#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00913254 0.0720786 0.0081728 0.0680694 0.191302 0.0577132 0.12451 0.257595 0.103565 0.142857 0.357143 0.142857 0 0 0 7.2 7.4 262507 222063 40444 2040 7 0
7.5 0.00945279 0.070474 0.00832625 0.0737664 0.188104 0.0612021 0.130457 0.261913 0.104624 0.0909091 0.309091 0.0909091 0 0 0 7.4 7.6 195195 162809 32386 1924 11 0
7.7 0.0118205 0.0665085 0.0103793 0.0798627 0.181033 0.0619626 0.139535 0.247622 0.106855 0.166667 0.233333 0.166667 0 0 0 7.6 7.8 142347 117592 24755 1806 12 0
7.9 0.0141391 0.0638864 0.0123008 0.0809679 0.184521 0.0606634 0.155205 0.234858 0.115846 0.142857 0.142857 0.142857 0 0 0 7.8 8 100966 83527 17439 1585 7 0
8.1 0.0156609 0.0663861 0.0132074 0.0891616 0.183027 0.0634693 0.155456 0.233382 0.105385 0 0.333333 0 0 0 0 8 8.2 70334 58681 11653 1338 7 0
8.3 0.0192354 0.0655119 0.0155782 0.105406 0.175436 0.071666 0.186774 0.227686 0.12337 0.5 0 0.5 0 0 0 8.2 8.4 48835 41122 7713 1119 4 0
8.5 0.0212781 0.0669111 0.0161296 0.117766 0.17639 0.0787728 0.177948 0.253765 0.117058 0 0.5 0 0 0 0 8.4 8.6 33640 28715 4925 916 3 0
8.7 0.0262999 0.0630629 0.0194797 0.116024 0.175907 0.070164 0.192256 0.233344 0.121483 0.2 0.3 0.2 0 0 0 8.6 8.8 23075 19886 3189 749 5 0
8.9 0.0297685 0.0655864 0.0220279 0.121273 0.174713 0.0784899 0.181388 0.224168 0.118325 0.25 0.25 0.25 0 0 0 8.8 9 15584 13605 1979 634 4 0
9.1 0.0335666 0.067358 0.0217141 0.118711 0.176907 0.0696264 0.162887 0.217365 0.0864048 0.333333 0.666667 0.333333 0 0 0 9 9.2 10418 9146 1272 485 3 0
9.3 0.0401065 0.064988 0.0255189 0.151282 0.148145 0.0925428 0.210526 0.145159 0.126343 1 0 1 0 0 0 9.2 9.4 6789 6009 780 361 1 0
9.5 0.0429544 0.0695709 0.0231108 0.121212 0.166093 0.0625267 0.133333 0.17992 0.0666667 0.5 0 0.5 0 0 0 9.4 9.6 4247 3818 429 225 4 0
9.7 0.0439919 0.0656687 0.0210851 0.156716 0.152676 0.0916277 0.144578 0.167922 0.0894602 0.5 0 0.5 0 0 0 9.6 9.8 2723 2455 268 166 2 0
9.9 0.059492 0.0639374 0.0359863 0.136054 0.134216 0.085099 0.0898876 0.15501 0.0554049 0.5 0 0.5 0 0 0 9.8 10 1643 1496 147 89 2 0
10.1 0.043022 0.081864 0.0165185 0.137931 0.143319 0.0712644 0.15 0.0662162 0.115116 0 0.5 0 0 0 0 10 10.2 1040 953 87 60 1 0
10.3 0.0676157 0.0713317 0.0338494 0.22449 0.0819618 0.145125 0.0833333 0.116667 0.0530303 0 1 0 0 0 0 10.2 10.4 611 562 49 24 0 0
10.5 0.0828402 0.0662281 0.0518668 0.21875 0.09375 0.113487 0.0714286 0.102484 0.0714286 1 0 1 0 0 0 10.4 10.6 370 338 32 14 1 0
10.7 0.0846561 0.0615703 0.0534061 0.181818 0.151515 0.0984849 0 0.2 0 0 0 0 0 0 0 10.6 10.8 200 189 11 5 0 0
10.9 0.0898876 0.0212235 0.0723438 0.142857 0.257143 0.142857 0 0 0 0 0 0 0 0 0 10.8 11 96 89 7 3 0 0
11.1 0.0425532 0.116538 0.0425532 0 0.333333 0 0 0 0 0 0 0 0 0 0 11 11.2 49 47 2 0 0 0
11.3 0 0.151515 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 20 19 1 1 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 7 7 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 1 1 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
