#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.0068941 0.01431 0.00547772 0.0117468 0.0618659 0.00735525 -0.00311176 0.00923747 0.0077237 0.029793 0.012311 0.0300879 8.625 8.875 39928 2368 114 392 454
9 -0.0138246 0.00906876 -0.00066787 -0.0274749 0.0296204 0.00203869 -0.0155557 0.0119607 0.00312097 0.00637032 0.00335355 0.00874981 8.875 9.125 61777 6763 398 1175 1435
9.25 0.0128912 0.00662739 0.00982613 0.0134901 0.00239374 0.0120631 0.0171989 0.00145131 0.0154243 0.018442 0.0113617 0.013403 9.125 9.375 252486 33802 2323 5815 6594
9.5 0.0664271 0.0324622 0.0336506 0.0526965 0.0298341 0.0310651 0.0746067 0.0406892 0.0385465 0.0918795 0.0452974 0.0472007 9.375 9.625 768105 70519 6500 10244 10950
9.75 0.0926027 0.0314934 0.0195906 0.0935857 0.0434699 0.0227981 0.140599 0.0469221 0.0327943 0.14424 0.0482114 0.0298855 9.625 9.875 1.9819e+06 205120 20413 25400 24508
10 0.127962 0.0455597 0.0220057 0.130537 0.0497093 0.0232467 0.162218 0.0545353 0.0261998 0.167153 0.0551137 0.0259279 9.875 10.125 3.09998e+06 492852 54030 61558 55914
10.25 0.15964 0.0542272 0.0206321 0.168435 0.0586841 0.0223437 0.194699 0.0611074 0.0222731 0.19146 0.0622043 0.0219686 10.125 10.375 2.38347e+06 501489 59417 64424 55347
