#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.9 0.00909096 0.9 0.7 0.3 -0.0121212 0.83871 0.11129 0.83871 8.625 8.875 29798 113 352 406
9.00 0.75 0.25 0.0833333 0.747748 0.118919 0.0285169 0.783217 0.216783 0.0261546 8.875 9.125 50029 385 1062 1237
9.25 0.654275 0.0668787 0.0205636 0.759399 0.122954 0.029779 0.781997 0.118003 0.0580428 9.125 9.375 222683 2320 5553 6156
9.50 0.614362 0.184117 0.0392947 0.712871 0.16625 0.0839565 0.734568 0.159891 0.0605752 9.375 9.625 755210 6860 10965 11024
9.75 0.669995 0.172873 0.100954 0.716237 0.154351 0.105883 0.77309 0.132397 0.0970544 9.625 9.875 2.04137e+06 23093 28092 25734
10.00 0.876657 0.0569353 0.0760071 0.894696 0.0511392 0.069321 0.913802 0.0364161 0.0677318 9.875 10.125 3.20368e+06 58931 64627 56126
10.25 0.928506 0.0275124 0.0513071 0.943351 0.0169621 0.0571262 0.939842 0.018143 0.054766 10.125 10.375 2.4362e+06 63475 66757 54597
10.50 0.939538 0.0169875 0.0534896 0.947971 0.0124048 0.0469632 0.94836 0.0127112 0.0466307 10.375 10.625 1.55293e+06 51798 53200 42035
10.75 0.934932 0.0155131 0.0469397 0.953591 0.00519633 0.0509835 0.949361 0.0108047 0.0450786 10.625 10.875 966052 39758 39258 30317
11.00 0.930908 0.0106409 0.0457008 0.946568 0.00783283 0.0467913 0.952423 0.0049184 0.0509558 10.875 11.125 597652 30582 27541 20550
11.25 0.913967 0.0111329 0.0416625 0.935243 0.00749284 0.0473782 0.947011 0.00255483 0.0501312 11.125 11.375 356988 22266 17696 13134
11.50 0.869196 0.014831 0.0408047 0.903029 0.00525481 0.0420982 0.922889 0.00379163 0.0518652 11.375 11.625 211059 13549 11397 8055
11.75 0.812078 0.0146619 0.0342997 0.840843 0.00260252 0.0458863 0.864055 -0.00352395 0.0532875 11.625 11.875 124618 4570 7312 5232
12.00 0.690909 0.0350796 0.020023 0.678456 0.021297 0.0373384 0.705215 0.0130039 0.0392804 11.875 12.125 72840 546 5026 3303
12.25 0.578947 0.0162907 0.0526316 0.475119 0.022376 0.0339299 0.459683 0.0291181 0.0288586 12.125 12.375 42219 74 3203 1987
12.50 0.5 0.136364 0.0454545 0.273493 0.0508856 0.0159392 0.259475 0.042628 0.0252855 12.375 12.625 24489 16 1934 1262
12.75 0.75 0 0.416667 0.166667 0.0608668 0.013789 0.165992 0.0387767 0.0223219 12.625 12.875 14200 5 673 855
13.00 1 0 0 0.114754 0.0716866 0.0186002 0.0991903 0.0191529 0.0165457 12.875 13.125 7907 1 69 542
13.25 0 0 0 0 0.285714 0 0.0568182 0.0305605 0.00479506 13.125 13.375 4426 0 9 378
13.50 0 0 0 0 0 0 0.0227273 0.0286746 0.00470925 13.375 13.625 2386 0 1 230
13.75 0 0 0 0 0 0 0.0149254 0.0312285 0 13.625 13.875 1221 0 0 70
14.00 0 0 0 0 0 0 0.125 0.125 0 13.875 14.125 594 0 0 8
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 279 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 94 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 36 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 3 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
