#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.0110588 0.023949 0.00808282 0.0750093 0.00923779 0.0817957 0.0178036 0.0203204 0.0157095 0.0147257 0.0496064 0.00663375 8.625 8.875 53010 1878 101 279 361
9 -0.0126116 0.010886 0.00135529 0.00924344 0.00561373 0.0168745 -0.0103328 0.0115244 0.00357738 -0.00190556 0.0120365 0.00411737 8.875 9.125 73920 5343 328 905 1157
9.25 0.0169427 0.00969774 0.0112947 -0.00271269 0.0164975 -0.00202651 0.016527 0.00604851 0.0135044 0.0223603 0.00789662 0.014325 9.125 9.375 278832 29738 1951 4976 5917
9.5 0.0660003 0.0315624 0.0294658 0.0503723 0.0327317 0.0293454 0.0797083 0.0353945 0.0392961 0.089447 0.0388954 0.0378768 9.375 9.625 784148 64941 5932 9307 10307
9.75 0.0958204 0.030902 0.017204 0.103673 0.0377999 0.0231919 0.140199 0.046938 0.027528 0.143482 0.0481015 0.0239811 9.625 9.875 1.95833e+06 194160 19098 23856 23713
10 0.137709 0.043738 0.0177373 0.141428 0.0494236 0.0200648 0.173063 0.0520453 0.0191476 0.177573 0.0514719 0.0196461 9.875 10.125 3.05576e+06 479101 52065 59402 55746
10.25 0.173814 0.0522267 0.0179586 0.182347 0.0560759 0.0208741 0.209327 0.057774 0.0192672 0.207318 0.0566327 0.0190571 10.125 10.375 2.35854e+06 492399 57329 63197 56046
