#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.991573 0.0024119 0.0773665 0.989821 0.00546789 0.0715901 0.99146 0.00309008 0.065218 7.2 7.4 706845 27355 24806 16473
7.5 0.990111 0.00317323 0.0796772 0.990986 0.00431556 0.0655201 0.99435 0.00206554 0.0591882 7.4 7.6 581907 24970 21948 14611
7.7 0.989563 0.00260925 0.0841409 0.989851 0.00509191 0.0688143 0.992693 0.0019688 0.0706266 7.6 7.8 474380 22373 19195 12481
7.9 0.983903 0.00725305 0.0662938 0.993577 0.00139242 0.0732689 0.993548 6.181e-05 0.0655705 7.8 8 387463 20285 17262 11121
8.1 0.991864 -0.000186145 0.0749127 0.989796 0.00382584 0.0702471 0.988109 0.00415367 0.0713872 8 8.2 319186 19409 15530 9714
8.3 0.983718 0.00531042 0.0726067 0.98749 0.000992119 0.0650303 0.983161 0.00586647 0.0735972 8.2 8.4 259145 18066 13722 8430
8.5 0.990593 -0.00208127 0.0788286 0.986111 0.000232518 0.0666775 0.983718 0.00111425 0.0717973 8.4 8.6 205296 15471 11766 7010
8.7 0.983039 -0.000490844 0.0756623 0.982055 0.00094527 0.0661505 0.98094 0.0022105 0.0712751 8.6 8.8 162076 13161 9717 5956
8.9 0.973722 0.00388199 0.064121 0.976837 -0.00117332 0.0717523 0.980344 -0.000233471 0.0759538 8.8 9 129155 11099 8163 4814
9.1 0.966154 0.00339836 0.0505739 0.965595 0.0034498 0.0636772 0.952147 0.0152857 0.072448 9 9.2 103964 9051 6855 4202
9.3 0.965459 -0.00529432 0.0542364 0.949891 0.00673544 0.0637558 0.92711 0.0241095 0.061467 9.2 9.4 86606 7438 6033 3524
9.5 0.941893 0.00659418 0.0372916 0.920561 0.0117563 0.0573902 0.910835 0.0119371 0.0662054 9.4 9.6 74395 5782 5295 3203
9.7 0.929952 0.0107263 0.0306228 0.877989 0.0187852 0.0578164 0.864669 0.0289276 0.0485164 9.6 9.8 64781 4316 4880 2849
9.9 0.917742 0.00311369 0.0362187 0.809632 0.0350339 0.0268841 0.815197 0.0302422 0.0465871 9.8 10 58701 2981 4503 2692
10.1 0.934426 -0.00389993 0.0440384 0.743669 0.0365352 0.0200715 0.758079 0.033722 0.0371695 10 10.2 54185 1837 4185 2476
10.3 0.885167 0.0221496 0.0206815 0.682938 0.0236194 0.0231153 0.652982 0.0460247 0.00816512 10.2 10.4 50119 919 4190 2399
10.5 0.859813 0.0241155 0.0293046 0.616134 0.0220392 0.0165474 0.595665 0.0158989 0.0282541 10.4 10.6 44398 387 3784 2187
10.7 0.806452 0.0435484 0.0221379 0.593505 0.0134185 0.0259374 0.482203 0.0307145 0.00984567 10.6 10.8 35266 144 2940 1770
10.9 0.952381 -0.0357143 0.142857 0.586618 0.0158259 0.0518306 0.410448 0.0111903 0.0377831 10.8 11 23126 45 1759 1288
11.1 0.777778 0.0972222 0.111111 0.559165 0.0171592 0.0541396 0.301325 0.0228246 0.0329121 11 11.2 11801 15 696 722
11.3 1 0 1 0.643564 -0.0779078 0.208782 0.233871 0.00735711 0.0597638 11.2 11.4 4507 1 161 290
11.5 0 0 0 0.666667 0.111111 0.266667 0.0821918 0.0575932 0.0206533 11.4 11.6 1287 0 18 80
11.7 0 0 0 0 0 0 0.142857 0 0.142857 11.6 11.8 278 0 0 8
11.9 0 0 0 0 0 0 0 0 0 11.8 12 53 0 0 2
12.1 0 0 0 0 0 0 0 0 0 12 12.2 3 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
