#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.5 0 0 0.625 0 0 0 0 8.625 8.875 122693 172 92 4
9.00 0 0.609756 0 0 0.689655 0 0 0 0 8.875 9.125 205936 629 310 5
9.25 0 0.617788 0 0 0.642202 0 0 0.571429 0 9.125 9.375 798318 5859 2906 72
9.50 0 0.75 0 0 0.75047 0 0 0.619048 0 9.375 9.625 2.54722e+06 36782 15468 380
9.75 0 0.69331 0 0 0.769333 0 0 0.686567 0 9.625 9.875 4.69085e+06 84928 29291 668
10.00 0.6 0.246154 0.6 1 0 0.369634 0 1 0 9.875 10.125 4.05508e+06 96137 30507 688
10.25 0.8125 0.0417141 0.201427 0.714286 0.208791 0.047619 0 1 0 10.125 10.375 2.63931e+06 91094 26754 612
10.50 0.928571 0.0714286 0.225477 0.941176 -0.00639385 0.284688 0 0.842105 0 10.375 10.625 1.6462e+06 84149 22191 559
10.75 0.835443 0.0281934 0.175706 0.66129 0.170962 0.0120389 0 0.875 0 10.625 10.875 966532 63358 15582 379
11.00 0.793367 0.0816327 0.123884 0.811688 0.0321295 0.154023 1 0 0.45283 10.875 11.125 526903 43060 10191 237
11.25 0.768668 0.0566801 0.110581 0.764873 0.064757 0.154458 0.636364 0.263636 0.020979 11.125 11.375 282556 27407 6918 156
11.50 0.773629 0.0494304 0.125281 0.724613 0.0917138 0.105565 0.666667 0.166667 0.133333 11.375 11.625 149673 13582 4498 96
11.75 0.74477 0.0487336 0.103695 0.71161 0.0791764 0.107215 0.588235 0.201238 0.0497738 11.625 11.875 77956 3762 3025 52
12.00 0.783133 0.0276783 0.141027 0.677458 0.0682563 0.105442 0.636364 0.0779221 0.215311 11.875 12.125 39135 377 2025 41
12.25 0.5 0.0555556 0.125 0.59775 0.0616594 0.0665365 0.7 0.05 0.128571 12.125 12.375 19006 12 1236 33
12.50 1 0 1 0.512941 0.0251299 0.0846901 0.384615 0.0769231 0.0989011 12.375 12.625 8763 1 642 17
12.75 0 0 0 0.4 0.0695652 0.0666667 0.3125 0.116071 0.0458333 12.625 12.875 3736 0 161 18
13.00 0 0 0 0.388889 0.0726496 0.138889 0.333333 0.111111 0.111111 12.875 13.125 1434 0 21 11
13.25 0 0 0 0 0 0 0.285714 0 0.142857 13.125 13.375 503 0 1 7
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 154 0 0 2
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 25 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 3 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
