#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.888889 -0.0138889 0.888889 0.647059 0.0862745 0.647059 1 0 1 8.625 8.875 26075 142 301 351
9.00 0.735294 -0.00395083 0.735294 0.797101 -0.0621617 0.797101 0.787611 -0.0045917 0.787611 8.875 9.125 46399 413 1032 1143
9.25 0.683486 0.0578931 0.683486 0.74171 0.25829 0.0393293 0.782857 0.217143 0.0407937 9.125 9.375 217010 2604 6287 6160
9.50 0.669757 0.280243 0.0945984 0.743346 0.18419 0.100261 0.760991 0.155676 0.0814387 9.375 9.625 786088 8941 13654 12949
9.75 0.723906 0.170448 0.133524 0.77105 0.157912 0.126899 0.813958 0.123783 0.116831 9.625 9.875 2.18553e+06 29213 34509 29304
10.00 0.894389 0.0475256 0.0872645 0.912592 0.0415285 0.0868515 0.922462 0.031925 0.0832139 9.875 10.125 3.39759e+06 67132 70394 56723
10.25 0.93061 0.0228983 0.0665014 0.94371 0.0134296 0.0700012 0.941272 0.0179787 0.0638568 10.125 10.375 2.5235e+06 70091 69886 54036
10.50 0.943773 0.0121664 0.0641329 0.950824 0.00938177 0.0620086 0.951327 0.0113298 0.0528954 10.375 10.625 1.59741e+06 57369 54977 40866
10.75 0.941092 0.0113407 0.060523 0.944559 0.015165 0.0532511 0.951558 0.00748736 0.0604946 10.625 10.875 992846 44870 40439 28831
11.00 0.941032 0.00844991 0.0629079 0.949357 0.00741589 0.0566025 0.95511 0.00221092 0.0669816 10.875 11.125 612522 34442 28259 19405
11.25 0.93185 0.00583184 0.0596549 0.945424 0.00504881 0.0617688 0.950355 0.00550818 0.0629789 11.125 11.375 362492 24633 18446 12586
11.50 0.909269 0.00468099 0.0610399 0.92523 -0.000103891 0.0595734 0.934879 0.0026207 0.0631583 11.375 11.625 213016 14848 11982 7633
11.75 0.866194 -0.0044744 0.0601301 0.874286 0.00240844 0.0563666 0.870335 0.003497 0.0532753 11.625 11.875 124795 4886 7741 4812
12.00 0.781457 0.00941759 0.0567734 0.700902 0.0212423 0.0443802 0.709497 0.0221601 0.0429987 11.875 12.125 72760 539 5351 3047
12.25 0.710145 0.0222494 0.0390923 0.505934 0.0226195 0.0405035 0.461922 0.0282881 0.0341363 12.125 12.375 42008 82 3420 1853
12.50 0.55 0.0653846 0.0884615 0.265147 0.0552022 0.0230353 0.242363 0.053184 0.0293625 12.375 12.625 24043 21 1999 1165
12.75 0.25 0.0833333 0 0.182421 0.0602131 0.026275 0.183673 0.0386932 0.0319394 12.625 12.875 13672 8 684 855
13.00 0 0 0 0.0857143 0.0933902 0.00758929 0.0797665 0.0106289 0.0130999 12.875 13.125 7687 2 74 538
13.25 0 0 0 0 0.2 0 0.0422164 0.0187255 0.00736381 13.125 13.375 4183 0 6 389
13.50 0 0 0 1 0 0 0.0182648 0.0215582 0.00239182 13.375 13.625 2193 0 2 223
13.75 0 0 0 0 0 0 0.012987 0.015182 -0.000170882 13.625 13.875 1109 0 0 79
14.00 0 0 0 0 0 0 0.125 0.0178571 0 13.875 14.125 523 0 0 8
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 226 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 59 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 25 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 1 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
