#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.833333 0 0 0.84 0 0 1 0 8.625 8.875 41169 232 334 96
9.00 0 0.689655 0 0 0.789474 0 0 0.842105 0 8.875 9.125 74123 879 1249 416
9.25 0.5 0.19802 0.5 0 0.721068 0 0 0.736 0 9.125 9.375 349922 6537 8916 3096
9.50 0 0.716326 0 0.5 0.5 0 0 0.765517 0 9.375 9.625 1.40406e+06 27024 27618 8638
9.75 0.217391 0.532609 0.0173913 0.222222 0.539171 0.0555556 0.666667 0.146447 0.52381 9.625 9.875 3.48661e+06 69042 55432 15860
10.00 0.4 0.466685 0.164706 0 0.881937 0 0.666667 0.333333 0.25 9.875 10.125 4.07835e+06 98119 73032 20011
10.25 0.666667 0.257209 0.479167 0.25 0.654326 0 0 0.918465 0 10.125 10.375 2.81268e+06 94696 65060 17417
10.50 1 0 0.5 0.5 0.5 -0.256142 0 1 0 10.375 10.625 1.75193e+06 82786 51560 13412
10.75 0.5 0.437107 -0.239134 0.875 0.0583333 0.0748696 1 0 0.225442 10.625 10.875 1.0854e+06 68484 37134 9506
11.00 0.846154 0.0823683 0.0839393 0.852941 0.0765398 0.0671737 0.909091 0.0440341 0.13798 10.875 11.125 636550 49607 25248 6085
11.25 0.926471 -0.00339365 0.145281 0.868613 0.0559558 0.0901185 0.914894 0.0081833 0.155428 11.125 11.375 360689 32995 16376 3805
11.50 0.89172 0.0204479 0.124736 0.892193 0.0239357 0.130999 0.850932 0.0465683 0.12561 11.375 11.625 204946 18166 10963 2346
11.75 0.876405 -0.000863373 0.105235 0.846354 0.0234956 0.106507 0.816327 0.0371013 0.111612 11.625 11.875 115287 5549 7429 1554
12.00 0.853503 -0.0143423 0.116944 0.769802 0.0223176 0.0746068 0.757764 0.022236 0.0885332 11.875 12.125 64470 578 5053 932
12.25 0.64 0.12087 -0.00102568 0.607507 0.0242901 0.0570087 0.568862 0.0402647 0.0471231 12.125 12.375 35219 68 3242 645
12.50 0.625 0.0673077 0.0460526 0.413218 0.0406781 0.0556213 0.393564 0.0427993 0.0635395 12.375 12.625 19058 19 1805 430
12.75 0.714286 0.0857143 0.047619 0.287594 0.0489079 0.0694794 0.284247 0.0276178 0.0496312 12.625 12.875 9869 7 557 305
13.00 0 0 0 0.25 0.076087 0.0769231 0.134021 0.0443578 0.0188374 12.875 13.125 4930 0 53 199
13.25 0 0 0 1 0 0 0.0789474 0.0403187 0.0175439 13.125 13.375 2342 0 1 119
13.50 0 0 0 0 0 0 0.0434783 0.0434783 0.0144928 13.375 13.625 1011 0 0 70
13.75 0 0 0 0 0 0 0.0909091 0.0395257 0 13.625 13.875 415 0 0 22
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 142 0 0 2
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 26 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 2 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 1 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
