#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.0071512 0 0 0 0.0154302 0 0.0166413 0 0 0.0216357 0 8.625 8.875 31708 2103 240 388 210
9 0 0.0175602 0.000321302 0 0.0187614 0 0 0.0139796 0 0 0.0193186 0 8.875 9.125 57345 6602 813 1391 741
9.25 -8.66026e-06 0.0477773 0 -8.66026e-06 0.0477033 0 -8.66026e-06 0.0518633 0 -8.66026e-06 0.0532535 0 9.125 9.375 276372 45432 5795 9435 5365
9.5 -4.95349e-07 0.0924765 -5.4344e-06 -1.93271e-05 0.0979559 -1.32238e-05 -1.93271e-05 0.125146 -2.55662e-05 5.80363e-05 0.129406 6.21052e-05 9.375 9.625 1.14238e+06 159305 22046 25825 12926
9.75 0.000102056 0.0943563 3.76494e-05 0.000242306 0.122098 6.29993e-05 0.000165139 0.150339 1.74783e-05 0.000110922 0.16332 1.03299e-05 9.625 9.875 3.10937e+06 430078 58291 53289 24387
10 -2.25347e-05 0.100515 -1.00535e-05 -4.39456e-05 0.126918 -3.58772e-05 -3.1777e-05 0.146065 -1.01408e-05 -2.05197e-05 0.149929 -2.96725e-05 9.875 10.125 3.94001e+06 643792 91500 77178 33708
10.25 7.54004e-06 0.103272 -2.42808e-05 6.33188e-06 0.126599 -2.83265e-05 -1.94416e-06 0.143542 -6.75861e-05 -1.61421e-05 0.140725 -1.10688e-05 10.125 10.375 2.75941e+06 591164 88992 70433 29629
