#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.89981e-05 0.022766 5.99571e-06 1.70525e-05 0.128824 -1.48458e-05 0 0.146461 -2.84252e-05 0 0.158327 -4.06372e-05 0 0.146141 0 7.2 7.4 663130 487203 175927 32930 20015 4761
7.5 1.06444e-05 0.0200698 -7.44599e-06 1.27259e-05 0.128358 -1.90124e-05 0 0.141493 -2.58766e-05 0 0.158872 -5.7241e-05 0 0.147213 0 7.4 7.6 532945 375785 157160 31442 18152 4271
7.7 3.44643e-06 0.0189688 -7.68542e-06 1.36836e-05 0.121655 -2.02651e-05 0 0.135457 -3.21678e-05 6.0423e-05 0.154895 0 0 0.142857 0 7.6 7.8 436315 290155 146160 30824 16550 3898
7.9 4.41133e-06 0.0183121 -1.50612e-05 5.32822e-05 0.11455 -2.6597e-05 3.41834e-05 0.124559 -3.35398e-05 0.000197265 0.145076 -4.41607e-06 0.000289687 0.131051 -1.80999e-05 7.8 8 358065 226689 131376 29254 15208 3452
8.1 1.67807e-05 0.0181783 -1.87422e-05 0.000194578 0.109999 -4.79396e-05 0.000268066 0.11763 -1.27317e-05 0.000456343 0.143043 9.6297e-06 0.00101971 0.135569 0.000356145 8 8.2 286703 178777 107926 26113 13148 2942
8.3 7.11612e-06 0.0189317 -5.75042e-05 0.00047035 0.108748 -5.42214e-05 0.000361011 0.112555 -0.00030083 0.000887075 0.1339 -1.3678e-05 0.00116959 0.125734 -3.91121e-05 8.2 8.4 225569 140526 85043 22160 11273 2565
8.5 0.000169544 0.0192089 -1.49527e-05 0.00141185 0.1104 0 0.000957294 0.111349 -0.000284813 0.00194805 0.135019 -0.000571116 0.00185615 0.126075 -0.000757547 8.4 8.6 177936 112065 65871 18803 9240 2155
8.7 0.000468422 0.0186842 -5.60686e-05 0.00398517 0.107988 -7.16839e-06 0.00186029 0.0995505 -0.00120495 0.00732218 0.129987 -0.000486935 0.0119689 0.127551 0.0033957 8.6 8.8 137965 87528 50437 15589 7648 1671
8.9 0.00160113 0.0193847 5.32801e-05 0.0104058 0.106961 -5.82449e-05 0.00600211 0.0904116 0 0.0138037 0.137828 -0.000331705 0.0121083 0.122966 -0.00557208 8.8 9 106517 68077 38440 12329 6520 1404
9.1 0.00411238 0.0188397 0.000573565 0.0212882 0.100766 0.000405671 0.00925428 0.0810251 -0.002153 0.0331709 0.117373 0.00163035 0.0344234 0.117313 0.00414586 9 9.2 82762 53497 29265 9293 5336 1162
9.3 0.00979799 0.0196335 0.00135038 0.0432272 0.0980243 0.00343378 0.01972 0.078892 0.000869719 0.0577093 0.114655 0.00445608 0.0553236 0.123994 0.00949026 9.2 9.4 65477 42968 22509 6643 4540 958
9.5 0.0219196 0.021561 0.00358864 0.0798553 0.0910142 0.0116253 0.0342122 0.0704488 0.00395015 0.110456 0.103756 0.017282 0.106796 0.0968652 0.0134628 9.4 9.6 52779 34809 17970 4589 3902 824
9.7 0.046528 0.0223364 0.00851758 0.134064 0.0829919 0.0168322 0.0415213 0.0750168 0.00229136 0.179431 0.0867416 0.0255397 0.173239 0.094543 0.0199245 9.6 9.8 44275 29767 14508 2866 3656 710
9.9 0.0839236 0.0221108 0.0146474 0.198312 0.0792086 0.0303311 0.0507991 0.0793421 0.00817031 0.256968 0.0796316 0.0356887 0.291086 0.042247 0.0492193 9.8 10 39311 27108 12203 1752 3265 718
10.1 0.147434 0.0180092 0.0227608 0.272303 0.0763695 0.0310391 0.0859873 0.0689737 0.0175309 0.337114 0.0775201 0.0367214 0.356452 0.0527165 0.0241583 10 10.2 35866 25374 10492 942 3174 620
10.3 0.218934 0.0206767 0.0243881 0.365276 0.0650083 0.0314452 0.107216 0.103702 0.00656004 0.433146 0.062429 0.0304813 0.494364 0.0263257 0.0517145 10.2 10.4 32825 23788 9037 485 3029 621
10.5 0.292423 0.0235989 0.0201832 0.451604 0.058963 0.0259565 0.169082 0.113096 0.0181387 0.490957 0.0571237 0.0234149 0.527473 0.0621762 0.0102935 10.4 10.6 29052 21975 7077 207 2654 546
10.7 0.36501 0.0264085 0.0166277 0.53062 0.0537956 0.0212795 0.307692 0.021576 0.0883941 0.551208 0.0543585 0.0176221 0.668024 0.0226732 0.0351644 10.6 10.8 23175 17868 5307 104 2070 491
10.9 0.433143 0.047337 0.00893709 0.597222 0.0668662 0.0157154 0.28125 0.21875 0.0193452 0.606011 0.0441068 0.0289049 0.723514 0.0392765 0.022456 10.8 11 15231 12063 3168 32 1231 387
11.1 0.513971 0.0651931 0.00698876 0.644388 0.0937374 0.00676209 0.333333 0.166667 0.0833333 0.57483 0.0986049 -0.00909865 0.800781 0.058478 0.0294634 11 11.2 8028 6442 1586 3 588 256
11.3 0.598337 0.108859 0.00752437 0.74538 0.077464 0.0332303 0 0.5 0 0.628049 0.0811349 0.0280488 0.904762 0.0285714 0.0442968 11.2 11.4 2892 2405 487 2 164 84
11.5 0.691638 0.132964 0.0104782 0.786408 0.0949482 0.0444723 1 0 0.5 0.692308 0.182692 0.0923077 0.888889 0.0726495 0.0193237 11.4 11.6 677 574 103 1 26 27
11.7 0.866667 0.0305936 0.077551 0.769231 0.147436 0.0358974 0 0 0 1 0 1 1 0 0.166667 11.6 11.8 103 90 13 0 2 4
11.9 0.833333 0.166667 0.119048 0 1 0 0 0 0 0 0 0 0 1 0 11.8 12 6 6 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
