#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0.8 0 0 0.875 0 0 0.5 0 8.625 8.875 60455 245 230 34
9.00 0 0.6 0 0 0.6875 0 0 0.8 0 8.875 9.125 107459 858 943 142
9.25 0 0.613095 0 0 0.684472 0 0 0.680328 0 9.125 9.375 477562 6886 7284 1278
9.50 0 0.665737 0 0 0.672039 0 0 0.672152 0 9.375 9.625 1.78273e+06 32808 26880 4188
9.75 0 0.668831 0 0.25 0.477374 0.0394737 0 0.744693 0 9.625 9.875 3.96509e+06 80338 52245 7553
10.00 0.285714 0.545077 0.119048 1 -0.136768 0.916667 1 0 0.583333 9.875 10.125 4.17596e+06 102906 61725 8754
10.25 0.75 0.147436 0.25 0.666667 0.222115 0.333333 0 0.853333 0 10.125 10.375 2.82301e+06 97317 54262 7498
10.50 1 0 0.314729 1 0 0.23663 0 0.90625 0 10.375 10.625 1.75975e+06 87718 43214 5857
10.75 0.666667 0.259259 -0.0212537 0.857143 0.102317 0.095353 0 0.941176 0 10.625 10.875 1.0817e+06 71869 31336 4172
11.00 0.894737 -0.000797451 0.173218 0.891892 0.0122177 0.1473 0.666667 0.215686 0.142857 10.875 11.125 616408 50289 21043 2681
11.25 0.865979 0.0236758 0.137303 0.806723 0.0773975 0.0777997 0.73913 0.177536 0.0674887 11.125 11.375 344227 32920 13866 1740
11.50 0.874214 0.00493628 0.154187 0.794059 0.0792915 0.0949444 0.850746 0.0222696 0.18408 11.375 11.625 191391 17564 9087 1001
11.75 0.827848 0.0328484 0.0943955 0.799833 0.0394244 0.121977 0.770833 0.046558 0.100379 11.625 11.875 105643 5085 6358 695
12.00 0.805556 -0.00366879 0.122222 0.726415 0.0377141 0.0920539 0.678112 0.0718884 0.110112 11.875 12.125 57335 515 4251 464
12.25 0.6875 0.0625 0.0303571 0.624663 0.0436426 0.0556549 0.608911 0.0240678 0.0848725 12.125 12.375 30327 47 2635 258
12.50 1 0 0 0.476341 0.0405875 0.0522162 0.449704 0.0337396 0.0542239 12.375 12.625 15766 4 1500 188
12.75 0.5 0 0 0.328877 0.0512883 0.0645379 0.34188 0.0635251 0.0399936 12.625 12.875 7791 2 413 124
13.00 0 0 0 0.372549 -0.0183824 0.0980392 0.157143 0.0602484 0.0162978 12.875 13.125 3633 0 51 73
13.25 0 0 0 0 0 0 0.118644 0.0338983 0.0496785 13.125 13.375 1584 0 1 59
13.50 0 0 0 0 0 0 0.0645161 0.0354839 0.0322581 13.375 13.625 619 0 0 31
13.75 0 0 0 0 0 0 0.0769231 0 0 13.625 13.875 232 0 0 13
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 51 0 0 1
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 8 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 1 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
