#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.00196295 7.11921e-06 0 0.0416244 0 0 0.0168943 7.11921e-06 0 0 0.0666572 8.625 8.875 142488 2023 144 48 0
9 0 0 0.0108529 0 0 0.00557046 0 0 0.0241043 0 0 0.101411 8.875 9.125 235032 3500 539 213 0
9.25 0 0.0134896 0 0 0.0287342 1.16692e-06 0 0.0242466 0 0 0.0280643 2.33383e-05 9.125 9.375 884923 27964 5274 2159 16
9.5 4.24802e-06 0.0369449 0 2.79416e-05 0.0698453 3.98257e-06 -3.98257e-07 0.0957239 1.59303e-06 -3.98257e-07 0.0507453 3.86309e-05 9.375 9.625 2.72617e+06 215226 35286 12021 98
9.75 2.97262e-05 0.0509368 2.38825e-05 3.96754e-05 0.105035 3.74476e-05 0.000170248 0.132632 0.000173084 -9.68899e-06 0.107318 9.33451e-05 9.625 9.875 4.78977e+06 558161 81030 22230 212
10 7.49481e-05 0.070108 7.39073e-05 0.000127744 0.122992 0.000114489 0.000201109 0.145803 0.000205849 -1.59996e-05 0.0913529 2.69623e-05 9.875 10.125 3.97983e+06 604743 90439 23030 227
10.25 0.000308302 0.0859072 0.000272686 0.000562539 0.131458 0.000482293 0.000814383 0.152759 0.000714265 -2.01775e-05 0.113044 2.16539e-05 10.125 10.375 2.55255e+06 520581 85805 20370 187
10.5 0.00119264 0.10161 0.00107584 0.00207965 0.12824 0.00180435 0.00263775 0.141866 0.00240211 0.00517477 0.170516 0.00517477 10.375 10.625 1.58395e+06 433198 78487 17046 191
10.75 0.00422297 0.110956 0.00355255 0.00570994 0.129482 0.0048795 0.0111651 0.14438 0.0085816 0.0173959 0.103386 0.017399 10.625 10.875 914000 258299 58383 11668 114
11 0.0148416 0.110325 0.0112317 0.0167552 0.123313 0.0124415 0.0286238 0.141207 0.0198558 0.0254629 0.112238 0.0254738 10.875 11.125 493174 127339 39325 7757 77
11.25 0.0444731 0.113395 0.0286125 0.0412071 0.117337 0.0273895 0.0716241 0.147051 0.0385035 0.0628249 0.132668 0.0413543 11.125 11.375 260958 59916 24725 5161 46
11.5 0.102063 0.117487 0.0469384 0.072679 0.106018 0.0384323 0.143399 0.130205 0.0554753 0.139916 0.0997801 0.0418785 11.375 11.625 135755 26376 11986 3388 40
11.75 0.186774 0.0936574 0.0627991 0.103967 0.061276 0.0370055 0.248486 0.0978368 0.089165 0.29727 0.114435 0.063074 11.625 11.875 69208 11753 3285 2330 24
12 0.266472 0.0760809 0.0632743 0.155657 0.0322642 0.0559014 0.333546 0.0885538 0.0765299 0.0034311 0.121975 0.0331168 11.875 12.125 33950 5038 337 1481 10
12.25 0.29685 0.0455978 0.0629629 0.386092 0.0784734 0.101229 0.341066 0.050773 0.0654921 0.4784 0.0591272 0.0590337 12.125 12.375 15944 1952 10 955 13
12.5 0.252203 0.0309062 0.0567583 -0.380654 0.0597903 0.0813899 0.254367 0.0362099 0.0577033 0.619346 0.0408515 0.186414 12.375 12.625 7089 700 1 474 4
12.75 0.208301 0.00694162 0.0818192 -0.55585 0.0749716 0.103749 0.159597 -0.00795156 0.0594097 0.44415 0.0742143 0.110186 12.625 12.875 2853 212 0 123 3
13 0.0155914 0.0262097 0.0410928 -0.717742 0.0907258 0.103831 -0.247154 0.0282851 0.0705646 -0.0927419 0.0957661 0.0655242 12.875 13.125 1067 75 0 17 8
13.25 0.0460317 0.103175 0.00158727 -0.853968 0.11746 0.0730159 -0.853968 0.11746 0.0730159 0.146032 0.11746 0.0730159 13.125 13.375 325 10 0 0 1
13.5 0.0659341 0.021978 0.100733 -0.934066 0.0659341 0.032967 -0.934066 0.0659341 0.032967 0.0659341 0.0549451 0.945055 13.375 13.625 97 6 0 0 1
13.75 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.625 13.875 12 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
