#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -0.00137991 0.0127557 0.000392087 0.0114729 0.0157161 0.0115965 0.00457101 0.0111359 0.00495547 -0.0148704 0.0204235 -0.00423923 8.625 8.875 26075 1801 142 301 351
9 0.00719693 0.0121146 0.00747879 0.00556549 0.023512 0.00583525 -0.00989849 0.00984944 0.00526619 0.0221037 0.0120759 0.0221282 8.875 9.125 46399 5622 413 1032 1143
9.25 0.0279771 0.0309165 0.0276551 0.0247658 0.0342487 0.0248147 0.0321889 0.0283997 0.0317768 0.0262757 0.0328714 0.0259575 9.125 9.375 217010 32774 2604 6287 6160
9.5 0.0660903 0.0519715 0.0628726 0.0604387 0.055568 0.0576767 0.0794876 0.0638348 0.075082 0.0886371 0.0696262 0.0838249 9.375 9.625 786088 86921 8941 13654 12949
9.75 0.072131 0.0485759 0.0567604 0.0789271 0.0576554 0.0633659 0.108515 0.0749779 0.0854315 0.122299 0.0797567 0.0951667 9.625 9.875 2.18553e+06 271219 29213 34509 29304
10 0.0780162 0.0639379 0.0455945 0.0842218 0.0731511 0.051403 0.105011 0.079699 0.0569419 0.110429 0.0835951 0.0616111 9.875 10.125 3.39759e+06 558315 67132 70394 56723
10.25 0.0855968 0.0772208 0.0368764 0.0886111 0.0858377 0.039552 0.111187 0.0926094 0.0415511 0.109723 0.0909848 0.0422177 10.125 10.375 2.5235e+06 544404 70091 69886 54036
