#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.56444e-06 0.105554 1.07833e-05 6.29424e-05 0.125681 5.54925e-05 -3.05592e-05 0.136345 -2.0572e-05 -3.05592e-05 0.128406 -1.25925e-05 7.2 7.4 666681 175831 32085 21056 6166
7.5 -5.76523e-07 0.108302 -1.49283e-05 7.02082e-06 0.122965 -2.24042e-05 2.6589e-05 0.134628 0 -2.62959e-05 0.128921 -8.28616e-05 7.4 7.6 535813 155525 30015 18909 5582
7.7 3.87273e-06 0.104807 -1.94258e-05 -1.69451e-05 0.1154 -2.9136e-05 4.0546e-05 0.132523 1.62822e-05 -1.69451e-05 0.123815 -1.01748e-05 7.6 7.8 439177 144107 29453 17394 4882
7.9 6.34276e-05 0.093393 -7.86064e-05 2.27231e-05 0.101243 -5.76188e-05 -1.29415e-05 0.123389 -0.000125677 0.000209083 0.112914 -6.94604e-06 7.8 8 362755 130943 28039 15810 4504
8.1 0.000112103 0.0890406 -0.000373352 8.33057e-05 0.0959341 -0.000311834 0.000257111 0.119336 -0.000536779 0.00048988 0.102828 -4.17046e-05 8 8.2 292111 110270 25795 13788 3825
8.3 0.000408158 0.0877116 -0.00094935 0.000443382 0.0912292 -0.000800997 0.000795771 0.118193 -0.00141403 0.000245853 0.111876 -0.00168469 8.2 8.4 230868 87094 21740 11650 3242
8.5 0.00149005 0.0880746 -0.00141675 0.00104805 0.0885445 -0.00103024 0.00323032 0.110139 -0.0024972 0.00172812 0.109044 -0.00086503 8.4 8.6 180718 67445 18647 9954 2613
8.7 0.00374018 0.0859167 -0.00214786 0.00231315 0.0806277 -0.00193015 0.00652294 0.108164 -0.00280172 0.00692153 0.109547 -0.00434602 8.6 8.8 140735 52000 15512 7951 2187
8.9 0.00909642 0.0805235 -0.00146694 0.00555011 0.065078 -0.00152301 0.0149565 0.103788 -0.00198749 0.0175122 0.0993173 -0.000315249 8.8 9 109213 39866 12174 6800 1787
9.1 0.0189434 0.0830493 -0.000197222 0.00597195 0.06411 -0.00198221 0.0254709 0.100936 -0.00176972 0.0344688 0.0952656 0.00290962 9 9.2 84795 30239 9180 5610 1484
9.3 0.0367031 0.0773979 0.00199904 0.0140364 0.0541266 0.00116679 0.0524817 0.0969193 0.00618261 0.054945 0.0943364 0.000105038 9.2 9.4 67595 23877 6775 4799 1220
9.5 0.0626841 0.0741554 0.00791578 0.0110468 0.0581465 0.00108825 0.0969018 0.0842157 0.0146841 0.112324 0.0746234 0.0233394 9.4 9.6 55458 18981 4754 4058 1049
9.7 0.0894654 0.0760193 0.0143066 0.00703824 0.0599813 0.00802702 0.131725 0.0800004 0.0170832 0.124905 0.08848 0.0156317 9.6 9.8 46964 15780 3196 3760 992
9.9 0.119926 0.0786155 0.0287955 -0.0229048 0.0767517 0.0113924 0.183359 0.077786 0.0379736 0.18912 0.0469741 0.0379165 9.8 10 41706 13383 1891 3590 942
10.1 0.143631 0.0632427 0.0342758 -0.0613312 0.0752047 0.0220707 0.21363 0.0618085 0.0324364 0.207837 0.0680967 0.0314405 10 10.2 39005 11850 1155 3410 841
10.3 0.144881 0.0716295 0.0328413 -0.11849 0.0924199 0.0356211 0.224586 0.0662032 0.0371939 0.222748 0.067709 0.00685349 10.2 10.4 35747 9982 565 3223 818
10.5 0.1671 0.0618699 0.0390128 -0.156542 0.127953 0.0105094 0.221076 0.0526461 0.0398107 0.28433 0.0356731 0.0431312 10.4 10.6 32181 8354 261 2951 798
10.7 0.167508 0.0575486 0.0346211 -0.121333 0.102616 0.0531724 0.173098 0.0651532 0.0292693 0.29544 0.0233498 0.0441887 10.6 10.8 25661 5894 98 2251 640
10.9 0.170553 0.0327564 0.0353638 -0.0301417 0.177284 0.0744217 0.180442 0.0171302 0.04149 0.265125 0.026704 0.0349131 10.8 11 16885 3708 34 1414 512
11.1 0.143194 0.0278172 0.0287241 0.296574 0.110576 0.268032 0.0876061 0.0245304 0.0329556 0.242382 0.0334347 0.0268421 11 11.2 8736 1731 6 591 326
11.3 0.100288 0.0238792 0.0219906 0.376461 -0.0399303 1.09097 -0.0158038 0.0525706 0.0372075 0.234795 0.0155851 0.0510028 11.2 11.4 3120 554 1 181 120
11.5 0.0832213 0.0142201 0.0460638 -0.720517 -0.000413239 0.102505 0.0689567 0.0827399 0.185028 0.188574 0.00198919 0.114699 11.4 11.6 726 107 0 19 33
11.7 0.106796 0.030046 0.1 -0.893204 0.0914797 0.0187458 0.106796 0.090944 0.996906 0.106796 0.0671169 0.11632 11.6 11.8 113 10 0 2 2
11.9 0.0833333 0.0833334 1.08333 -0.916667 0.0984849 0.0833333 -0.916667 0.0984849 0.0833333 0.0833333 0.0833334 1.08333 11.8 12 13 1 0 0 1
12.1 -1 1 0 -1 1 0 -1 1 0 -1 1 0 12 12.2 2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
