#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00195461 0.0416408 0.00178166 0.0229403 0.158991 0.0200683 0.0395717 0.199427 0.0330504 0.031746 0.233696 0.025468 0 0 0 7.2 7.4 490008 372965 117043 17184 1134 0
7.5 0.00259828 0.0407661 0.00231509 0.0270341 0.153178 0.0231955 0.0449976 0.196509 0.0363857 0.0407801 0.221817 0.0331972 0 0 0 7.4 7.6 380259 280570 99689 16912 1128 0
7.7 0.00404831 0.0413239 0.00371107 0.0315428 0.142779 0.0260379 0.0481269 0.185123 0.0377461 0.0618557 0.20351 0.0522505 0 0 0 7.6 7.8 287092 208976 78116 15189 1067 0
7.9 0.00550922 0.0449794 0.00489874 0.0387813 0.133337 0.0300419 0.0596414 0.173226 0.0467535 0.0766739 0.183839 0.0595701 0 0 0 7.8 8 214328 156465 57863 13162 926 0
8.1 0.00790728 0.0467486 0.00678078 0.0468 0.137644 0.0341693 0.0686833 0.172866 0.0500937 0.103093 0.189215 0.0760251 0 0 0 8 8.2 157287 116475 40812 10876 776 0
8.3 0.0104341 0.0482405 0.00865007 0.057746 0.145381 0.0401331 0.0807033 0.174803 0.0560769 0.103175 0.214629 0.065032 0 0 0 8.2 8.4 115532 86543 28989 9157 630 0
8.5 0.0136081 0.0489489 0.0108277 0.0685641 0.144323 0.0441636 0.0865321 0.174343 0.0524095 0.121101 0.205353 0.0799024 0 0 0 8.4 8.6 84426 64153 20273 7581 545 0
8.7 0.0180366 0.0476342 0.0132637 0.0856324 0.145225 0.0538838 0.0996453 0.172908 0.0625726 0.149351 0.185921 0.091994 0 0 0 8.6 8.8 61525 47570 13955 5921 462 0
8.9 0.0245675 0.0512266 0.016436 0.103066 0.155073 0.0586238 0.112574 0.162204 0.0626425 0.170667 0.192124 0.0854536 0 0 0 8.8 9 44929 35372 9557 4557 375 0
9.1 0.0340404 0.0507347 0.0195205 0.121715 0.162115 0.0606252 0.117206 0.155971 0.0592483 0.213166 0.181656 0.111579 0 0 0 9 9.2 31803 25411 6392 3336 319 0
9.3 0.0410061 0.0525945 0.0221369 0.138781 0.151731 0.0630402 0.116636 0.139511 0.061051 0.206226 0.225147 0.0832749 0 0 0 9.2 9.4 22743 18607 4136 2152 257 0
9.5 0.0536873 0.0530402 0.024131 0.159792 0.145224 0.0609237 0.111448 0.126096 0.0510972 0.305936 0.160432 0.136782 0 0 0 9.4 9.6 16102 13411 2691 1319 219 0
9.7 0.0635021 0.0538389 0.0228851 0.181495 0.132566 0.0703836 0.100575 0.118724 0.0470033 0.331395 0.147647 0.0961012 0 0 0 9.6 9.8 11166 9480 1686 696 172 0
9.9 0.0760155 0.0605992 0.0292665 0.197861 0.133132 0.0658764 0.10582 0.0957303 0.0529234 0.323741 0.149127 0.0772621 0 0 0 9.8 10 7818 6696 1122 378 139 0
10.1 0.0846878 0.0594868 0.0214026 0.206052 0.150312 0.0567742 0.0939597 0.12435 0.0347881 0.330935 0.202963 0.0789667 0 0 0 10 10.2 5370 4676 694 149 139 0
10.3 0.103226 0.0591761 0.0247848 0.271523 0.111165 0.119398 0.106383 0.121687 0.0497792 0.434426 0.0901639 0.173557 0 0 0 10.2 10.4 3708 3255 453 47 122 0
10.5 0.123344 0.0654028 0.0232542 0.235741 0.13268 0.0747658 0.171429 0.0571429 0.121429 0.271605 0.185185 0.0269241 0 0 0 10.4 10.6 2452 2189 263 35 81 0
10.7 0.134711 0.0669693 0.0305639 0.22973 0.160895 0.0666092 0.0769231 0.323077 0.0769231 0.316667 0.163333 0.0766667 0 0 0 10.6 10.8 1551 1403 148 13 60 0
10.9 0.131265 0.0730653 0.0241221 0.244186 0.169147 0.0813953 0 0.333333 0 0.35 0.167241 0.111905 0 0 0 10.8 11 924 838 86 5 40 0
11.1 0.161435 0.0852138 0.038935 0.285714 0.184874 0.0857143 0 0 0 0.347826 0.235507 0.0869565 0 0 0 11 11.2 488 446 42 0 23 0
11.3 0.116022 0.105653 0.0228544 0.416667 0.171569 0.189394 0 0 0 0.714286 0.0357143 0.380952 0 0 0 11.2 11.4 193 181 12 0 7 0
11.5 0.0545455 0.188698 -0.0363636 0 0.666667 0 0 0 0 0 1 0 0 0 0 11.4 11.6 58 55 3 0 0 0
11.7 0.285714 0.114286 0.131868 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 14 14 0 0 0 0
11.9 0.25 0.25 0.25 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 4 4 0 0 0 0
12.1 0.5 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 2 2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
