#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00276304 0.023736 0.00254159 0.0238886 0.111025 0.0224679 0.0258145 0.125465 0.0245848 0.0341693 0.13068 0.0317874 0.0299595 0.126131 0.0272071 7.2 7.4 692403 510308 182095 29712 24203 12350
7.5 0.002237 0.0212471 0.00199705 0.0234183 0.114023 0.0206872 0.0240643 0.124261 0.021541 0.0333831 0.13196 0.0294653 0.0264333 0.125894 0.0225665 7.4 7.6 560057 405007 155050 26637 21418 10971
7.7 0.00221683 0.0198382 0.00190923 0.0250475 0.11399 0.0198602 0.0241995 0.12488 0.0197827 0.032329 0.132172 0.0252364 0.0300784 0.120205 0.0231974 7.6 7.8 456003 321179 134824 24546 18652 9442
7.9 0.0019801 0.0188745 0.00146233 0.0253016 0.11153 0.0166572 0.0249098 0.11687 0.0179012 0.0321959 0.126583 0.0202452 0.0314548 0.121848 0.0183439 7.8 8 377547 253523 124024 23284 17114 8393
8.1 0.00207068 0.0188211 0.00104444 0.023224 0.107758 0.0108918 0.0220419 0.113593 0.011348 0.0334487 0.122807 0.0151917 0.0264793 0.121618 0.00814421 8 8.2 310017 198968 111049 22185 15307 7402
8.3 0.00250554 0.0187663 0.000483186 0.0254785 0.100373 0.00479021 0.0228127 0.101619 0.00416616 0.0321128 0.119427 0.00254536 0.0321964 0.111239 0.00307179 8.2 8.4 248472 155256 93216 19682 13328 6274
8.5 0.0031596 0.0186442 0.000228458 0.0295548 0.0933837 -0.00298415 0.0270449 0.095267 -0.000551142 0.0376882 0.113794 -0.0062089 0.0370804 0.100872 -0.00499693 8.4 8.6 195646 121851 73795 16639 11091 5124
8.7 0.00479274 0.0178757 -0.000370341 0.0375491 0.092539 -0.0121701 0.0345683 0.0892696 -0.00572117 0.0492016 0.106732 -0.0113272 0.0418773 0.113303 -0.0171977 8.6 8.8 152429 95144 57285 14117 9268 4155
8.9 0.00717853 0.0183982 -0.00146131 0.0548261 0.0866023 -0.0118773 0.0487427 0.0759613 -0.00835092 0.0658595 0.101658 -0.0138976 0.0723164 0.0950981 -0.0119227 8.8 9 119717 75085 44632 11612 7516 3540
9.1 0.0109069 0.0197286 -0.00158545 0.078813 0.0844739 -0.0136363 0.0584222 0.071448 -0.0143291 0.0936819 0.0989728 -0.0164862 0.0963773 0.0934244 -0.0175796 9 9.2 95983 60329 35654 9380 6426 2926
9.3 0.0193243 0.0195408 -0.000100786 0.109442 0.0783335 -0.0115917 0.0704512 0.0704982 -0.011605 0.132662 0.0843763 -0.00715311 0.135798 0.0954372 -0.0136095 9.2 9.4 78963 50144 28819 7381 5563 2570
9.5 0.0344379 0.0213497 0.00264304 0.155629 0.0765193 -0.00076659 0.0893106 0.0712575 -0.00655218 0.18598 0.0798193 -0.000544846 0.20605 0.0631461 0.00511141 9.4 9.6 66288 42250 24038 5744 4893 2281
9.7 0.0619415 0.0214402 0.00717971 0.217924 0.061833 0.00969766 0.12078 0.061823 0.00587893 0.260388 0.0603444 0.0119369 0.252845 0.0677104 0.00707808 9.6 9.8 58020 37600 20420 3999 4428 2021
