#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00553032 0.00975715 0.00553032 0.0147925 0.0244566 0.0147925 0.0059959 0.00541312 0.0059959 0.00149726 0.0253352 0.00149726 8.625 8.875 27951 2212 207 402 355
9 -0.00072103 0.0155137 -0.000820198 -0.00170081 0.0331897 -0.00167706 0.0013315 0.012993 0.00137901 0.0083661 0.00853137 0.00838986 8.875 9.125 48921 6818 619 1374 1184
9.25 0.0171444 0.0296387 0.0171255 0.0153479 0.0283897 0.0151019 0.0157563 0.0299612 0.0157616 0.021858 0.0338972 0.0218633 9.125 9.375 230961 41467 3981 8265 6955
9.5 0.0428372 0.0579774 0.0426845 0.0400833 0.0555849 0.0398888 0.0527976 0.068265 0.0526509 0.0601879 0.0807185 0.0599212 9.375 9.625 864631 115346 13399 18861 14775
9.75 0.0525495 0.0605169 0.0513826 0.0598744 0.0713779 0.0588369 0.079835 0.0904547 0.078026 0.0855631 0.101891 0.0838326 9.625 9.875 2.44054e+06 326840 38289 42557 30541
10 0.0521047 0.0692083 0.0481189 0.0586787 0.0786201 0.0547968 0.0751518 0.0891131 0.0681394 0.0743832 0.0946505 0.0683282 9.875 10.125 3.59739e+06 590389 75159 75264 51394
10.25 0.0504242 0.0735959 0.0416696 0.0548248 0.0852624 0.0458426 0.0697387 0.092052 0.0552363 0.0675199 0.0904227 0.0538848 10.125 10.375 2.61292e+06 563113 77284 72251 46957
