#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0528843 0.112158 0.0437151 -0.0140183 0.232704 0.0403639 -0.0140183 0.012296 0.0713157 -0.0140183 0.012296 0.0713157 7.2 7.4 54971 2825 1 0 0
7.5 0.0715153 0.104042 0.0611355 -0.0147791 0.322537 0.00751773 -0.0147791 0.0128558 0.0741437 -0.0147791 0.0128558 0.0741437 7.4 7.6 40526 2364 2 0 0
7.7 0.0510773 0.141673 0.040691 0.234032 0.204736 0.241684 -0.0159681 0.0140189 0.0720943 -0.0159681 0.0140189 0.0720943 7.6 7.8 28626 1760 8 0 0
7.9 0.0704228 0.128581 0.0603138 0.3186 0.180139 0.326303 -0.0147335 0.012618 0.0695117 -0.0147335 0.012618 0.0695117 7.8 8 19402 1280 6 0 0
8.1 0.0689003 0.120083 0.0586805 0.235666 0.19976 0.25634 -0.0143339 0.0120432 0.0709966 -0.0143339 0.0120432 0.0709966 8 8.2 12701 841 4 0 0
8.3 0.0718498 0.101031 0.0609043 -0.0156027 0.545517 0.00752255 -0.0156027 0.0132662 0.0691715 -0.0156027 0.0132662 0.0691715 8.2 8.4 8217 526 4 0 0
8.5 0.051844 0.140627 0.0455206 -0.0185264 0.690789 0.00955709 -0.0185264 0.0154995 0.0656017 -0.0185264 0.0154995 0.0656017 8.4 8.6 4966 270 2 0 0
8.7 0.0313475 0.130137 0.0220036 0.312733 0.160388 0.358827 -0.0206006 0.0183353 0.0636012 -0.0206006 0.0183353 0.0636012 8.6 8.8 3018 154 3 0 0
8.9 0.0445799 0.0947562 0.0355655 -0.0233813 0.918915 0.0329913 -0.0233813 0.0201721 0.0647176 -0.0233813 0.0201721 0.0647176 8.8 9 1771 103 0 0 0
9.1 0.055129 0.0959533 0.055129 -0.0318275 0.92 0.0322393 -0.0318275 0.0283513 0.0600092 -0.0318275 0.0283513 0.0600092 9 9.2 1020 46 1 0 0
9.3 0.0842249 0.0898816 0.0860234 -0.0357751 0.935983 0.0220761 -0.0357751 0.0318265 0.0495091 -0.0357751 0.0318265 0.0495091 9.2 9.4 612 25 0 0 0
9.5 0.0433912 0.175162 0.0433912 -0.0280374 0.408357 0.0437711 -0.0280374 0.0233645 0.05465 -0.0280374 0.0233645 0.05465 9.4 9.6 335 14 0 0 0
9.7 0.164067 0.147373 0.188758 0.482249 -0.482249 0.564926 -0.0177515 0.0177515 0.0718008 -0.0177515 0.0177515 0.0718008 9.6 9.8 180 11 2 0 0
9.9 0.35283 -0.0539796 0.41533 -0.0471698 0.0471698 0.0444969 -0.0471698 0.0471698 0.0553943 -0.0471698 0.0471698 0.0553943 9.8 10 111 5 0 0 0
10.1 -0.0930233 0.316768 -0.00968992 -0.0930233 0.0930233 0.00697675 -0.0930233 0.0930233 0.0146691 -0.0930233 0.0930233 0.0146691 10 10.2 43 0 0 0 0
10.3 0 0 0.0888889 0 0 0.1 0 0 0.1 0 0 0.1 10.2 10.4 26 0 0 0 0
10.5 0 0 0.0555556 0 0 0.0555556 0 0 0.0555556 0 0 0.0555556 10.4 10.6 5 0 0 0 0
10.7 0 0 0 0 0 0 0 0 0 0 0 0 10.6 10.8 7 0 0 0 0
10.9 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 1 0 0 0 0
11.1 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 0 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 0 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
