#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 0.971807 0 1 0 1 0 1 0 7.2 7.4 646847 34174 15589 1666
7.5 1 0 0.5 1 0 0.5 1 0 1 7.4 7.6 525452 34239 14234 1612
7.7 1 0 0.199185 1 0 0.320521 0 1 0 7.6 7.8 427295 33283 13339 1466
7.9 0.9 0.1 0.102292 0.833333 0.166667 0.0461179 1 0 1 7.8 8 339381 30573 11965 1260
8.1 0.8 0.175078 -0.00952381 0.722222 0.277778 -0.0320151 1 0 1 8 8.2 266619 26307 10419 1102
8.3 0.891892 0.0724916 0.0791003 0.615385 0.336834 -0.0804917 0.666667 0.333333 0.0166667 8.2 8.4 208312 22622 8627 961
8.5 0.84127 0.11936 0.014657 0.693878 0.222789 -0.0120048 0.333333 0.666667 -0.341667 8.4 8.6 162373 18838 7295 810
8.7 0.884615 0.0659341 0.0568843 0.77381 0.13244 0.0529974 0.75 0.2 0.0833333 8.6 8.8 126480 15366 6180 630
8.9 0.846847 0.0984086 0.00600308 0.747967 0.147986 0.0572895 0.636364 0.295143 -0.0606061 8.8 9 97681 12078 5158 515
9.1 0.913386 0.0399475 0.0555378 0.680365 0.181588 0 0.705882 0.176471 0.0630252 9 9.2 75086 8682 4388 420
9.3 0.911111 0.0303782 0.0435615 0.72973 0.0993842 0.0742675 0.555556 0.28373 -0.0326797 9.2 9.4 57214 5628 3540 363
9.5 0.87069 0.0552363 0.0274295 0.713253 0.108024 0.0619828 0.62963 0.11037 0.119426 9.4 9.6 45428 3579 3046 309
9.7 0.857143 0.0509031 0.0291859 0.7 0.0971175 0.0690638 0.576923 0.180653 0.0531135 9.6 9.8 36472 2114 2740 244
9.9 0.9 -0.0116751 0.0777777 0.695513 0.0707496 0.0842171 0.618421 0.0874613 0.0799595 9.8 10 29736 1077 2345 247
10.1 0.82 0.0911111 0.0305263 0.68799 0.0438222 0.0706426 0.552632 0.0627531 0.0782726 10 10.2 26266 581 2238 198
10.3 0.9 0.0375 0.0666667 0.690931 0.0281532 0.0605627 0.684783 0.0108696 0.174366 10.2 10.4 22648 252 2025 204
10.5 0.823529 0.0610859 0.0616246 0.670185 0.0342321 0.0303541 0.616822 0.0185943 0.106822 10.4 10.6 19033 116 1682 189
10.7 1 0 0.1 0.714984 0.0130995 0.0578891 0.483146 0.083119 0.0104188 10.6 10.8 14879 37 1224 161
10.9 1 0 0 0.752969 0.0127739 0.0614798 0.574257 -0.00904006 0.09951 10.8 11 10004 14 830 134
11.1 1 0 0 0.825843 -0.0179331 0.079176 0.447761 0.0604355 0.0191898 11 11.2 5287 5 360 91
11.3 0 0 0 0.780488 0.0195122 0.0609756 0.361111 0.0871648 0.0453216 11.2 11.4 2062 1 145 43
11.5 0 0 0 0.75 0.132353 0.0833333 0.545455 0.0795454 0.212121 11.4 11.6 530 0 18 11
11.7 0 0 0 1 0 1 0 0.75 0 11.6 11.8 77 0 2 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 5 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
