#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.983984 0.00835091 0.0677798 0.990965 0.00260764 0.0664223 0.993299 0.00150627 0.0647275 7.2 7.4 714507 26567 24795 18075
7.5 0.983083 0.0104543 0.0681667 0.990547 0.00321752 0.0630948 0.986518 0.00604343 0.054156 7.4 7.6 594547 24316 22579 16324
7.7 0.98324 0.00891382 0.0701076 0.988706 0.00529814 0.063256 0.987541 0.0053162 0.055904 7.6 7.8 484846 21696 19462 14218
7.9 0.980448 0.00861883 0.0615857 0.989343 0.00315326 0.0674047 0.989309 0.00236577 0.0633328 7.8 8 393925 19344 17287 12206
8.1 0.982004 0.00373304 0.0678905 0.989115 0.000706911 0.0693928 0.988555 0.00468814 0.0559832 8 8.2 322228 17967 15684 10694
8.3 0.984503 0.00117832 0.066038 0.987755 0.000391424 0.0647995 0.98367 0.00556046 0.0638647 8.2 8.4 263694 17225 13861 9465
8.5 0.979459 0.00312138 0.0670795 0.989776 -0.00387532 0.0678098 0.983883 0.00194848 0.0649168 8.4 8.6 211613 14927 12037 8076
8.7 0.967397 0.00817251 0.0544808 0.983598 -0.000925124 0.0593233 0.985271 -0.00208479 0.0642006 8.6 8.8 166996 12776 10182 6658
8.9 0.965517 0.00570577 0.0549111 0.977298 0.000177443 0.0622256 0.974107 0.003003 0.0590653 8.8 9 133805 10948 8424 5464
9.1 0.97133 -0.00399363 0.0518064 0.965634 0.00550371 0.058609 0.969672 0.00411063 0.0602871 9 9.2 108719 9032 7146 4749
9.3 0.956129 0.000392735 0.04583 0.945133 0.00825959 0.0517525 0.950617 0.0125676 0.0626002 9.2 9.4 91210 7466 6208 4016
9.5 0.946627 0.000571847 0.0391341 0.924225 0.0108336 0.0529804 0.915966 0.0147121 0.0573234 9.4 9.6 77566 5829 5481 3691
9.7 0.934426 0.000516772 0.0338414 0.87385 0.0292168 0.0317721 0.890034 0.0150657 0.0592136 9.6 9.8 67878 4402 4923 3218
9.9 0.938239 -0.00222021 0.0321416 0.835131 0.0239294 0.0318359 0.820259 0.0338764 0.0344912 9.8 10 60658 2996 4575 3038
10.1 0.925773 -3.91603e-05 0.0415227 0.737697 0.0447763 0.00821233 0.783192 0.0165444 0.0377622 10 10.2 55796 1878 4265 2866
10.3 0.884328 0.0232059 0.00888354 0.699689 0.0165544 0.027716 0.643006 0.0632437 0.00300628 10.2 10.4 51127 897 4163 2586
10.5 0.894309 0.00424182 0.0562807 0.619928 0.0216295 0.0199279 0.597645 0.0126538 0.0288501 10.4 10.6 44614 400 3764 2393
10.7 0.8125 0.0479651 0.0505952 0.583055 0.0183946 0.0209077 0.473934 0.039328 0.00597537 10.6 10.8 35252 123 2874 1892
10.9 0.833333 0.0333334 0.119048 0.58494 0.00561088 0.0589716 0.38878 0.0148169 0.0283144 10.8 11 23694 46 1764 1402
11.1 0.666667 0.133333 0.166667 0.527352 0.00686824 0.0576116 0.301325 0.0200458 0.0393382 11 11.2 12159 6 705 738
11.3 1 0 1 0.561905 -0.0014652 0.125012 0.219424 0.0032476 0.0582523 11.2 11.4 4770 2 160 314
11.5 1 0 0 0.454545 0.116883 0.454545 0.0689655 0.0699234 0.014171 11.4 11.6 1395 1 13 96
11.7 0 0 0 0 0 0 0 0 0 11.6 11.8 320 0 0 12
11.9 0 0 0 0 0 0 0 0 0 11.8 12 65 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 4 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 1 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
