#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.28766e-05 0.0981885 1.63259e-05 7.26952e-06 0.122672 2.19906e-05 -2.14603e-05 0.141713 -8.02323e-06 -2.14603e-05 0.135894 8.16322e-06 7.2 7.4 640715 174739 34807 13938 980
7.5 3.27736e-05 0.0976209 2.3107e-05 -2.7891e-05 0.116272 -2.61492e-05 0.000127691 0.134556 0.000129119 -2.7891e-05 0.125587 7.79952e-06 7.4 7.6 523380 164841 34616 12855 1007
7.7 0.000162043 0.0907892 9.28061e-05 0.000219576 0.107775 0.000140328 0.000612496 0.130552 0.000378888 -4.74067e-05 0.114136 -7.30626e-06 7.6 7.8 422230 148007 33710 12123 888
7.9 0.000395446 0.086478 0.000183864 0.000475027 0.0998942 0.000270166 0.000782073 0.12468 8.80004e-05 -5.68529e-05 0.113222 -3.02066e-05 7.8 8 332672 121601 30082 10728 827
8.1 0.00110226 0.0820103 0.00052155 0.00134302 0.0946586 0.00065608 0.00227257 0.117189 0.0010125 0.00126612 0.107599 0.00128545 8 8.2 260364 95288 26061 9214 724
8.3 0.00246093 0.0836429 0.0010776 0.00299359 0.0929866 0.00120668 0.00311442 0.119493 0.00119486 0.00491883 0.106447 0.00130134 8.2 8.4 202154 72722 22052 7869 573
8.5 0.00467896 0.0882404 0.00178701 0.00404627 0.0862856 0.00146038 0.00925366 0.122965 0.00468978 0.0132102 0.11057 0.00626254 8.4 8.6 157595 55422 18618 6508 502
8.7 0.00918206 0.0812036 0.00441271 0.00758356 0.0761811 0.00415816 0.0128164 0.108325 0.00473284 0.038743 0.0855462 0.0217357 8.6 8.8 121941 41870 15144 5664 396
8.9 0.0170126 0.0807903 0.00611744 0.00922843 0.0657863 0.00355888 0.0301989 0.0997212 0.0112707 0.0233872 0.108743 0.00431315 8.8 9 94012 31398 11815 4658 332
9.1 0.0282124 0.0782176 0.00960224 0.00932408 0.0652618 0.00234492 0.0491495 0.103215 0.0145661 0.0609625 0.0953268 0.0163053 9 9.2 71915 22975 8213 3885 263
9.3 0.0453313 0.0821634 0.0124529 0.00967366 0.059632 0.00290625 0.0802631 0.100851 0.0216729 0.0796861 0.10724 0.0143794 9.2 9.4 55246 17005 5542 3301 220
9.5 0.0709091 0.0811133 0.0198811 0.00976688 0.0476834 0.0101019 0.117122 0.0944351 0.0327496 0.0953842 0.103145 0.0153129 9.4 9.6 42671 12577 3390 2774 169
9.7 0.0882348 0.0932677 0.0231541 -0.00542401 0.0595901 0.00928003 0.141507 0.107378 0.0332386 0.167843 0.0605057 0.0629692 9.6 9.8 33761 9553 1866 2435 155
9.9 0.112645 0.0894207 0.0324682 -0.0303544 0.0646848 0.0153161 0.176192 0.0920122 0.0407777 0.170505 0.116838 0.0117947 9.8 10 27627 7208 945 2098 144
10.1 0.140395 0.0813005 0.0428509 -0.0552349 0.0732945 0.0173613 0.231878 0.0673674 0.061243 0.242644 0.0747595 0.0511455 10 10.2 23544 5748 450 1881 132
10.3 0.153726 0.0713834 0.0508845 -0.0730996 0.0627165 0.0417506 0.228846 0.0740727 0.0495796 0.251125 0.0462814 0.0534002 10.2 10.4 19779 4423 199 1686 121
10.5 0.137748 0.0812292 0.0350509 -0.116124 0.0954365 0.0286924 0.187802 0.0888269 0.0304197 0.215357 0.113006 0.0218249 10.4 10.6 16399 3313 90 1415 108
10.7 0.138008 0.0618057 0.0348535 -0.140584 0.1152 0.0215733 0.171104 0.0591489 0.0338794 0.343832 0.0617515 0.0632215 10.6 10.8 12756 2387 28 1078 110
10.9 0.181926 0.047135 0.0655654 0.075461 0.137824 0.297611 0.174698 0.0262646 0.056621 0.384763 0.0287149 0.0613284 10.8 11 8442 1392 5 655 86
11.1 0.155867 0.038805 0.029603 0.117086 0.400413 0.206152 0.0716317 0.0528939 0.0279566 0.423538 0.00866491 0.0962634 11 11.2 4655 722 4 341 62
11.3 0.118653 0.0538021 0.0294738 -0.448276 0.800067 0.0686264 0.0111836 0.101381 0.00426918 0.334333 0.0186704 0.129316 11.2 11.4 1791 254 3 111 23
11.5 0.191459 0.0246533 0.0812712 -0.514423 0.0298077 0.112918 -0.0144231 0.142994 0.0667069 0.235577 0.0748993 0.136707 11.4 11.6 467 51 0 18 4
11.7 0.1 0.242466 0.0294872 -0.5 0.0396825 0.215789 -0.5 0.723629 0.214286 0.5 0 0.524272 11.6 11.8 83 5 0 0 1
11.9 0.555556 -0.155556 1.30556 -0.444444 0 0.355556 -0.444444 0 0.355556 -0.444444 0.015873 0.355556 11.8 12 10 1 0 0 0
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
