#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.996241 0.00375938 0.12592 1 -0.00207686 0.12511 0.992248 0.00775194 0.131351 7.2 7.4 684367 30335 23656 10324
7.5 1 0 0.111111 0.996324 0.00367647 0.0971203 1 0 0.0989194 7.4 7.6 550881 27710 20383 9328
7.7 0.990338 0.00966185 0.101449 0.995885 0.00411522 0.0926091 0.987654 0.0123457 0.0927499 7.6 7.8 448755 25753 18580 7962
7.9 0.989474 0.0105263 0.0952986 1 0 0.100446 1 0 0.0943613 7.8 8 370943 24764 16973 7228
8.1 0.987342 0.00882679 0.0968589 1 0 0.0996273 0.982456 0.0175439 0.0927503 8 8.2 305103 23520 15148 6309
8.3 0.988235 0.00309062 0.0931786 0.982857 0.0115563 0.0838245 1 -0.00245702 0.118669 8.2 8.4 243988 20484 13097 5344
8.5 0.988095 -0.00166988 0.101407 0.994536 -0.0036633 0.0976452 0.95082 0.0389414 0.0874133 8.4 8.6 190853 17214 10769 4507
8.7 0.9799 0.00329375 0.0859763 0.941176 0.0394753 0.0644642 0.934211 0.0425336 0.100255 8.6 8.8 148880 14430 8846 3525
8.9 0.980237 -0.00140113 0.0829769 0.942238 0.0299103 0.0808151 0.869159 0.0904 0.0602416 8.8 9 116472 11917 7516 3064
9.1 0.973154 -0.0016197 0.071515 0.945652 0.0179597 0.0859237 0.868966 0.0623649 0.0779207 9 9.2 92729 9565 6168 2410
9.3 0.972136 -0.000762165 0.0687749 0.87835 0.0569287 0.0637725 0.834171 0.0660785 0.0660145 9.2 9.4 74404 7251 5171 2100
9.5 0.947658 0.00618774 0.044517 0.845517 0.054776 0.0586646 0.804348 0.0742052 0.0617008 9.4 9.6 62901 5401 4797 1832
9.7 0.930818 0.0213464 0.0330398 0.78373 0.0613553 0.0542781 0.772358 0.0739537 0.0689263 9.6 9.8 54987 3869 4372 1650
9.9 0.93007 0.00553614 0.0370467 0.748413 0.0447528 0.0468963 0.739308 0.0642012 0.0485299 9.8 10 49473 2570 4132 1608
10.1 0.901554 0.0192003 0.0265544 0.722594 0.0258768 0.049776 0.684819 0.0644027 0.0427463 10 10.2 46399 1540 3873 1534
10.3 0.9375 -0.0055272 0.0636261 0.664902 0.027923 0.029523 0.616492 0.0476962 0.0404052 10.2 10.4 43983 785 3974 1496
10.5 0.901408 0.0388901 0.0248652 0.631552 0.0225427 0.0223562 0.533666 0.0511556 0.0183986 10.4 10.6 39193 369 3531 1344
10.7 0.883721 0.0496124 0.0141557 0.604035 0.0258951 0.0231408 0.50332 0.0128507 0.0320407 10.6 10.8 31446 123 2690 1151
10.9 0.958333 -0.00181156 0.116228 0.628293 -0.00135911 0.0624906 0.391442 0.0414652 0.00895366 10.8 11 20684 49 1684 863
11.1 0.75 0.25 0.0833333 0.625277 0.016137 0.0669812 0.377315 0.00432771 0.0516151 11 11.2 10325 7 679 521
11.3 1 0 1 0.636364 0.0188088 0.10399 0.27907 0.025278 0.0525504 11.2 11.4 3720 2 163 191
11.5 0 0 0 0.647059 0.171123 0.218487 0.148936 0.0653495 0.0357286 11.4 11.6 929 1 23 52
11.7 0 0 0 0 0 0 0.2 -0.0333333 0.2 11.6 11.8 159 0 0 5
11.9 0 0 0 0 0 0 0 0 0 11.8 12 25 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
