#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.180106 0.0592088 0.0158607 0.19187 0.0631963 0.0183561 0.212808 0.0660068 0.0155665 0.208377 0.0653707 0.0164665 7.2 7.4 748899 179370 22025 23085 20177
7.5 0.189577 0.0539907 0.0174387 0.194249 0.060001 0.0196119 0.227938 0.0549372 0.0199962 0.219776 0.0589402 0.0208608 7.4 7.6 646614 167044 21363 22417 19371
7.7 0.196694 0.0550886 0.0167569 0.192796 0.0603214 0.0163955 0.229596 0.0626653 0.0170555 0.225595 0.0572454 0.020547 7.6 7.8 537977 147553 19345 20516 17546
7.9 0.208487 0.0563309 0.0174623 0.202017 0.0592221 0.0170817 0.242104 0.0625937 0.023535 0.233191 0.0606461 0.0204168 7.8 8 438287 126159 17187 18365 15630
8.1 0.23385 0.0549597 0.0255764 0.225795 0.0539676 0.0295673 0.266312 0.0603195 0.0280626 0.245285 0.061762 0.0176801 8 8.2 352901 107199 15018 15972 13503
8.3 0.262024 0.05621 0.0277494 0.250859 0.0475396 0.0349203 0.275415 0.0687618 0.0190696 0.273614 0.0616911 0.0258725 8.2 8.4 283761 92361 13357 14038 11740
8.5 0.269786 0.061307 0.0235955 0.254606 0.0591865 0.025622 0.29293 0.0583152 0.0274025 0.282185 0.063051 0.0262644 8.4 8.6 233309 83350 12188 12627 10540
8.7 0.259782 0.0603926 0.0193367 0.249055 0.0577008 0.0220981 0.281456 0.0651385 0.0186862 0.274205 0.0667239 0.0175935 8.6 8.8 191571 72287 11137 10869 9028
8.9 0.263921 0.0591623 0.0218319 0.261375 0.0506985 0.0287192 0.284372 0.0567553 0.0209917 0.274226 0.0664125 0.0139109 8.8 9 155772 59310 9809 9216 7561
9.1 0.265444 0.0572559 0.0225071 0.249112 0.0478643 0.0284839 0.282902 0.0625191 0.0193416 0.296569 0.0532681 0.0274806 9 9.2 127478 48183 8492 7808 6505
9.3 0.267667 0.0569387 0.0202818 0.234939 0.0557771 0.0193329 0.283627 0.0586959 0.0205774 0.290546 0.0570208 0.0189595 9.2 9.4 105939 39381 7042 6559 5440
9.5 0.269234 0.0585789 0.0184135 0.21772 0.0632725 0.0131072 0.280707 0.0631884 0.0144756 0.292116 0.0520312 0.0195441 9.4 9.6 89329 32954 5583 5693 4849
9.7 0.271544 0.0592456 0.0207255 0.194892 0.0655576 0.0206289 0.294392 0.0579894 0.0228559 0.30327 0.0563221 0.0223095 9.6 9.8 76057 27615 4143 4863 4202
