#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00531238 0.0158331 0.00539517 0.0436583 0.0246947 0.0436997 0.00699321 0.0221158 0.00711739 0.00371554 0.0087846 0.00523464 8.625 8.875 25958 1799 127 294 330
9 -0.00176954 0.0182861 -0.000962101 0.00334825 0.0444422 0.00340178 -0.0086616 0.0198935 -0.00038217 -0.00115772 0.025383 -0.00105983 8.875 9.125 46436 5575 395 1023 1122
9.25 0.029934 0.0298369 0.0296465 0.0203558 0.0342451 0.0203991 0.0305904 0.028673 0.0303413 0.0339588 0.0266101 0.033525 9.125 9.375 217681 33030 2660 6369 6148
9.5 0.0646309 0.0535834 0.0619611 0.0580728 0.0596376 0.0550327 0.0785867 0.0658925 0.0749145 0.0868432 0.0697354 0.0831909 9.375 9.625 791144 88589 9121 14008 13024
9.75 0.0697191 0.0503004 0.0567855 0.0772637 0.0580603 0.0644726 0.105342 0.0787705 0.0861151 0.118471 0.0827864 0.0958218 9.625 9.875 2.20227e+06 275616 29912 35125 29510
10 0.0750864 0.0652442 0.0464775 0.0807756 0.0754926 0.0521498 0.100909 0.0820565 0.0578341 0.107102 0.0863956 0.063099 9.875 10.125 3.41542e+06 561724 67817 71185 56249
10.25 0.0811544 0.0762021 0.0371388 0.0852034 0.0826945 0.0411391 0.107317 0.092066 0.0440468 0.104775 0.0918853 0.0435475 10.125 10.375 2.53156e+06 546719 70824 70402 53502
