#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0.0598383 0 0 0.0574246 0 0 0.0566038 0 0 0.064 0 0 0 0 8.625 8.875 98184 96460 1724 159 125 5
9.00 1.22732e-05 0.100303 1.22732e-05 0 0.105908 0 0 0.101865 0 0 0.135417 0 0 0.0625 0 8.875 9.125 167036 162957 4079 697 480 32
9.25 1.55525e-06 0.0869884 0 0 0.11247 0 0 0.116618 0 0 0.129371 0 0 0.145631 0 9.125 9.375 676680 642982 33698 6517 4375 206
9.50 1.93366e-06 0.0578303 4.83414e-07 9.28725e-06 0.110523 4.64362e-06 0 0.140044 0 0 0.158748 0 0 0.170502 0 9.375 9.625 2.28397e+06 2.06862e+06 215349 37174 20353 956
9.75 2.09293e-05 0.0622994 5.87042e-06 3.69251e-05 0.125326 1.05498e-05 9.17936e-05 0.17711 3.44114e-05 5.15849e-05 0.203477 2.57878e-05 0.000627746 0.19774 0.000627746 9.625 9.875 4.48667e+06 3.91795e+06 568719 87152 38771 1593
10.00 2.17813e-05 0.0511406 7.16492e-06 1.55003e-05 0.127509 -1.88593e-08 1.98073e-05 0.17239 -1.98324e-08 0 0.197988 0 0 0.177026 0 9.875 10.125 4.13437e+06 3.48922e+06 645149 100973 41228 1815
10.25 2.30503e-06 0.0393925 -4.61006e-07 3.00431e-05 0.127856 8.90684e-06 7.33976e-05 0.167166 2.15196e-05 0.000109857 0.185686 5.38502e-05 0 0.168224 0 10.125 10.375 2.73502e+06 2.16917e+06 565854 95371 36411 1634
10.50 3.23456e-06 0.032897 8.08639e-07 4.24265e-05 0.134362 2.71869e-05 0.000101876 0.158503 6.83175e-05 0.000135245 0.175514 0.000100305 0 0.161672 0 10.375 10.625 1.70805e+06 1.23665e+06 471404 88343 29576 1302
10.75 7.03237e-06 0.029557 5.6259e-06 0.000459483 0.138959 0.000322766 0.000535797 0.14901 0.000339455 0.00156228 0.171248 0.000992071 0 0.161026 0 10.625 10.875 1.02439e+06 710998 313396 69056 21123 985
11.00 7.42361e-05 0.0284968 5.19653e-05 0.00294541 0.136106 0.00189722 0.00281565 0.142192 0.00197109 0.00633002 0.164985 0.00380139 0.00315956 0.178196 0.00315956 10.875 11.125 566063 404116 161947 47236 13902 633
11.25 0.000367818 0.0312076 0.000170773 0.0159699 0.157171 0.00762219 0.0122104 0.149414 0.00664498 0.0290288 0.175683 0.0117819 0.0348028 0.154771 0.0168656 11.125 11.375 308462 228374 80088 30302 9370 431
11.50 0.00290971 0.0374606 0.00113588 0.0638887 0.147892 0.0219788 0.0402043 0.133053 0.015485 0.0972718 0.176044 0.0325067 0.14346 0.160338 0.0486323 11.375 11.625 166836 128535 38301 15471 6158 237
11.75 0.0197372 0.0447443 0.00442215 0.177589 0.156246 0.0423546 0.103617 0.119274 0.0273243 0.226962 0.171162 0.05326 0.264516 0.120099 0.0838709 11.625 11.875 88923 70780 18143 4285 4243 155
12.00 0.0834575 0.0560019 0.0154837 0.363615 0.117187 0.0578754 0.247031 0.105487 0.0404581 0.410708 0.118468 0.0659062 0.362745 0.0658263 0.0831752 11.875 12.125 46020 37588 8432 421 2727 102
12.25 0.232239 0.0574355 0.0402609 0.579434 0.0625553 0.0477361 0.454545 0.116883 0 0.610023 0.0721609 0.0538204 0.714286 0.0428571 0.0627706 12.125 12.375 23191 19622 3569 22 1736 70
12.50 0.481169 0.0867462 0.0636962 0.726589 0.039627 0.0309072 1 0 0 0.724215 0.0426009 0.0293955 0.75 0.0585107 0.00531918 12.375 12.625 11181 9718 1463 2 892 48
12.75 0.726896 0.0993897 0.0915431 0.829982 0.0658135 0.0377023 1 0 0 0.776423 0.0894309 0.04915 0.923077 0.025641 0.031185 12.625 12.875 5135 4588 547 1 246 39
13.00 0.87907 0.0599483 0.0832041 0.952128 0.0318296 0.0526567 1 0 0 0.9375 0 0.09375 1 0 0.04 12.875 13.125 2123 1935 188 1 32 25
13.25 0.947097 0.0232258 0.0580645 0.974359 0 0.0769231 0 0 0 0 0 0 1 0 0.0714286 13.125 13.375 814 775 39 0 0 14
13.50 0.96139 0.00772202 0.015444 1 0 0 0 0 0 0 0 0 1 0 0 13.375 13.625 272 259 13 0 0 6
13.75 0.985915 0 0 1 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 72 71 1 0 0 0
