#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 1 -0.4 0 1 -0.333333 0 1 0 7.2 7.4 649161 34189 16533 2071
7.5 0 1 -0.5 0 1 -0.699137 0 0.937908 0 7.4 7.6 528141 33731 15404 1849
7.7 1 0 0.2149 0 1 0 0 0.973214 0 7.6 7.8 430366 33170 14407 1747
7.9 0.857143 0.142857 0.0571429 0.833333 0.166667 0.0333333 0 1 0 7.8 8 344206 30188 12953 1508
8.1 0.764706 0.206992 -0.0352941 0.833333 0.153509 0.0458839 0 1 0 8 8.2 270775 26283 11047 1321
8.3 0.837838 0.129135 0.0218195 0.714286 0.225352 0.047619 0.8 0.2 0.3 8.2 8.4 212548 22339 9354 1026
8.5 0.934783 0.0270818 0.0927976 0.588235 0.363103 -0.12605 0.846154 0.153846 0.139805 8.4 8.6 165979 19138 7739 1003
8.7 0.903846 0.0526756 0.0788462 0.680556 0.235675 -0.0317251 1 0 0.283784 8.6 8.8 128894 15495 6514 768
8.9 0.904762 0.049576 0.0561703 0.776224 0.122555 0.0560022 0.5 0.472973 -0.192308 8.8 9 99471 12085 5539 631
9.1 0.909091 0.0526925 0.0516508 0.737864 0.142418 0.0381769 0.647059 0.252941 0.0383632 9 9.2 76972 8868 4680 517
9.3 0.889764 0.0616925 0.0388153 0.712418 0.125552 0.0392881 0.419355 0.338221 -0.0891198 9.2 9.4 59434 5938 3876 414
9.5 0.894309 0.028768 0.0510657 0.683951 0.125458 0.0491797 0.681818 0.0862978 0.114251 9.4 9.6 46653 3743 3340 343
9.7 0.892473 0.029266 0.0408602 0.703565 0.079381 0.0967686 0.680556 0.0877371 0.118912 9.6 9.8 37894 2230 2920 317
9.9 0.841463 0.0469087 0.0232816 0.678521 0.0734479 0.0656174 0.566265 0.161008 0.0445259 9.8 10 32201 1233 2627 270
10.1 0.867925 0.0458686 0.0443951 0.675144 0.0476625 0.0630587 0.611111 0.0516796 0.100694 10 10.2 28021 617 2481 246
10.3 0.973684 -0.00309598 0.131579 0.689038 0.0274326 0.066708 0.618644 0.0509211 0.0829298 10.2 10.4 24738 298 2201 246
10.5 0.842105 0.105263 0.0296053 0.68587 0.0288044 0.046682 0.570248 0.0439253 0.0853994 10.4 10.6 21226 128 1927 227
10.7 1 0 0.111111 0.73315 0.0158645 0.0612221 0.504 0.0674286 0.0449836 10.6 10.8 16536 49 1422 197
10.9 0.875 0.125 0.0178571 0.745726 0.00340849 0.0467365 0.438776 0.0660789 0.0316959 10.8 11 11058 19 894 147
11.1 1 0 0 0.808036 -0.000343442 0.0733418 0.480519 0.000962019 0.0924598 11 11.2 5876 5 439 101
11.3 1 0 1 0.743243 0.0680776 0.022655 0.371429 0.128571 0.00557491 11.2 11.4 2239 2 153 44
11.5 0 0 0 0.909091 0.0909091 0.242424 0.75 -0.113636 0.416667 11.4 11.6 556 0 20 9
11.7 0 0 0 1 0 1 0 0 0 11.6 11.8 93 0 3 2
11.9 0 0 0 0 0 0 0 0 0 11.8 12 5 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
