#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0437375 0.0768389 0.0339612 0.0466094 0.0879897 0.0365827 0.0584659 0.096285 0.0448091 0.0572927 0.0934606 0.0441308 7.2 7.4 702586 183405 28467 24376 14980
7.5 0.0417634 0.076717 0.0276181 0.0429353 0.0880616 0.029573 0.0548834 0.0970142 0.0356848 0.0513144 0.0894712 0.0324333 7.4 7.6 574644 157202 25412 21696 13348
7.7 0.0472383 0.0771292 0.0258838 0.0483543 0.0839258 0.0280399 0.0587929 0.0906926 0.0309252 0.0569799 0.0845508 0.0298669 7.6 7.8 469009 134070 22822 19157 11587
7.9 0.0497373 0.0786095 0.018704 0.0498672 0.0853762 0.0198239 0.0598247 0.0888473 0.0202693 0.0566624 0.0849088 0.0189474 7.8 8 384217 119642 21163 17079 10098
8.1 0.0488769 0.0745489 0.0100572 0.0488938 0.0784322 0.0109353 0.0632228 0.0839604 0.0141193 0.0528787 0.0850134 0.00649637 8 8.2 316207 109480 20250 15596 9006
8.3 0.0528613 0.0639443 0.00308011 0.0513044 0.0656381 0.00205068 0.0645034 0.076727 0.00196551 0.0627836 0.072858 0.00323492 8.2 8.4 256299 94492 18664 13588 7672
8.5 0.0591121 0.0606636 -0.00252793 0.0562672 0.0590928 -0.00168599 0.0729843 0.0716997 -0.00414874 0.0713172 0.0683421 -0.00537531 8.4 8.6 201795 75881 15831 11415 6346
8.7 0.0735875 0.0552951 -0.00425707 0.0672248 0.0517603 -0.00208396 0.0942478 0.062616 -0.00196916 0.0917977 0.0634554 -0.00419018 8.6 8.8 159021 60189 13538 9698 5243
8.9 0.0886177 0.0578718 -0.00872868 0.0823701 0.0508873 -0.00385086 0.0987917 0.0693019 -0.0106924 0.102478 0.0718206 -0.0116222 8.8 9 125921 47112 11183 7958 4308
9.1 0.113679 0.0535668 -0.0052645 0.0927441 0.0472124 -0.000905909 0.133013 0.0636563 -0.00785194 0.135094 0.0616829 -0.00352262 9 9.2 101713 38145 9335 6797 3658
9.3 0.138216 0.0530103 0.000152349 0.0979959 0.0513057 0.00103611 0.166065 0.055531 0.00441302 0.168928 0.050751 0.0101223 9.2 9.4 83891 30945 7351 5969 3252
9.5 0.163395 0.0494017 0.007153 0.0980946 0.0529397 0.00733854 0.191991 0.0555054 0.00743629 0.191516 0.0557287 0.00939798 9.4 9.6 71612 25999 5788 5085 2725
9.7 0.18845 0.0484781 0.0151447 0.0834893 0.060431 0.0032472 0.233569 0.0404951 0.0184493 0.222365 0.0482398 0.0193326 9.6 9.8 63055 22510 4338 4725 2596
9.9 0.209875 0.0463721 0.0126082 0.0700914 0.063165 0.0124634 0.255429 0.0426626 0.0196196 0.265642 0.0439325 0.0147833 9.8 10 57091 19509 2854 4409 2438
10.1 0.217734 0.0506451 0.0182882 0.0208789 0.0778827 0.0122811 0.279478 0.0346205 0.0284641 0.267035 0.0465626 0.0146956 10 10.2 52905 17565 1799 4240 2324
10.3 0.222622 0.0510463 0.0186909 -0.031154 0.100335 0.00288033 0.264288 0.0475779 0.013914 0.284077 0.02996 0.0311482 10.2 10.4 49268 15393 897 4116 2195
10.5 0.223926 0.0466154 0.0138248 -0.0499167 0.106315 0.015523 0.256078 0.0401702 0.0199108 0.285079 0.0378815 0.0173062 10.4 10.6 43729 12830 411 3778 1971
10.7 0.218892 0.0433164 0.0204153 -0.07006 0.11368 0.0109893 0.21811 0.0436706 0.0197773 0.286585 0.0289358 0.0282117 10.6 10.8 34661 9576 152 2901 1643
10.9 0.204636 0.0298079 0.0280611 0.026895 0.115736 0.0305976 0.180547 0.0253715 0.0341807 0.277795 0.0200354 0.0357918 10.8 11 22992 5826 50 1777 1178
11.1 0.157362 0.0316826 0.0244076 -0.0654842 0.138819 0.0543184 0.0641989 0.0368477 0.0188846 0.232749 0.0221381 0.0350296 11 11.2 11634 2670 16 694 679
11.3 0.141068 -0.00213563 0.051164 0.304598 -0.0128722 0.410816 -0.0350249 0.0403339 0.0469773 0.208812 -0.00952369 0.0818116 11.2 11.4 4330 850 2 159 261
11.5 0.0272407 0.0432062 0.00102103 -0.842816 0.0285866 0.0457414 -0.150508 0.234858 0.0926123 0.0559183 0.0291556 0.016702 11.4 11.6 1214 177 0 13 79
11.7 0.00280112 0.0736695 0.0158244 -0.901961 0.0108044 0.0466107 -0.401961 0.495244 0.539481 0.0211161 0.0647424 0.0203481 11.6 11.8 225 21 0 2 13
11.9 0.0555556 0.0424836 0.976608 -0.944444 0.0473856 0.0363248 -0.944444 0.0508274 0.0363248 -0.944444 1.01263 0.0292398 11.8 12 38 2 0 0 0
12.1 -1 0.125 0 -1 0.0416667 0 -1 0.0416667 0 -1 0.0416667 0 12 12.2 3 0 0 0 0
12.3 0 0 1 0 0 1 0 0 1 0 0 1 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
