#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.888889 0.0522876 0.888889 0.648649 0.351351 0.0548986 0.727273 0.126386 0.727273 8.625 8.875 28461 109 340 372
9.00 0.761905 0.0714285 0.0800866 0.727273 0.063772 0.052574 0.767606 0.121283 0.0176057 8.875 9.125 48764 404 1036 1279
9.25 0.682731 0.26965 0.0266463 0.737481 0.149802 0.0271445 0.781845 0.166072 0.0492542 9.125 9.375 219598 2264 5599 6133
9.50 0.646586 0.134764 0.0624558 0.710728 0.173483 0.0752364 0.759086 0.159664 0.0671601 9.375 9.625 757390 7043 11150 11332
9.75 0.680305 0.173796 0.106333 0.728419 0.147748 0.112832 0.786039 0.125546 0.100342 9.625 9.875 2.05943e+06 23821 28666 26472
10.00 0.882013 0.0569024 0.0813065 0.895739 0.0511939 0.0674161 0.913781 0.0385855 0.0692408 9.875 10.125 3.23181e+06 59908 65101 57087
10.25 0.929317 0.0242195 0.0560015 0.940563 0.0166124 0.0587206 0.940121 0.0187157 0.0553976 10.125 10.375 2.44952e+06 64338 67021 55107
10.50 0.942432 0.014424 0.0571887 0.950994 0.00849509 0.0516101 0.950866 0.00953829 0.0510848 10.375 10.625 1.55975e+06 52549 53244 42382
10.75 0.93794 0.0137365 0.0473918 0.954094 0.00538915 0.0526734 0.94858 0.0123773 0.0452729 10.625 10.875 970124 40449 39377 30343
11.00 0.9375 0.00797033 0.0487638 0.950787 0.00643623 0.0475491 0.950509 0.0076611 0.0486853 10.875 11.125 600185 31154 27636 20549
11.25 0.917622 0.0122804 0.0417516 0.938027 0.00584131 0.0494367 0.944104 0.00702244 0.0451433 11.125 11.375 357860 22648 17780 13194
11.50 0.883493 0.00918388 0.0428522 0.911925 0.000814438 0.0481489 0.921413 0.00655466 0.0456785 11.375 11.625 211479 13688 11455 8072
11.75 0.822917 0.00550479 0.0408654 0.837623 0.00713861 0.0427643 0.861754 -0.000711977 0.0531417 11.625 11.875 124736 4615 7380 5275
12.00 0.715625 0.0401222 0.0184419 0.681445 0.0138613 0.0442108 0.699406 0.0180441 0.0369888 11.875 12.125 72741 547 5083 3314
12.25 0.578947 0.0460526 0.0589474 0.478665 0.0235672 0.0350066 0.45625 0.0248236 0.0337148 12.125 12.375 42240 74 3242 1950
12.50 0.470588 0.0294118 0.0955882 0.272197 0.0494041 0.0173458 0.255859 0.0377616 0.0294634 12.375 12.625 24439 18 1934 1245
12.75 0.666667 0 0.333333 0.189142 0.0576353 0.0200509 0.161162 0.0466807 0.0233916 12.625 12.875 14115 6 688 875
13.00 0.5 0 0 0.116667 0.0619048 0.0319209 0.0880626 0.0221069 0.0135528 12.875 13.125 7902 2 68 549
13.25 0 0 0 0 0.166667 0 0.0501393 0.0285779 0.00509423 13.125 13.375 4381 0 8 384
13.50 0 0 0 0 0.333333 0 0.0275229 0.0300687 0.00132206 13.375 13.625 2350 0 3 227
13.75 0 0 0 0 0 0 0.0384615 0.0248296 0.000961538 13.625 13.875 1220 0 0 80
14.00 0 0 0 0 0 0 0.142857 0.142857 0 13.875 14.125 577 0 0 7
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 277 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 86 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 33 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 3 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
