#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 238435 23 2 0
9.00 0 0.65 0 0 0.5 0 0 0 0 8.875 9.125 386116 111 7 0
9.25 0 0.614035 0 0 1 0 0 0 0 9.125 9.375 1.28008e+06 1593 102 0
9.50 0.808511 0.191489 0.245528 0.666667 0.1 0.666667 0 0 0 9.375 9.625 3.36362e+06 14192 860 0
9.75 0.809917 0.074698 0.192931 0.8 0.128571 0.28 0 0 0 9.625 9.875 4.3065e+06 30718 1467 0
10.00 0.838749 0.0805223 0.182322 0.811321 0.143225 0.182154 0 0 0 9.875 10.125 3.1382e+06 35584 1746 0
10.25 0.849406 0.0661854 0.176589 0.846154 0.0668896 0.192928 0 0 0 10.125 10.375 1.82052e+06 35987 1697 0
10.50 0.834852 0.0818148 0.152825 0.876289 0.0224455 0.202888 0 0 0 10.375 10.625 996456 28973 1339 0
10.75 0.831591 0.0738142 0.153377 0.846154 0.0913461 0.158211 0 0 0 10.625 10.875 506010 19574 922 0
11.00 0.806875 0.0889583 0.126286 0.724138 0.0993915 0.174138 0 0 0 10.875 11.125 250228 12681 586 0
11.25 0.770918 0.106533 0.123092 0.8 0.0666667 0.177953 0 0 0 11.125 11.375 117437 7577 373 0
11.50 0.795556 0.0889381 0.123891 0.747253 0.0609664 0.131868 0 0 0 11.375 11.625 52616 3646 283 0
11.75 0.771084 0.062249 0.111993 0.636364 0.206774 0.0718475 0 0 0 11.625 11.875 22161 975 170 0
12.00 0.769231 0.125506 0.122172 0.8 0.0571429 0.163636 0 0 0 11.875 12.125 8819 127 123 0
12.25 0.75 0.25 0.25 0.684211 0.139319 0.138756 0 0 0 12.125 12.375 3108 4 58 0
12.50 0 0 0 0.6 0.114286 0.133333 0 0 0 12.375 12.625 959 0 30 0
12.75 0 0 0 0.666667 0.333333 0 0 0 0 12.625 12.875 242 0 6 0
13.00 0 0 0 0 0 0 0 0 0 12.875 13.125 55 0 1 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 7 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
