#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.000668473 0.00654536 0.000668473 0.0293524 0.0313954 0.0293524 -5.93288e-05 5.93288e-05 0.0513605 -5.93288e-05 5.93288e-05 0.0741792 8.625 8.875 221866 2748 34 3 0
9 -0.000142007 0.0183704 -9.08843e-05 -0.000142007 0.000142007 0.012097 -0.000142007 0.000142007 0.0324078 -0.000142007 0.000142007 0.102319 8.875 9.125 355702 3606 150 12 0
9.25 -1.0518e-05 0.0248842 -2.98601e-06 -0.000206712 0.0396349 -0.000122186 -0.000206712 0.025323 0.00410069 -0.000206712 0.000204201 0.0846247 9.125 9.375 1.21529e+06 20388 1956 191 0
9.5 0.000700367 0.0290168 0.00068561 0.00208914 0.0776256 0.00208255 0.00375151 0.0973312 0.00375151 -0.000488768 0.000478129 0.0652796 9.375 9.625 3.37071e+06 174917 17456 1415 0
9.75 0.00222532 0.0464433 0.00212616 0.00691584 0.118749 0.00656166 0.010922 0.131632 0.0105246 -0.00113123 0.00108532 0.0696307 9.625 9.875 4.48519e+06 411733 37902 2406 0
10 0.00594634 0.0714032 0.00552876 0.0158722 0.136811 0.014683 0.0154896 0.166099 0.0143761 -0.00105794 0.000998938 0.0669172 9.875 10.125 3.34697e+06 431879 43768 2659 0
10.25 0.0159486 0.112644 0.0143718 0.0300274 0.16491 0.0264581 0.0422423 0.173045 0.0372204 -0.00141757 0.00131775 0.057635 10.125 10.375 1.95846e+06 365595 43441 2634 0
10.5 0.0288299 0.13028 0.0250143 0.0469539 0.163642 0.0393705 0.0520783 0.182396 0.0441541 -0.00205143 0.00190609 0.0513931 10.375 10.625 1.09397e+06 254555 35792 2143 0
10.75 0.047869 0.122797 0.038205 0.0670446 0.165093 0.0511957 0.0806547 0.200831 0.0607228 -0.00443673 0.00417181 0.0559344 10.625 10.875 565999 116794 24356 1422 0
11 0.0751213 0.130193 0.0541079 0.0985301 0.164405 0.0690815 0.126737 0.17582 0.0827907 -0.00977797 0.00870776 0.061642 10.875 11.125 284445 51779 15816 901 0
11.25 0.11164 0.113564 0.0698674 0.124728 0.1345 0.0793529 0.2174 0.137865 0.129057 -0.0207785 0.0168034 0.077082 11.125 11.375 136428 21213 9491 571 0
11.5 0.164366 0.0929481 0.0820745 0.141365 0.0933618 0.0718647 0.288407 0.102378 0.127096 -0.0400949 0.0286288 0.0826913 11.375 11.625 62615 7845 4563 414 0
11.75 0.196334 0.0705727 0.0844844 0.101553 0.047202 0.0483877 0.346768 0.0885023 0.147199 -0.0744923 0.0441511 0.0905362 11.625 11.875 27441 2821 1244 254 0
12 0.179868 0.0764984 0.0625818 0.0420537 0.059834 0.0235978 0.302414 0.116272 0.070203 -0.124613 0.0533088 0.0955882 11.875 12.125 11318 982 126 185 0
12.25 0.142524 0.057786 0.0719234 0.304178 0.0410269 0.118047 0.181956 0.114747 0.100397 -0.195822 0.0629247 0.0903599 12.125 12.375 4239 266 6 90 0
12.5 0.230619 0.0303393 0.0644352 -0.269381 0.0438528 0.0971026 0.318854 0.0343022 0.0688808 -0.269381 0.0438528 0.0971026 12.375 12.625 1351 74 0 51 0
12.75 -0.06 0.102667 0.0186667 -0.36 0.072 0.114667 -0.06 0.102667 0.0186667 -0.36 0.072 0.114667 12.625 12.875 385 10 0 10 0
13 0.593407 -0.021978 0.978022 -0.406593 0.021978 0.186813 -0.406593 0.021978 0.186813 -0.406593 0.021978 0.186813 12.875 13.125 92 1 0 0 0
13.25 -0.75 0 0.0625 -0.75 0 0.0625 -0.75 0 0.0625 -0.75 0 0.0625 13.125 13.375 17 1 0 1 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
