#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.954779 0.0162774 0.0483963 0.965579 0.0124631 0.0433557 0.971811 0.00726241 0.0498004 7.2 7.4 748899 22025 23085 20177
7.5 0.958274 0.0150202 0.0425498 0.969363 0.011588 0.0415679 0.972366 0.0104901 0.0412296 7.4 7.6 646614 21363 22417 19371
7.7 0.955305 0.0161529 0.0399572 0.968593 0.0116813 0.0361959 0.973997 0.00838411 0.0427372 7.6 7.8 537977 19345 20516 17546
7.9 0.951289 0.0156668 0.039862 0.975355 0.00690264 0.0404539 0.974276 0.00845921 0.0409425 7.8 8 438287 17187 18365 15630
8.1 0.938252 0.0222548 0.0296199 0.970598 0.00865078 0.0398585 0.969461 0.0103828 0.0330539 8 8.2 352901 15018 15972 13503
8.3 0.949485 0.0106604 0.0360036 0.969129 0.00679761 0.0373506 0.975497 0.00438297 0.039086 8.2 8.4 283761 13357 14038 11740
8.5 0.939559 0.0170887 0.0341569 0.971904 0.0042327 0.0382275 0.973672 0.00375825 0.038038 8.4 8.6 233309 12188 12627 10540
8.7 0.941121 0.0104888 0.0376859 0.958852 0.00924945 0.033774 0.968111 0.00632966 0.0341288 8.6 8.8 191571 11137 10869 9028
8.9 0.918791 0.0195458 0.028138 0.951662 0.00714236 0.0364967 0.965745 0.00542259 0.0332662 8.8 9 155772 9809 9216 7561
9.1 0.910832 0.012957 0.032792 0.942258 0.0083943 0.0291031 0.9545 0.00583076 0.0360746 9 9.2 127478 8492 7808 6505
9.3 0.89935 0.00751972 0.0333138 0.934868 0.00646985 0.0338199 0.941383 0.00726634 0.0392827 9.2 9.4 105939 7042 6559 5440
9.5 0.879457 0.0134967 0.0250263 0.893517 0.0199016 0.0228304 0.934358 0.00324589 0.037764 9.4 9.6 89329 5583 5693 4849
9.7 0.883613 0.00452238 0.033792 0.870968 0.0147806 0.0231417 0.89488 0.0199662 0.0279542 9.6 9.8 76057 4143 4863 4202
9.9 0.882979 0.000403166 0.0413251 0.823881 0.0263846 0.0170346 0.863087 0.0166775 0.0287462 9.8 10 64880 2739 4351 3664
10.1 0.861919 0.0132492 0.0241932 0.745389 0.0385092 0.00935501 0.794013 0.0208016 0.0259293 10 10.2 56712 1592 3921 3364
10.3 0.855882 0.00572479 0.0388476 0.671997 0.041638 0.00752282 0.691297 0.0374185 0.0129081 10.2 10.4 50181 744 3724 3002
10.5 0.822785 0.0260524 0.045007 0.598946 0.0256061 0.0231603 0.628135 0.0224203 0.0214853 10.4 10.6 42959 315 3321 2702
10.7 0.822581 -0.0225806 0.124906 0.53306 0.0321571 0.0255617 0.523046 0.0297809 0.0175965 10.6 10.8 34562 107 2509 2142
10.9 0.516129 0.183871 0.016129 0.531418 0.0291498 0.0351084 0.423473 0.0311365 0.0234734 10.8 11 23898 42 1573 1628
11.1 0.5 0.277778 0 0.554604 0.00932306 0.101997 0.336957 0.0380435 0.0423829 11 11.2 13058 10 607 898
11.3 0 1 0 0.596774 -0.033749 0.190977 0.25419 0.0167598 0.0657401 11.2 11.4 5894 1 139 405
11.5 0 0 0 0.333333 0.333333 0.333333 0.142857 0.0491429 0.0364742 11.4 11.6 2066 0 9 130
11.7 0 0 0 0 0 0 0.047619 0.077381 0.047619 11.6 11.8 666 0 0 21
11.9 0 0 0 0 0 0 0 0 0 11.8 12 157 0 0 2
12.1 0 0 0 0 0 0 0 0 0 12 12.2 27 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 5 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
