#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.0157195 6.53509e-05 0 0.0401673 6.53509e-05 0 0.0272542 6.53509e-05 0 0.0215611 6.53509e-05 8.625 8.875 32671 2067 247 401 196
9 -1.90393e-05 0.0138827 0.000867272 -1.90393e-05 0.0211129 1.90393e-05 -1.90393e-05 0.00843785 0 -1.90393e-05 0.0193833 0.00192267 8.875 9.125 59068 6545 823 1384 705
9.25 -4.16694e-06 0.0470267 0 -4.16694e-06 0.0444233 0 -4.16694e-06 0.0524166 0 -4.16694e-06 0.0521064 0 9.125 9.375 285020 45036 5946 9268 4926
9.5 3.55739e-05 0.092498 1.13502e-05 7.36905e-05 0.0991119 4.27409e-05 2.45225e-05 0.125751 -3.93041e-06 6.91005e-05 0.130536 7.40135e-05 9.375 9.625 1.17988e+06 162172 22871 26124 12069
9.75 8.00508e-05 0.0937049 5.00661e-05 8.15554e-05 0.121529 5.97349e-05 0.000144837 0.151489 6.97741e-05 0.00017467 0.165173 9.86236e-05 9.625 9.875 3.17075e+06 437811 60127 53669 22630
10 2.72557e-08 0.0968952 5.36221e-06 2.12177e-05 0.122794 9.74831e-06 7.14538e-06 0.147124 -7.13318e-06 -3.22721e-05 0.149015 -1.5324e-06 9.875 10.125 3.9652e+06 647019 92780 76564 30736
10.25 1.30703e-05 0.103142 -1.71011e-05 1.77916e-05 0.123205 -1.58749e-05 -1.5616e-05 0.146123 -4.91681e-05 -1.5616e-05 0.139663 -3.45438e-05 10.125 10.375 2.76988e+06 592617 89800 69782 27005
