#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00159882 0.0142511 0.00167528 0.00696539 0.00752333 0.00708009 0.0018711 0.012503 0.0019858 0.00959206 0.000495613 0.0106714 8.625 8.875 28665 2509 241 505 327
9 0.00435438 0.0161667 0.00437735 0.00638712 0.00990673 0.00641009 0.00932368 0.0218759 0.00934665 0.000812432 0.0169352 0.000835405 8.875 9.125 50844 7316 755 1497 1125
9.25 0.0106183 0.0353602 0.0106017 0.0133861 0.0322036 0.0133861 0.00963689 0.0400076 0.00963689 0.0148176 0.0359486 0.0148176 9.125 9.375 243905 46321 5082 9586 6818
9.5 0.0271209 0.0653553 0.0270826 0.0256527 0.0671494 0.0255846 0.0344054 0.0819385 0.0343712 0.0365622 0.0933588 0.036572 9.375 9.625 952396 138137 17425 22722 15049
9.75 0.0321522 0.0739739 0.0320674 0.0378428 0.0944742 0.0377986 0.0490911 0.115079 0.0488938 0.0563585 0.121105 0.056276 9.625 9.875 2.71206e+06 376662 47539 48329 29096
10 0.0297479 0.0792032 0.0294907 0.0346565 0.0899742 0.0344604 0.0447002 0.107903 0.04421 0.046908 0.110076 0.0463286 9.875 10.125 3.75183e+06 617890 82673 77670 44910
10.25 0.0271994 0.0860766 0.0264592 0.0309615 0.100632 0.030195 0.0401409 0.109214 0.0387828 0.0379819 0.107222 0.0367063 10.125 10.375 2.68275e+06 578865 83148 72961 39634
