#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 1 -0.166667 1 1 -0.192308 1 1 -0.0909091 1 8.625 8.875 29743 236 450 273
9.00 1 -0.25 1 0.941176 -0.1431 0.941176 0 0.857143 0 8.875 9.125 53361 820 1458 932
9.25 0.877193 -0.112795 0.877193 0.899083 -0.0906597 0.899083 0.848485 -0.0063796 0.848485 9.125 9.375 254940 5425 9763 5948
9.50 0.903683 -0.124526 0.903683 0.929105 -0.0786253 0.595771 0.908475 -0.0684746 0.908475 9.375 9.625 1.03199e+06 19763 24667 13576
9.75 0.925723 -0.0813394 0.550723 0.935593 -0.054316 0.569922 0.947905 -0.0536685 0.572905 9.625 9.875 2.90096e+06 53003 51152 26046
10.00 0.964123 -0.0358055 0.509578 0.971883 -0.0378772 0.527439 0.963366 -0.0159979 0.25284 9.875 10.125 3.8473e+06 87274 78168 38537
10.25 0.961201 0.0254661 0.148785 0.960784 -0.00299537 0.158597 0.970631 0.00159079 0.143045 10.125 10.375 2.72155e+06 86208 72548 33929
10.50 0.959777 -0.00985807 0.127541 0.958805 0.00925356 0.106686 0.95962 -0.00123405 0.131417 10.375 10.625 1.70329e+06 72392 56293 25519
10.75 0.95748 -0.00671357 0.11507 0.970904 -0.0127557 0.121992 0.952899 0.0126187 0.0950786 10.625 10.875 1.05762e+06 59532 41125 17929
11.00 0.955513 -0.00866872 0.121472 0.953767 0.000778317 0.113785 0.966527 -0.00904691 0.132512 10.875 11.125 638918 44784 28369 11615
11.25 0.957416 -0.0114465 0.118568 0.955414 -0.00242257 0.106771 0.937677 0.0156563 0.115941 11.125 11.375 368316 30816 18116 7527
11.50 0.954633 -0.0218821 0.128861 0.947533 -0.00681615 0.102904 0.92052 0.00642037 0.111182 11.375 11.625 212474 17517 12086 4585
11.75 0.926645 -0.0177382 0.0999197 0.903686 -0.00618166 0.103921 0.880716 0.00744832 0.0913604 11.625 11.875 122419 5566 8078 2935
12.00 0.820717 0.00120068 0.0669858 0.775651 0.00766069 0.0778309 0.765138 0.00966132 0.0697105 11.875 12.125 69623 603 5611 1794
12.25 0.783784 0.00494862 0.0577564 0.560731 0.0220301 0.0499052 0.528926 0.0330309 0.0484843 12.125 12.375 39439 86 3614 1190
12.50 0.625 0.0416667 0.0694444 0.335857 0.0536927 0.0531809 0.312757 0.0547391 0.0545546 12.375 12.625 21899 17 2043 779
12.75 0.5 0.1 0.166667 0.210191 0.0568073 0.0528877 0.199288 0.0455716 0.0283481 12.625 12.875 11963 6 661 579
13.00 0 0 0 0.19403 0.0263091 0.0746269 0.133144 0.0113 0.022385 12.875 13.125 6280 0 69 359
13.25 0 0 0 0 0 0 0.0553191 0.0173304 0.0040371 13.125 13.375 3223 0 3 237
13.50 0 0 0 0 0 0 0.0359712 0.0143885 0.001249 13.375 13.625 1553 0 0 139
13.75 0 0 0 0 0 0 0.0638298 0.00593766 0.0212766 13.625 13.875 702 0 0 47
14.00 0 0 0 0 0 0 0 0.25 0 13.875 14.125 281 0 0 4
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 99 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 18 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 3 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 1 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
