#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 1.58627e-05 0.0654019 1.58627e-05 0 0.0730769 0 0 0.0766283 0 0 0.0663717 0 0 0.151515 0 8.625 8.875 64861 63041 1820 261 226 33
9.00 9.1416e-06 0.0976872 0 0 0.0967349 0 0 0.100907 0 0 0.099422 0 0 0.0583333 0 8.875 9.125 114321 109390 4931 882 865 120
9.25 0 0.0791183 0 2.5997e-05 0.110461 2.5997e-05 0 0.111546 0 0 0.122871 0 0 0.108053 0 9.125 9.375 503542 465076 38466 6903 6869 981
9.50 8.48285e-06 0.0552391 3.63551e-06 2.47685e-05 0.124615 4.95381e-06 5.93225e-05 0.148603 2.96613e-05 0 0.16955 0 0 0.17125 0 9.375 9.625 1.85226e+06 1.65039e+06 201869 33714 26299 3673
9.75 4.82546e-05 0.064903 1.59897e-05 7.0091e-05 0.139206 3.1358e-05 6.07511e-05 0.181762 2.43005e-05 0.000118001 0.213897 5.90017e-05 0 0.205471 0 9.625 9.875 4.04441e+06 3.50226e+06 542152 82303 50847 6580
10.00 4.60502e-05 0.051396 2.6152e-05 4.52773e-05 0.136216 1.50574e-05 3.89298e-05 0.170471 9.72421e-06 5.07812e-05 0.194282 9.95169e-08 0.000133067 0.193949 2.827e-07 9.875 10.125 4.18048e+06 3.5179e+06 662583 102749 59077 7515
10.25 3.59126e-06 0.0385302 8.97815e-07 1.35425e-05 0.131659 1.2598e-07 3.08918e-05 0.16572 1.02063e-05 3.86078e-05 0.185611 -1.95791e-05 0 0.175385 0 10.125 10.375 2.81836e+06 2.22763e+06 590735 97113 51803 6384
10.50 7.83464e-07 0.0292945 -7.83464e-07 1.87471e-05 0.131269 -1.59881e-06 1.13166e-05 0.157934 0 7.23484e-05 0.173038 -2.9131e-06 0 0.162057 0 10.375 10.625 1.75646e+06 1.27638e+06 480075 88366 41466 4978
10.75 1.35545e-06 0.0249688 0 6.77307e-05 0.13329 5.27551e-07 5.55903e-05 0.146212 1.83263e-07 0.000165739 0.165307 -6.00534e-05 0 0.150911 0 10.625 10.875 1.07734e+06 737761 339580 71955 30168 3625
11.00 2.35115e-06 0.0248376 -2.35115e-06 0.000633258 0.133645 6.02461e-05 0.000457648 0.13737 8.22392e-05 0.00174494 0.171334 6.92839e-05 0.0012728 0.156744 0.000815348 10.875 11.125 611661 425323 186338 50257 20058 2357
11.25 5.3151e-05 0.027197 -8.17708e-06 0.00526437 0.146846 0.000515243 0.00314072 0.143367 0.000208078 0.0105555 0.176781 0.00146798 0.0154987 0.161835 0.00164824 11.125 11.375 339944 244586 95358 32795 13358 1484
11.50 0.000789361 0.0311762 -0.000213341 0.0363091 0.150558 0.00351987 0.0184735 0.137769 0.00039942 0.0589587 0.159943 0.00454195 0.0797186 0.135991 0.00694869 11.375 11.625 188652 140620 48032 17268 8701 853
11.75 0.0105537 0.0396395 0 0.146596 0.145085 0.0232357 0.0696976 0.118783 0.00692385 0.186354 0.154117 0.026967 0.20938 0.125221 0.0376631 11.625 11.875 103478 79214 24264 4993 6053 597
12.00 0.0740471 0.0527967 0.0114094 0.379549 0.103977 0.0494618 0.304587 0.0786245 0.0521217 0.421799 0.108884 0.055909 0.470437 0.0694566 0.0537704 11.875 12.125 55979 43999 11980 545 4092 389
12.25 0.288998 0.0505236 0.0357962 0.667344 0.0383483 0.0304911 0.710526 0.0587045 0.0263157 0.690771 0.0424248 0.0316618 0.775934 0.0323997 0.0311638 12.125 12.375 29383 23969 5414 38 2503 241
12.50 0.617649 0.104393 0.091017 0.843675 0.0414431 0.0442382 0.833333 0 0.119048 0.833686 0.048126 0.0486527 0.876543 0.037037 0.0126379 12.375 12.625 15149 12635 2514 6 1419 162
12.75 0.864499 0.0686061 0.10781 0.938 0.034167 0.0422945 1 0 0 0.9 0.0574468 0.0619537 0.96 0.0297959 0.0473786 12.625 12.875 7428 6428 1000 2 390 100
13.00 0.954723 0.0149837 0.056026 0.967742 0.0161291 0.0311028 0 0 0 0.92 0.06 0.0628572 0.972973 0.0135135 0.029311 12.875 13.125 3442 3070 372 0 50 74
13.25 0.975776 0.000756979 0.0204391 0.978723 0.0212766 0.00709218 0 0 0 1 0 0.5 1 0 0 13.125 13.375 1462 1321 141 0 2 48
13.50 0.982659 0 0.00770718 1 0 0 0 0 0 0 0 0 1 0 0 13.375 13.625 556 519 37 0 0 26
