#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.017145 0.0296061 0.00982752 0.0912681 0.107523 0.0382591 0.0953121 0.116137 0.0411943 0.115781 0.1232 0.0462721 0.109823 0.116999 0.0419122 7.2 7.4 716688 531059 185629 26387 24866 18120
7.5 0.0167786 0.0276939 0.00798259 0.0918726 0.103138 0.027458 0.0901915 0.109555 0.0273545 0.117187 0.111258 0.03404 0.108063 0.113297 0.0285103 7.4 7.6 596063 434720 161343 24071 22494 16296
7.7 0.016958 0.025345 0.00635034 0.101793 0.095822 0.0217585 0.102233 0.0989038 0.0239472 0.120662 0.105057 0.0206005 0.11346 0.102162 0.0180149 7.6 7.8 487387 349038 138349 21852 19766 14331
7.9 0.0173374 0.0236888 0.00432701 0.115353 0.0902507 0.0146234 0.112994 0.0914246 0.0171231 0.13209 0.100762 0.0129237 0.122886 0.0957967 0.00822536 7.8 8 394573 277723 116850 19116 17208 12182
8.1 0.0202053 0.0215255 0.00393429 0.130595 0.0857255 0.00512756 0.126456 0.0885406 0.0100982 0.140182 0.0951001 0 0.143335 0.0893405 0.00467272 8 8.2 323182 217022 106160 17856 15594 10765
8.3 0.0231441 0.0208143 0.00283381 0.135743 0.0828788 -0.00271441 0.135261 0.0812157 0.00175591 0.154949 0.0873789 -0.00389616 0.145449 0.0922388 -0.0086039 8.2 8.4 264473 169028 95445 16775 13882 9426
8.5 0.0277902 0.0199701 0.00195196 0.150838 0.0716279 -0.00582977 0.144084 0.0723588 -0.00101697 0.176193 0.0762059 -0.00593673 0.172204 0.0737041 -0.00412105 8.4 8.6 211907 131881 80026 14790 12089 8037
8.7 0.0353464 0.0189315 0.00268269 0.170314 0.0687105 -0.0068572 0.161293 0.0654735 -0.00349766 0.196953 0.0711931 -0.00893189 0.193713 0.0757269 -0.00964728 8.6 8.8 168107 103773 64334 12716 10241 6680
8.9 0.0442749 0.0173428 0.00243434 0.201358 0.0626774 -0.00285999 0.189473 0.0536606 0.00241059 0.226505 0.0684289 -0.00342877 0.231243 0.0681387 -0.00185557 8.8 9 134467 83230 51237 10772 8353 5678
9.1 0.0564594 0.0165926 0.00428551 0.230514 0.0606532 -0.0035705 0.203607 0.0548915 0.00169288 0.259224 0.0619256 0 0.262018 0.0710262 -0.00173932 9 9.2 109362 68102 41260 9037 7264 4618
9.3 0.069244 0.0187297 0.00422087 0.258287 0.0588838 -0.00121859 0.214603 0.0579852 -0.000224948 0.284957 0.0588434 0 0.280986 0.0617747 -0.002042 9.2 9.4 91841 57449 34392 7423 6229 4139
9.5 0.0925209 0.0135447 0.0106237 0.301386 0.0534558 0.0038349 0.227071 0.0566857 -0.00141272 0.327111 0.0549702 0.0012728 0.336257 0.0490903 0.0123168 9.4 9.6 78219 49578 28641 5866 5518 3649
9.7 0.118204 0.01296 0.0118439 0.34921 0.0461278 0.00877935 0.253813 0.0471162 0.00954431 0.38011 0.046058 0.00944865 0.379635 0.0493098 0.0079979 9.6 9.8 68378 43814 24564 4393 4917 3290
9.9 0.158626 0.0121778 0.0164184 0.397281 0.0413035 0.0110602 0.261082 0.0606874 0.00158393 0.445053 0.0298889 0.0214689 0.435702 0.0427904 0.0138806 9.8 10 61157 39754 21403 3068 4568 3025
10.1 0.210977 0.00937337 0.0223007 0.449685 0.0405481 0.00844479 0.269273 0.0695749 0 0.478445 0.0397453 0.00559184 0.491171 0.0362521 0.00917569 10 10.2 55687 36985 18702 1842 4245 2775
10.3 0.26286 0.0174359 0.019852 0.515964 0.0341086 0.0116707 0.299356 0.0667708 0.00523856 0.552307 0.0259464 0.0180375 0.554492 0.0228354 0.02031 10.2 10.4 51148 34486 16662 932 4139 2716
10.5 0.322063 0.0246759 0.0188082 0.568123 0.0404085 0.00365698 0.299451 0.112114 0.00315425 0.594277 0.0397885 0.00481641 0.61104 0.040123 0.0014413 10.4 10.6 44581 30966 13615 364 3739 2337
10.7 0.377307 0.0445715 0.0214578 0.613201 0.0524421 0.000492275 0.405797 0.100532 0.0399434 0.621129 0.051273 0.00574404 0.66454 0.0478923 -0.000740528 10.6 10.8 35598 25417 10181 138 2906 1881
