#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00510028 0.0235156 0.00459723 0.0388997 0.107054 0.032625 0.0428596 0.118028 0.0368744 0.0516607 0.124073 0.0427194 0.0478167 0.124284 0.039071 7.2 7.4 698651 515462 183189 28535 24448 13970
7.5 0.00460053 0.0217296 0.003844 0.0394261 0.102249 0.0296358 0.0392587 0.113073 0.0308462 0.0521325 0.119977 0.0377496 0.0470665 0.117576 0.0337818 7.4 7.6 570118 413648 156470 25956 21618 12323
7.7 0.0044754 0.0202192 0.00334906 0.041617 0.105168 0.0261045 0.0445469 0.11492 0.032079 0.049506 0.120201 0.0292357 0.0474078 0.110955 0.0290827 7.6 7.8 464178 330026 134152 23436 18826 10821
7.9 0.00426829 0.0197275 0.00257253 0.0436437 0.106074 0.0206456 0.0462676 0.105688 0.0247768 0.0532025 0.113779 0.0253841 0.0469245 0.112441 0.0209397 7.8 8 381666 260526 121140 21635 17330 9462
8.1 0.00456849 0.0191564 0.00184973 0.0428766 0.101224 0.0127044 0.0414396 0.10525 0.014014 0.0523567 0.111684 0.0133044 0.0507974 0.104957 0.0145596 8 8.2 314495 204225 110270 20922 15509 8465
8.3 0.00523266 0.0193602 0.000826616 0.0464182 0.0911137 0.0057016 0.0443659 0.0935905 0.00650025 0.0572755 0.103703 0.0049118 0.0560911 0.10157 0.00375225 8.2 8.4 253969 160148 93821 18956 13566 6846
8.5 0.00653705 0.0187783 0.000331376 0.0524138 0.0845281 -0.00236208 0.0490402 0.0832271 0 0.0644334 0.0975977 -0.00552114 0.0654222 0.0946921 -0.00379328 8.4 8.6 199921 124521 75400 16150 11314 5839
8.7 0.00871198 0.0193804 -0.000919852 0.0669414 0.0790247 -0.00752541 0.0615607 0.0781707 -0.00510091 0.0808519 0.0885989 -0.00758809 0.0804407 0.0865455 -0.0106207 8.6 8.8 156653 97452 59201 13840 9672 4811
8.9 0.0121147 0.0179332 -0.00180927 0.0857892 0.0754709 -0.01275 0.074016 0.070025 -0.0137978 0.102642 0.0823588 -0.0107295 0.111367 0.0831738 -0.0096637 8.8 9 123700 77179 46521 11484 7911 3906
9.1 0.0191087 0.0189374 -0.00126777 0.114399 0.0700395 -0.0131547 0.0919364 0.0622758 -0.0109193 0.136047 0.0783286 -0.0110874 0.134815 0.0764112 -0.0126735 9 9.2 99242 62537 36705 9115 6608 3375
