#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00244767 0.0163831 0.00244767 0.0103824 0.0326449 0.0103824 0.00104767 0.0293253 0.00104767 0.0045377 0.0158657 0.0045377 8.625 8.875 28510 2500 233 520 351
9 -0.00018134 0.0154098 -0.000157715 0.0021706 0.0213205 0.00219422 -0.00564894 0.0193996 -0.00470541 0.000852209 0.00892496 0.000875834 8.875 9.125 49861 7533 707 1531 1134
9.25 0.0138796 0.0310684 0.0138796 0.0145555 0.0237971 0.0145555 0.0158477 0.0318937 0.0158477 0.0189696 0.0336863 0.0189696 9.125 9.375 239773 45766 4761 9459 6952
9.5 0.0343435 0.06287 0.0342807 0.0327876 0.0659159 0.032735 0.0419399 0.077661 0.041868 0.0492335 0.0869177 0.0491757 9.375 9.625 918462 132103 16257 21681 14977
9.75 0.0394581 0.0705522 0.0392437 0.0470144 0.0860994 0.0468542 0.0607511 0.106602 0.0604223 0.0656596 0.11157 0.0651532 9.625 9.875 2.61338e+06 360614 44488 46413 29090
10 0.0379967 0.0767261 0.0373669 0.0426021 0.0889428 0.0420458 0.056163 0.104073 0.0551365 0.0602061 0.106049 0.0589537 9.875 10.125 3.69922e+06 609827 80146 76853 46249
10.25 0.034593 0.0805063 0.0325041 0.0389821 0.093803 0.0368763 0.0496798 0.102834 0.04588 0.0470063 0.102585 0.0436377 10.125 10.375 2.65953e+06 573839 80997 72840 41337
