#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.56883e-05 0.02189 7.49555e-06 5.16008e-05 0.123058 1.53945e-05 5.81142e-05 0.14909 8.32704e-06 6.96185e-05 0.164037 1.16105e-05 0 0.159314 0 7.2 7.4 641555 467139 174416 34415 14364 1190
7.5 2.2259e-05 0.0199525 6.77535e-06 7.8988e-05 0.12154 3.80287e-05 5.76219e-05 0.141235 3.30128e-07 0.000225717 0.160783 0.000142154 0 0.150101 0 7.4 7.6 523987 359405 164582 34709 13291 1103
7.7 2.54574e-05 0.0189566 7.19998e-06 0.000168803 0.116304 4.13051e-05 0.00020938 0.131398 5.82909e-05 0.000325018 0.155393 5.61529e-05 0 0.147442 0 7.6 7.8 423071 274969 148102 33432 12307 1063
7.9 7.54095e-05 0.018641 3.57173e-05 0.000413568 0.115597 0.00017414 0.000525521 0.126526 0.000261346 0.00115751 0.151549 0.000577464 0 0.12932 0 7.8 8 335492 212175 123317 30446 11231 929
8.1 0.00011454 0.0183728 3.07779e-05 0.000856039 0.113035 0.000234751 0.0011534 0.125471 0.000464099 0.00136012 0.147298 0.000319294 0.00361882 0.126551 0.00238577 8 8.2 261671 165881 95790 26010 9558 829
8.3 0.000261891 0.0196049 3.07516e-05 0.00235672 0.111715 0.000892811 0.00263781 0.119522 0.00117154 0.00407851 0.143878 0.00147933 0.00460123 0.118266 0.00123988 8.2 8.4 203232 129825 73407 22367 7846 652
8.5 0.000641817 0.0191889 9.98816e-05 0.00515391 0.108397 0.00202639 0.00463407 0.109536 0.00213305 0.0084941 0.144796 0.00371246 0.0153846 0.127227 0.00724129 8.4 8.6 159295 102833 56462 18774 6946 585
8.7 0.00153659 0.0191065 0.000321623 0.0102423 0.113669 0.00382191 0.0074894 0.104176 0.00236551 0.0170445 0.138466 0.00651451 0.0262009 0.137555 0.0068772 8.6 8.8 123169 80698 42471 15088 5691 458
8.9 0.00340261 0.0217013 0.0007249 0.0192436 0.106546 0.0066558 0.0121972 0.0939771 0.00477534 0.0314321 0.133538 0.00790502 0.0309278 0.156747 0.0115373 8.8 9 94142 62599 31543 11642 4804 388
9.1 0.00757146 0.0222695 0.00148196 0.0346322 0.098393 0.0111211 0.0174377 0.0817707 0.00459739 0.0541131 0.122902 0.0128594 0.0757098 0.0877518 0.0199607 9 9.2 73160 49396 23764 8430 4121 317
