#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0985135 0.0721828 0.0212104 0.103827 0.0791836 0.0238395 0.12594 0.0839631 0.025317 0.123005 0.0833034 0.0234244 7.2 7.4 723372 185097 25390 24710 19018
7.5 0.0991704 0.0688546 0.0125456 0.101845 0.0727775 0.0146917 0.126969 0.076037 0.016593 0.119034 0.0808095 0.0110486 7.4 7.6 607552 164759 23640 22703 17321
7.7 0.109211 0.0640874 0.0112437 0.111958 0.0685381 0.0134941 0.132711 0.0730886 0.0120848 0.122447 0.0693232 0.00618289 7.6 7.8 497683 139691 20809 19819 15181
7.9 0.126733 0.0598636 0.00897548 0.123476 0.0638643 0.0109295 0.146699 0.0693183 0.0089248 0.144296 0.0627474 0.00881632 7.8 8 402415 118394 18513 17419 13101
8.1 0.1469 0.0606848 0.00528498 0.143887 0.0573139 0.00844388 0.160336 0.0707325 0.00141205 0.156223 0.0645312 0.00336018 8 8.2 327163 104380 16960 15447 11500
8.3 0.154487 0.0603766 0.00299905 0.148192 0.056229 0.00532864 0.174179 0.0640062 0.00530249 0.167862 0.0645327 0.00298041 8.2 8.4 267743 94938 15828 13946 10070
8.5 0.157177 0.0565744 0.00173768 0.151767 0.0514577 0.0040608 0.175159 0.0660461 -0.0019989 0.180029 0.0602825 0.00234574 8.4 8.6 217554 82017 14347 12188 8665
8.7 0.170628 0.0540564 0.00232238 0.160794 0.0510069 0.00687318 0.194685 0.0558348 0.00389349 0.199268 0.0576887 0.00433084 8.6 8.8 173726 66826 12357 10529 7345
8.9 0.187221 0.0506541 0.00616738 0.177646 0.0418668 0.0143362 0.218294 0.0542558 0.00815469 0.212958 0.0552312 0.00822392 8.8 9 139433 53553 10683 8697 6132
9.1 0.198521 0.0512533 0.00264396 0.173639 0.0467812 0.00799482 0.224999 0.0548708 0.00498801 0.232502 0.0559045 0.0060907 9 9.2 113957 43451 9012 7416 5171
9.3 0.215495 0.0485134 0.00844163 0.172102 0.0425423 0.0132357 0.243494 0.0522619 0.00956145 0.241296 0.0522034 0.00894216 9.2 9.4 94982 35631 7396 6319 4456
9.5 0.231546 0.0478307 0.0111251 0.166637 0.0459906 0.0128378 0.248221 0.0519623 0.00703007 0.250619 0.049949 0.0108548 9.4 9.6 81705 30191 5822 5621 4000
9.7 0.236922 0.0496526 0.00589946 0.137356 0.0643043 -0.000701368 0.263669 0.0476806 0.0102173 0.257448 0.055116 0.00647157 9.6 9.8 70847 25415 4444 4974 3454
9.9 0.257439 0.0435708 0.0141332 0.136265 0.0559194 0.0148489 0.297801 0.0349267 0.0193012 0.313748 0.0351673 0.0276565 9.8 10 62425 21987 2986 4401 3302
10.1 0.25659 0.0470174 0.00977162 0.0831623 0.070435 0.0106893 0.293065 0.0420586 0.0168023 0.299337 0.045705 0.00979656 10 10.2 56427 19360 1829 4237 3081
