#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.976899 0.0136361 0.0586108 0.985887 0.00583762 0.0566422 0.985271 0.00647378 0.0543473 7.2 7.4 720528 25700 24627 18620
7.5 0.983439 0.00804311 0.0650271 0.988346 0.0046578 0.056117 0.983435 0.00780743 0.0529152 7.4 7.6 603491 23813 22474 16957
7.7 0.978707 0.00987697 0.0630085 0.989003 0.00372094 0.0588288 0.988653 0.00406319 0.0573777 7.6 7.8 493651 21195 19815 14750
7.9 0.976208 0.00778443 0.0580314 0.985273 0.00495255 0.0564932 0.986061 0.00493008 0.0563706 7.8 8 400022 18758 17334 12693
8.1 0.973997 0.00830382 0.0589678 0.988845 0.00024724 0.0623131 0.98593 0.00374538 0.0547487 8 8.2 325713 17079 15473 11138
8.3 0.976404 0.00176144 0.0562025 0.985459 0.00123417 0.0592032 0.983835 0.00320607 0.0568587 8.2 8.4 267629 16181 13977 9858
8.5 0.976272 0.00152099 0.059765 0.98539 -0.00080812 0.0589031 0.987364 -0.000169575 0.0627749 8.4 8.6 215320 14487 12109 8442
8.7 0.966236 0.00518441 0.0526453 0.978445 0.00240296 0.0514527 0.98063 0.00039351 0.0576566 8.6 8.8 171659 12449 10376 7080
8.9 0.95995 0.00740236 0.0471612 0.969424 0.00396264 0.0541977 0.977632 0.00214785 0.0504577 8.8 9 137591 10833 8698 5988
9.1 0.963277 -0.00395763 0.047854 0.962363 0.00238729 0.0561627 0.972689 0.00105655 0.0579269 9 9.2 112633 8948 7202 4913
9.3 0.950747 0.00231504 0.0403671 0.955978 -4.73857e-05 0.0508056 0.949422 0.010628 0.0560886 9.2 9.4 93963 7491 6282 4297
9.5 0.933204 0.00429636 0.0370411 0.925637 0.0118369 0.0462 0.921147 0.0168068 0.0488816 9.4 9.6 80433 5828 5543 3887
9.7 0.914286 0.00413364 0.0353549 0.881095 0.0227864 0.0314953 0.875453 0.0297843 0.0318772 9.6 9.8 70240 4423 4965 3402
9.9 0.916188 0.00298268 0.036227 0.836754 0.0263382 0.0348951 0.835526 0.0243297 0.038977 9.8 10 62192 3008 4553 3250
10.1 0.915888 -0.00412315 0.0438406 0.734101 0.0486603 0.00459695 0.785859 0.0204656 0.024989 10 10.2 56588 1849 4289 2864
10.3 0.881041 0.0162194 0.0255495 0.681959 0.0210616 0.0189004 0.676761 0.0458238 0.0153645 10.2 10.4 50821 908 4066 2722
10.5 0.878049 0.0138431 0.0537245 0.623524 0.0149253 0.0277101 0.592593 0.0290468 0.0166728 10.4 10.6 44649 398 3691 2343
10.7 0.890625 -0.0113146 0.090625 0.574219 0.0228044 0.0200456 0.518819 0.0148414 0.0268406 10.6 10.8 35487 147 2891 1989
10.9 0.862069 0.0326679 0.0725952 0.575254 -0.00707209 0.0641074 0.394539 0.0179727 0.0233339 10.8 11 23678 50 1712 1435
11.1 0.5 0.333333 0.166667 0.525751 0.0181086 0.0440757 0.254687 0.0249131 0.0268394 11 11.2 12391 11 698 793
11.3 1 0 1 0.561798 0.00576985 0.135327 0.189591 0.035128 0.0333411 11.2 11.4 4952 1 138 313
11.5 0 0 0 0.416667 0.235507 0.416667 0.11828 0.0215054 0.0567411 11.4 11.6 1492 0 15 101
11.7 0 0 0 0 0 0 0.0588235 0.0320856 0.0588235 11.6 11.8 399 0 0 17
11.9 0 0 0 0 0 0 0 0 0 11.8 12 75 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 11 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
