#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 277601 6 0 0
9.00 0 0.75 0 0 0 0 0 0 0 8.875 9.125 444753 59 3 0
9.25 1 -0.387097 1 0 1 0 0 0 0 9.125 9.375 1.37054e+06 760 19 0
9.50 0.641791 0.114573 0.130037 0 0.833333 0 0 0 0 9.375 9.625 3.18152e+06 6782 112 0
9.75 0.861893 0.0381074 0.235174 0.888889 -0.042735 0.888889 0 0 0 9.625 9.875 3.62777e+06 14853 227 0
10.00 0.853919 0.0763133 0.209242 0.85 0.00365853 0.29 0 0 0 9.875 10.125 2.52670e+06 17498 299 0
10.25 0.836648 0.0758887 0.15956 0.666667 0.208333 0.0630631 0 0 0 10.125 10.375 1.40744e+06 18378 299 0
10.50 0.830639 0.0828226 0.152793 0.863636 0.136364 0.219958 0 0 0 10.375 10.625 717454 13327 194 0
10.75 0.823374 0.0864731 0.150374 0.777778 0.222222 0.146199 0 0 0 10.625 10.875 347255 9144 151 0
11.00 0.814229 0.0657707 0.136649 0.8125 0.1875 0.3125 0 0 0 10.875 11.125 162235 5847 86 0
11.25 0.783198 0.102048 0.117838 0.947368 0.0526316 0.228618 0 0 0 11.125 11.375 70701 3430 46 0
11.50 0.80914 0.0951664 0.135274 0.857143 0.0595238 0.107143 0 0 0 11.375 11.625 28862 1721 48 0
11.75 0.703297 0.111518 0.0912278 0.75 0 0.3 0 0 0 11.625 11.875 11085 469 34 0
12.00 0.666667 0.333333 0.166667 0.75 0.0833333 0.25 0 0 0 11.875 12.125 3803 73 17 0
12.25 0 0 0 1 0 0.5 0 0 0 12.125 12.375 1112 3 6 0
12.50 0 0 0 0.666667 0.0833333 0.0666667 0 0 0 12.375 12.625 277 0 9 0
12.75 0 0 0 0 0 0 0 0 0 12.625 12.875 59 0 0 0
13.00 0 0 0 0 0 0 0 0 0 12.875 13.125 5 0 0 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 1 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
