#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -2.33737e-05 0.105853 -2.46115e-05 -4.03671e-05 0.123639 -4.50454e-05 -4.03671e-05 0.138051 -4.22128e-05 -4.03671e-05 0.130354 -7.5109e-05 7.2 7.4 671992 176539 31571 21693 7491
7.5 1.68212e-05 0.110765 -2.88369e-05 1.8624e-05 0.122311 -1.98711e-05 -1.56015e-05 0.137206 -5.64601e-05 -1.56015e-05 0.126279 -1.26564e-05 7.4 7.6 538791 154213 29218 19322 6695
7.7 1.11128e-05 0.10625 -9.52107e-05 -1.00263e-05 0.116146 -9.73805e-05 4.65092e-05 0.132055 -0.000107267 0.000158779 0.118825 2.12793e-07 7.6 7.8 441129 141917 28219 17688 5924
7.9 6.75584e-05 0.0995333 -0.000238947 1.94421e-05 0.106118 -0.000243312 4.48931e-05 0.127685 -0.000576519 -1.70609e-05 0.114456 -0.00037979 7.8 8 364448 129994 27395 16141 5265
8.1 0.000158172 0.0914898 -0.000752954 0.000218115 0.0987872 -0.000565772 0.000331548 0.121499 -0.000969372 0.000192724 0.109192 -0.00060948 8 8.2 295668 111200 25021 14155 4664
8.3 0.000503049 0.0898484 -0.00159063 0.000637969 0.0941544 -0.00106142 0.000430207 0.114919 -0.00323927 0.000988635 0.110168 -0.00203734 8.2 8.4 235585 88608 21453 12209 3810
8.5 0.00165471 0.0888751 -0.00336926 0.00105503 0.0893668 -0.00321437 0.00254766 0.111473 -0.00560458 0.00110381 0.113266 -0.00437886 8.4 8.6 183401 69093 18410 10046 3216
8.7 0.00474064 0.0885335 -0.00579451 0.00387139 0.0794712 -0.00412817 0.0063317 0.108645 -0.00764602 0.00710462 0.106833 -0.00533695 8.6 8.8 142702 53209 15317 8340 2629
8.9 0.0101085 0.0855346 -0.00607378 0.00590809 0.072258 -0.00615033 0.012664 0.102882 -0.00716904 0.0205088 0.098969 -0.00748312 8.8 9 111038 40643 12031 6965 2099
9.1 0.0207171 0.0847075 -0.00417023 0.0105666 0.0674281 -0.00408177 0.0273126 0.10202 -0.0023357 0.0342554 0.093058 -0.00454779 9 9.2 86847 31359 9359 5691 1753
9.3 0.0410854 0.0798508 -0.000521094 0.0154048 0.0561548 -0.00206272 0.0548042 0.0949259 0.00168006 0.0694231 0.0769577 0.00674012 9.2 9.4 69507 24658 6944 4831 1485
9.5 0.0653658 0.0753147 0.00405256 0.0136036 0.0644709 0 0.0933258 0.0901192 0.00674202 0.0878259 0.0863594 0.00200743 9.4 9.6 57158 19951 4869 4315 1244
9.7 0.0976861 0.0677215 0.0175551 0.0119425 0.0665857 0.00654228 0.144366 0.0671526 0.0216174 0.139687 0.0684475 0.0244933 9.6 9.8 49347 16818 3437 3821 1205
9.9 0.117871 0.0754375 0.0210153 -0.0283731 0.0844378 0.00609777 0.177689 0.0734108 0.0285263 0.182957 0.0607254 0.0191527 9.8 10 43999 14474 2124 3721 1123
10.1 0.144558 0.0668196 0.0297037 -0.0578621 0.0808853 0.0233271 0.218803 0.0595751 0.0371005 0.207443 0.0668887 0.0277003 10 10.2 40794 12628 1209 3577 1070
10.3 0.157471 0.0665243 0.0320194 -0.118267 0.0956886 0.0231796 0.222626 0.0584129 0.0341204 0.243866 0.0416484 0.0296891 10.2 10.4 38371 11003 644 3418 1050
10.5 0.160034 0.0618207 0.0300161 -0.161635 0.0984072 0.0115384 0.21846 0.0547864 0.0327818 0.262053 0.0453001 0.0326633 10.4 10.6 34559 9093 288 3124 899
10.7 0.174387 0.0458464 0.0316838 -0.123004 0.0990351 0.0569779 0.185416 0.0491928 0.0243644 0.274008 0.0272423 0.0291258 10.6 10.8 27195 6508 118 2378 800
10.9 0.169655 0.0368446 0.0298137 -0.0816996 0.139901 0.0283476 0.160043 0.0308562 0.0338207 0.277275 0.0306538 0.0372805 10.8 11 18113 4060 40 1529 624
11.1 0.147912 0.0230474 0.0318972 0.15192 0.112195 0.213673 0.0963304 0.0249199 0.0419924 0.278124 0.000631869 0.0571929 11 11.2 9263 1921 10 644 374
11.3 0.105399 0.0106655 0.0347781 0.365256 -0.00913531 0.352189 -0.0074147 0.038869 0.0697489 0.198589 0.0191053 0.0586258 11.2 11.4 3252 558 2 161 120
11.5 0.0294059 0.0775177 -0.00602311 -0.783094 0.0454354 0.0651062 -0.158094 0.188769 0.0193561 0.158082 0.0349509 0.0508393 11.4 11.6 739 112 0 24 34
11.7 0.178862 -0.00436515 0.0990745 -0.821138 0.0086382 0.0778517 0.178862 -0.00328928 1.05255 0.178862 0.00534874 0.0948923 11.6 11.8 131 8 0 1 5
11.9 -1 1.1 0 -1 0.153846 0 -1 0.15625 0 -1 1.1 0 11.8 12 18 0 0 0 0
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
