#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.05592e-05 0.0239357 -1.14938e-05 3.41237e-05 0.13153 -1.36304e-05 9.35016e-05 0.1543 2.66813e-05 0 0.161515 -4.84919e-05 0 0.155114 0 7.2 7.4 666681 490850 175831 32085 21056 6166
7.5 2.62959e-05 0.0217799 -7.45311e-06 2.57193e-05 0.133274 -3.11999e-05 3.33167e-05 0.152073 -3.97347e-05 5.28849e-05 0.159475 -3.04667e-06 0 0.154806 -0.000147059 7.4 7.6 535813 380288 155525 30015 18909 5582
7.7 1.69451e-05 0.0198425 -1.20061e-05 2.08179e-05 0.130618 -3.20651e-05 0 0.141462 -3.88395e-05 5.74911e-05 0.158335 -4.26207e-07 0 0.147023 0 7.6 7.8 439177 295070 144107 29453 17394 4882
7.9 1.29415e-05 0.0193395 -1.54343e-05 7.63691e-05 0.119669 -9.05433e-05 3.56646e-05 0.127884 -7.28541e-05 0 0.146903 -0.000161481 0.000222025 0.138394 -1.92879e-05 7.8 8 362755 231812 130943 28039 15810 4504
8.1 3.29959e-05 0.0195076 -2.42058e-05 0.000145098 0.113718 -0.000383035 0.000116302 0.121969 -0.000348815 0.000290107 0.144747 -0.000547541 0.000522876 0.127816 -5.49919e-05 8 8.2 292111 181841 110270 25795 13788 3825
8.3 6.25982e-05 0.0196404 -3.86215e-05 0.000470756 0.111876 -0.00100403 0.00050598 0.115239 -0.000842544 0.000858369 0.141667 -0.00145281 0.000308452 0.13088 -0.0017289 8.2 8.4 230868 143774 87094 21740 11650 3242
8.5 0.000185393 0.0197782 -9.13237e-05 0.00167544 0.110873 -0.00150712 0.00123344 0.109229 -0.00117689 0.00341571 0.134074 -0.00250145 0.00191351 0.131061 -0.000952994 8.4 8.6 180718 113273 67445 18647 9954 2613
8.7 0.000394433 0.0201826 -0.000245311 0.00413462 0.110095 -0.00236057 0.00270758 0.101863 -0.00228213 0.00691737 0.130699 -0.00294052 0.00731596 0.131206 -0.00444298 8.6 8.8 140735 88735 52000 15512 7951 2187
8.9 0.00151412 0.0208613 -0.000237769 0.0106105 0.107131 -0.00248247 0.00706424 0.0919069 -0.00133771 0.0164706 0.12628 -0.00222526 0.0190263 0.12178 -0.00126991 8.8 9 109213 69347 39866 12174 6800 1787
9.1 0.0039409 0.018918 6.32203e-05 0.0228844 0.0994628 -0.000602411 0.00991285 0.081617 -0.000904756 0.0294118 0.119147 -0.00198674 0.0384097 0.115436 0.000831414 9 9.2 84795 54556 30239 9180 5610 1484
