#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0.0277509 0.0611835 0.0277509 0.0307948 0.076571 0.0307948 0.0168067 0.0840336 0.0168067 0.0299786 0.0877944 0.0299786 0.0225989 0.079096 0.0225989 8.625 8.875 28276 25873 2403 238 467 354
9.00 0.0348821 0.0836557 0.0348349 0.0372936 0.0978956 0.0371604 0.0348675 0.104603 0.0348675 0.0346821 0.0982659 0.0346821 0.0539629 0.0876897 0.0539629 8.875 9.125 49908 42400 7508 717 1557 1186
9.25 0.0247998 0.0688103 0.0247946 0.0404089 0.102789 0.0404089 0.0414875 0.101462 0.0414875 0.0399304 0.103253 0.0399304 0.0395448 0.11138 0.0395448 9.125 9.375 237264 191977 45287 4652 9191 7030
9.50 0.0166244 0.0484498 0.0165974 0.0533632 0.111529 0.0532695 0.0516241 0.112593 0.0515597 0.0605916 0.124184 0.0604487 0.0694769 0.132741 0.0694101 9.375 9.625 903592 775545 128047 15516 20993 14969
9.75 0.0203497 0.0597906 0.0200512 0.0631964 0.126663 0.0626035 0.0701378 0.143007 0.0696941 0.0874137 0.159665 0.0865318 0.0918495 0.166842 0.0910355 9.625 9.875 2.56703e+06 2.21453e+06 352504 42830 45359 29483
10.00 0.0141154 0.0464842 0.013826 0.0562618 0.125003 0.054986 0.0617965 0.134999 0.0603889 0.0754004 0.149869 0.0734113 0.0782965 0.153939 0.0762697 9.875 10.125 3.67376e+06 3.06879e+06 604975 78888 76432 47384
10.25 0.00989923 0.0389448 0.00967431 0.0490697 0.120246 0.0458236 0.0546017 0.133677 0.0515839 0.0641814 0.141248 0.0584247 0.0625499 0.140749 0.0575729 10.125 10.375 2.64755e+06 2.07632e+06 571228 80199 72560 42574
10.50 0.00706168 0.0308675 0.00662339 0.0429557 0.113363 0.0340531 0.0463166 0.121771 0.0382117 0.0563258 0.133031 0.0418612 0.0546372 0.129413 0.039795 10.375 10.625 1.66402e+06 1.22294e+06 441082 65959 56475 32304
10.75 0.00551905 0.0247685 0.00443438 0.0455629 0.111107 0.0207555 0.0447593 0.117033 0.0229833 0.0585113 0.126192 0.0231849 0.0539113 0.119072 0.0190984 10.625 10.875 1.03303e+06 720957 312074 53285 41445 22537
11.00 0.00597664 0.0238317 0.00275305 0.0597081 0.106082 0.0024982 0.0536729 0.107658 0.00688034 0.0735917 0.109285 -0.000731684 0.0744866 0.107865 -0.00221439 10.875 11.125 631792 427163 204629 40989 28794 14902
11.25 0.00937132 0.0228627 -6.74771e-05 0.102241 0.0910803 -0.0119554 0.0806723 0.0881425 -0.0104614 0.124655 0.095687 -0.0163809 0.131507 0.0867723 -0.0159944 11.125 11.375 367049 251939 115110 28498 18467 9528
11.50 0.024032 0.0261552 -0.0025213 0.203449 0.0835279 -0.0119068 0.143467 0.0790327 -0.0129615 0.236868 0.0842617 -0.00929357 0.249788 0.0852933 -0.0106232 11.375 11.625 214206 150716 63490 16631 12146 5897
11.75 0.0763889 0.0345537 0.00358459 0.376847 0.0649378 0.00309318 0.267426 0.064831 0.00166407 0.404087 0.0642728 0.00665894 0.440096 0.0718347 0.00401366 11.625 11.875 123908 88992 34916 5265 8075 3756
12.00 0.201655 0.0345836 0.0144257 0.584479 0.0361169 0.0189882 0.461409 0.043574 0.0143717 0.606752 0.035605 0.019353 0.626322 0.0298455 0.0182143 11.875 12.125 71460 52337 19123 596 5480 2363
12.25 0.424681 0.0280099 0.0354899 0.767937 0.0208582 0.0253821 0.715909 0.0221862 0.0551948 0.775955 0.0231202 0.0280674 0.798387 0.0161119 0.0288933 12.125 12.375 40987 30882 10105 88 3535 1488
12.50 0.666913 0.0320965 0.0598111 0.899009 0.0126272 0.0340197 0.923077 0.0269231 0.0384616 0.885742 0.0146211 0.0364723 0.917347 0.00924879 0.0309833 12.375 12.625 22820 17572 5248 26 2048 980
12.75 0.845389 0.0319952 0.0697535 0.947005 0.00934654 0.0272524 1 0 0 0.918879 0.0145529 0.0317589 0.952243 0.00572789 0.0276343 12.625 12.875 12819 10064 2755 6 678 691
13.00 0.935879 0.0124334 0.0531083 0.979836 0.00379527 0.0204531 1 0 1 0.984848 0 0.0654936 0.977376 0.00671536 0.0189403 12.875 13.125 6969 5630 1339 1 66 442
