#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.00267776 0 0 0.00147557 0.00196627 0 0.00439312 2.0734e-05 0 0 0.0346672 8.625 8.875 98184 1724 159 125 5
9 -1.22732e-05 0.00606238 6.13659e-06 -1.22732e-05 0.00224046 0.000372765 -1.22732e-05 0.0331812 0 -1.22732e-05 1.22732e-05 0.0271494 8.875 9.125 167036 4079 697 480 32
9.25 -1.55525e-06 0.0240646 0 -1.55525e-06 0.0284604 0 -1.55525e-06 0.042002 0 -1.55525e-06 0.06476 0 9.125 9.375 676680 33698 6517 4375 206
9.5 7.35359e-06 0.0532295 5.12704e-06 -1.93366e-06 0.0836225 0 -1.93366e-06 0.101302 9.66828e-07 -1.93366e-06 0.107757 3.3839e-06 9.375 9.625 2.28397e+06 215349 37174 20353 956
9.75 1.59958e-05 0.0651537 7.65731e-06 7.08643e-05 0.115463 2.80417e-05 3.06556e-05 0.142282 1.12387e-05 0.000606817 0.139355 0.000619834 9.625 9.875 4.48667e+06 568719 87152 38771 1593
10 -6.28105e-06 0.0767175 -1.0268e-06 -1.97407e-06 0.119209 -2.99243e-06 -2.17813e-05 0.145718 -8.5979e-06 -2.17813e-05 0.129179 2.75133e-05 9.875 10.125 4.13437e+06 645149 100973 41228 1815
10.25 2.77381e-05 0.0850664 9.36955e-06 7.10925e-05 0.125119 2.50214e-05 0.000107552 0.142814 5.31407e-05 -2.30503e-06 0.126978 2.30503e-06 10.125 10.375 2.73502e+06 565854 95371 36411 1634
