#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.0155277 0 0 0.0323799 0 0 0.0182449 0 0 0.000874678 0.0142581 8.625 8.875 34509 2053 234 377 175
9 0 0.0114959 1.78171e-05 0 0.0290153 0 0 0.00480931 0.000843264 0 0 0.0106476 8.875 9.125 62420 6294 799 1331 614
9.25 -7.79375e-06 0.0501648 0 -7.79375e-06 0.0519246 3.89687e-06 -7.79375e-06 0.0556327 0 -7.79375e-06 0.0565529 3.89687e-06 9.125 9.375 301140 44524 6224 9267 4366
9.5 7.34126e-05 0.0881155 2.16481e-05 7.28881e-05 0.0993261 1.67522e-05 6.44061e-05 0.125439 2.79203e-06 7.86752e-05 0.130182 8.14672e-05 9.375 9.625 1.24185e+06 167364 24060 26794 11247
9.75 8.14013e-05 0.0931917 6.04483e-05 5.43053e-05 0.119332 3.91689e-05 0.000138193 0.152614 0.000144883 7.10146e-05 0.166557 0 9.625 9.875 3.2631e+06 449914 62798 54043 20847
10 8.32639e-06 0.094113 8.48003e-06 3.5415e-05 0.122721 1.10968e-05 1.19164e-05 0.145529 4.44645e-06 2.76413e-05 0.14805 1.90553e-05 9.875 10.125 4.00232e+06 652258 94819 75666 27717
10.25 1.18788e-05 0.102188 -3.49339e-06 6.86597e-06 0.124095 -6.46967e-06 -4.82022e-07 0.142207 -2.77376e-05 -1.50684e-05 0.136409 -3.65295e-06 10.125 10.375 2.78376e+06 593753 91181 68557 24196
