#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -5.10196e-06 0.000755048 0.000528337 -5.10196e-06 5.10196e-06 0.0129969 -5.10196e-06 5.10196e-06 0.0514584 -5.10196e-06 5.10196e-06 0.0724428 8.625 8.875 198470 2467 52 7 0
9 -9.55402e-06 0.0047944 1.27387e-05 -9.55402e-06 0.00108478 0.00451909 -9.55402e-06 0.032651 0.00187259 -9.55402e-06 9.55402e-06 0.110464 8.875 9.125 317324 3320 249 50 0
9.25 -2.85064e-05 0.0175776 1.37934e-05 -2.85064e-05 0.0296582 6.89671e-05 -2.85064e-05 0.053364 1.37934e-05 -2.85064e-05 2.85064e-05 0.092735 9.125 9.375 1.10995e+06 22479 2933 523 0
9.5 0.000165363 0.0226113 0.000162956 0.000543569 0.0576137 0.000509762 0.000184814 0.0773656 0.000185813 -9.32726e-05 9.19401e-05 0.0569046 9.375 9.625 3.19914e+06 197189 25124 3596 0
9.75 0.000679564 0.0378203 0.000647629 0.00201121 0.0951348 0.00197882 0.00384947 0.105075 0.0036985 -0.000313986 0.000297926 0.0674551 9.625 9.875 4.77747e+06 481103 55049 6485 0
10 0.002044 0.0603915 0.00190007 0.00523086 0.12702 0.00482524 0.00640636 0.136718 0.00557675 -0.000325676 0.000305161 0.0630458 9.875 10.125 3.63071e+06 511041 62269 6833 0
10.25 0.00634561 0.0997188 0.00587166 0.0130676 0.14864 0.0118994 0.017243 0.160754 0.0149363 -0.000443663 0.000409318 0.0467924 10.125 10.375 2.20651e+06 430385 60320 6389 0
