#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0293146 0.0324885 0.0125185 0.130225 0.107511 0.0307388 0.134737 0.114172 0.0339139 0.160249 0.11833 0.0366997 0.155601 0.121682 0.031794 7.2 7.4 724239 538845 185394 25227 24412 19068
7.5 0.0291518 0.0295571 0.0114275 0.132664 0.102905 0.0213527 0.134135 0.105825 0.0211424 0.156953 0.117954 0.0205846 0.153061 0.115606 0.0195182 7.4 7.6 608375 444020 164355 23618 22682 17150
7.7 0.0295962 0.0268126 0.00949622 0.141237 0.0914509 0.0166302 0.140339 0.092639 0.0172367 0.166633 0.099012 0.0201447 0.162411 0.0970417 0.0171626 7.6 7.8 500318 359371 140947 20992 19930 15313
7.9 0.0319625 0.0235514 0.00835136 0.162278 0.080504 0.0131594 0.163792 0.0813255 0.0191306 0.183895 0.0906621 0.0153084 0.173145 0.0899683 0.00876158 7.8 8 403891 284959 118932 18377 17287 13249
8.1 0.0351573 0.0223781 0.00671604 0.187124 0.0792046 0.00821859 0.181125 0.0797548 0.0131599 0.202026 0.087589 0.00690715 0.191219 0.0862516 0.00325596 8 8.2 327741 223794 103947 16784 15597 11479
8.3 0.0403568 0.0217106 0.00618956 0.201469 0.0758414 0.00359459 0.196404 0.0750913 0.00722943 0.221177 0.0793093 0.00499849 0.214017 0.0766818 0.00471933 8.2 8.4 268430 173527 94903 15794 13817 10102
8.5 0.0467709 0.0205146 0.00632279 0.20998 0.0689613 0.00354597 0.203457 0.071231 0.00560391 0.228481 0.0752212 0.000896603 0.228898 0.0773874 -0.000211045 8.4 8.6 218337 136153 82184 14175 12268 8755
8.7 0.0559161 0.018514 0.0074245 0.232069 0.0680284 0.00326896 0.225867 0.0608949 0.00837786 0.252458 0.0694339 0.00221083 0.258378 0.065935 0.00614101 8.6 8.8 174598 107411 67187 12255 10477 7400
8.9 0.0667425 0.017924 0.0088217 0.259141 0.0608118 0.0058524 0.251004 0.0483313 0.012568 0.289456 0.0613011 0.00863737 0.287182 0.0672442 0.00605619 8.8 9 140214 86197 54017 10705 8744 6132
9.1 0.0804515 0.0159671 0.0102447 0.284467 0.0597267 0.00659567 0.262729 0.045848 0.0127566 0.304437 0.0664256 0.00367591 0.31697 0.0619771 0.00473896 9 9.2 114388 70875 43513 8956 7302 5215
9.3 0.0967008 0.014449 0.0114023 0.316352 0.051256 0.0088881 0.27169 0.0471142 0.0116236 0.347385 0.0501612 0.0138441 0.336896 0.0544902 0.0104248 9.2 9.4 96247 60227 36020 7365 6405 4491
9.5 0.120128 0.0117323 0.0145483 0.35286 0.0500615 0.00950208 0.2853 0.0519271 0.00651547 0.366046 0.0553481 0.00399935 0.38081 0.052338 0.0114185 9.4 9.6 81662 51395 30267 5864 5696 4023
9.7 0.146197 0.01192 0.0149697 0.396204 0.0424498 0.0133888 0.310203 0.0470231 0.0127853 0.420956 0.0342024 0.0184554 0.43112 0.0419868 0.0135247 9.6 9.8 71264 45603 25661 4381 4896 3644
9.9 0.180846 0.00958629 0.0192362 0.43592 0.0392368 0.0122255 0.302485 0.0580378 0.00567389 0.473827 0.0337038 0.0170791 0.490357 0.0339618 0.0153345 9.8 10 62625 40598 22027 3058 4413 3163
10.1 0.223833 0.00997852 0.0213311 0.483562 0.0368488 0.00874105 0.334646 0.058115 0.0146457 0.518343 0.0368211 0.0103101 0.517219 0.0373556 0.00684243 10 10.2 56691 37376 19315 1778 4225 3049
10.3 0.276975 0.0147747 0.0263541 0.541241 0.0321862 0.0147693 0.317048 0.0878302 0.00461203 0.566591 0.0312908 0.0127828 0.572399 0.026262 0.0173971 10.2 10.4 51138 34310 16828 962 3987 2797
10.5 0.321007 0.0319168 0.0225486 0.592861 0.036956 0.00075984 0.351064 0.0974959 0.00340757 0.612353 0.0357745 0.00576746 0.637058 0.0327497 0.00610065 10.4 10.6 44428 30504 13924 376 3578 2488
10.7 0.382215 0.0416352 0.026726 0.627518 0.0526811 0.000133097 0.382812 0.110338 0.0459704 0.630721 0.0547739 0.00166517 0.668327 0.0440305 0.00370985 10.6 10.8 35370 24897 10473 128 2884 2008
10.9 0.447113 0.0693064 0.0255122 0.669392 0.0566329 0.00637174 0.512195 0.139979 0.0803769 0.636309 0.0511534 0.0157077 0.721154 0.0457742 0.00379276 10.8 11 23679 17197 6482 41 1669 1456
11.1 0.566028 0.0723346 0.0275338 0.748612 0.0613596 0.0132487 0.692308 0.141026 0.104072 0.655022 0.0772267 0.0131533 0.803299 0.0524094 0.0148379 11 11.2 12559 9496 3063 13 687 788
11.3 0.710807 0.0654448 0.0278096 0.833641 0.0446282 0.0116075 0 1 0 0.655629 0.13645 -0.0198094 0.851632 0.0288344 0.0196537 11.2 11.4 5107 4025 1082 0 151 337
11.5 0.84621 0.030674 0.0365032 0.864629 0.0444621 0.0167025 0 0 0 1 0 0.285714 0.89899 0.0334425 0.0252035 11.4 11.6 1588 1359 229 1 11 99
11.7 0.923077 0.0142781 0.0356089 0.97561 0 0.0613241 0 0 0 0 0 0 1 0 0.05 11.6 11.8 405 364 41 0 0 16
11.9 0.988235 -0.00231981 0.0491049 1 0 0 0 0 0 0 0 0 1 0 1 11.8 12 89 85 4 0 0 1
12.1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 3 3 0 0 0 0
12.3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 2 2 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
