#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0045783 0.0502635 0.00420981 0.0420091 0.163635 0.0370542 0.0730062 0.214115 0.0621028 0.0982906 0.242723 0.0890313 0 0 0 7.2 7.4 403863 320643 83220 9191 234 0
7.5 0.00589289 0.0515173 0.0053449 0.0460471 0.160109 0.0392265 0.076464 0.204838 0.0624555 0.0753138 0.244524 0.065968 0 0 0 7.4 7.6 306800 237914 68886 8880 239 0
7.7 0.00711938 0.054705 0.00643947 0.0507373 0.156691 0.0419583 0.0862328 0.213618 0.067911 0.0723404 0.228818 0.0603882 0 0 0 7.6 7.8 226799 174313 52486 7990 235 0
7.9 0.00974916 0.0559525 0.00872648 0.0609798 0.160152 0.0485907 0.0953324 0.214447 0.0731653 0.117647 0.201318 0.103661 0 0 0 7.8 8 165486 127293 38193 7070 204 0
8.1 0.0122401 0.0551321 0.0106048 0.0667733 0.164844 0.0484108 0.107939 0.21583 0.0763557 0.0880503 0.233628 0.0620086 0 0 0 8 8.2 119471 93218 26253 5744 159 0
8.3 0.0150223 0.0575404 0.0124146 0.0786825 0.165854 0.0547253 0.117404 0.213836 0.0800555 0.166667 0.192708 0.139394 0 0 0 8.2 8.4 85448 67566 17882 4838 120 0
8.5 0.0194745 0.0573299 0.0156438 0.0952459 0.164526 0.0644942 0.137117 0.20145 0.0944562 0.131148 0.254679 0.0831475 0 0 0 8.4 8.6 61075 48833 12242 3982 122 0
8.7 0.0235187 0.0598292 0.0174698 0.100897 0.172465 0.0626762 0.129012 0.215039 0.0783133 0.193878 0.175492 0.145685 0 0 0 8.6 8.8 43319 35291 8028 3116 98 0
8.9 0.0285827 0.0589051 0.0196763 0.112943 0.169171 0.0681389 0.130782 0.196848 0.0792 0.273973 0.181724 0.195025 0 0 0 8.8 9 30599 25260 5339 2378 73 0
9.1 0.0345623 0.0618409 0.0214802 0.130757 0.163746 0.0750671 0.140911 0.169452 0.0847572 0.273973 0.284469 0.131115 0 0 0 9 9.2 21413 17765 3648 1909 73 0
9.3 0.0453487 0.0557346 0.0272901 0.144902 0.15778 0.0734738 0.141634 0.150201 0.0738876 0.416667 0.135057 0.211538 0 0 0 9.2 9.4 14764 12459 2305 1285 72 0
9.5 0.0489753 0.0649339 0.0261116 0.16863 0.145655 0.0825099 0.137709 0.148969 0.073193 0.307692 0.242308 0.092006 0 0 0 9.4 9.6 9995 8637 1358 777 52 0
9.7 0.0562564 0.062021 0.0269635 0.157652 0.152508 0.0725461 0.110656 0.14581 0.0587327 0.4 0.1 0.233333 0 0 0 9.6 9.8 6735 5866 869 488 30 0
9.9 0.0695297 0.0608777 0.0314397 0.169811 0.144795 0.0652088 0.105263 0.140351 0.0491407 0.266667 0.285057 0.0492754 0 0 0 9.8 10 4389 3912 477 228 30 0
10.1 0.0711478 0.070581 0.0244994 0.183976 0.153772 0.0750654 0.0857143 0.153602 0.0352092 0.413793 0.16313 0.17055 0 0 0 10 10.2 2881 2544 337 140 29 0
10.3 0.0896861 0.0665639 0.0310064 0.195876 0.148951 0.0598219 0.105263 0.122807 0.0587515 0.434783 0.190217 0.194783 0 0 0 10.2 10.4 1978 1784 194 57 23 0
10.5 0.0955302 0.0631999 0.0307381 0.272727 0.124098 0.131551 0.117647 0.239496 0.0551471 0.526316 0.0823798 0.31203 0 0 0 10.4 10.6 1229 1141 88 17 19 0
10.7 0.0843949 0.079288 0.0118143 0.180328 0.173518 0.091439 0.4 0.1 0.4 0.1875 0.3125 0.0336538 0 0 0 10.6 10.8 689 628 61 5 16 0
10.9 0.112069 0.0637552 0.0444219 0.125 0.164474 0.0367647 0 0 0 0.272727 0.227273 0.161616 0 0 0 10.8 11 380 348 32 3 11 0
11.1 0.0994475 0.0892317 0.0288593 0.214286 0.160714 0.214286 0 0 0 0 0.333333 0 0 0 0 11 11.2 195 181 14 0 2 0
