#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.5 0.492574 -0.166667 1 0 0.666667 0 1 0 7.2 7.4 641555 34415 14364 1190
7.5 1 0 0.204797 1 0 0.25 0 1 0 7.4 7.6 523987 34709 13291 1103
7.7 1 0 0.212243 1 0 0.206897 0 0.978723 0 7.6 7.8 423071 33432 12307 1063
7.9 0.875 0.125 0.0705416 1 0 0.210784 0 0.935484 0 7.8 8 335492 30446 11231 929
8.1 0.933333 0.0434108 0.123697 0.923077 0.0769231 0.173077 0.333333 0.595238 0.333333 8 8.2 261671 26010 9558 829
8.3 0.864407 0.0966322 0.0457793 0.65625 0.278935 -0.0324292 0.666667 0.239583 0.121212 8.2 8.4 203232 22367 7846 652
8.5 0.885057 0.0754288 0.0787824 0.661017 0.242209 -0.0281723 0.777778 0.222222 0.0634921 8.4 8.6 159295 18774 6946 585
8.7 0.867257 0.0910767 0.0479584 0.752577 0.146752 0.04575 0.75 0.25 0.0258621 8.6 8.8 123169 15088 5691 458
8.9 0.866197 0.0762489 0.0421008 0.754967 0.143695 0.059895 0.583333 0.316667 -0.0833334 8.8 9 94142 11642 4804 388
9.1 0.918367 0.0290011 0.0757278 0.67713 0.179804 0.00399715 0.75 0.13 0.0904256 9 9.2 73160 8430 4121 317
9.3 0.914286 0.0444772 0.0436975 0.724919 0.0977224 0.068415 0.68 0.157838 0.08 9.2 9.4 55830 5645 3328 252
9.5 0.916667 0.0104856 0.0672691 0.726343 0.0804754 0.0967131 0.6 0.172727 0.0545455 9.4 9.6 43283 3432 2859 204
9.7 0.884211 0.0190153 0.0587072 0.694073 0.0932408 0.0536232 0.588235 0.161765 0.0697168 9.6 9.8 34542 1911 2551 175
9.9 0.885246 0.026842 0.0431406 0.697588 0.0675522 0.0693099 0.660714 0.0114169 0.169805 9.8 10 28390 985 2158 157
10.1 0.842105 0.0544465 0.0577915 0.674927 0.0551342 0.065037 0.588235 0.0882353 0.0794634 10 10.2 24065 500 2027 144
10.3 0.870968 0.0479512 0.0376344 0.685345 0.0326039 0.0594456 0.588235 0.0413943 0.096432 10.2 10.4 20509 222 1734 136
10.5 0.875 0.125 0.0972222 0.726597 0.0154776 0.0641567 0.530303 0.0909091 0.0841492 10.4 10.6 16858 78 1453 134
10.7 0.714286 0.285714 0 0.711359 0.0140915 0.0502148 0.512195 0.0812115 0.0506566 10.6 10.8 13377 32 1167 124
10.9 1 0 0.142857 0.752212 0.0170184 0.0606461 0.493827 0.0471565 0.0596166 10.8 11 8880 11 682 106
11.1 1 0 0 0.851613 0.00714415 0.0837558 0.510204 0.0282575 0.0935374 11 11.2 4722 5 348 61
11.3 1 0 1 0.810345 -0.00546676 0.0801861 0.375 0.025 0.147727 11.2 11.4 1903 1 126 22
11.5 0 0 0 0.611111 0.103175 0.111111 0.571429 0.142857 0.126984 11.4 11.6 474 0 33 8
11.7 0 0 0 0 0.5 0 0.5 0.5 0.5 11.6 11.8 105 0 1 2
11.9 0 0 0 0 0 0 0 0 0 11.8 12 4 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
