#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00584876 0.0169024 0.00584876 0.019122 0.0584162 0.019122 0.00494871 0.0152825 0.00498863 0.00769812 0.0142876 0.00769812 8.625 8.875 27152 2106 172 402 342
9 0.00329019 0.0136192 0.00313166 0.00284467 0.0154339 0.00284467 0.00241287 0.0117721 0.00241287 -0.000786267 0.0148978 0.00194193 8.875 9.125 48573 6308 543 1288 1162
9.25 0.0182665 0.0312611 0.0182479 0.0181544 0.0283726 0.0178963 0.0196622 0.0327703 0.0196727 0.024348 0.0326241 0.0243585 9.125 9.375 229554 39251 3723 7786 6689
9.5 0.0461229 0.0574067 0.045852 0.0466617 0.0559998 0.0464406 0.0545053 0.0711806 0.0541069 0.0634996 0.0790742 0.0631816 9.375 9.625 853096 109811 12457 17961 14495
9.75 0.0553216 0.0569395 0.0536213 0.0618257 0.0679911 0.0602267 0.0839075 0.0879109 0.0816277 0.0933995 0.0947722 0.090604 9.625 9.875 2.40018e+06 316249 36613 41173 30472
10 0.0553093 0.0684763 0.0496295 0.0617519 0.0789414 0.0562927 0.0784444 0.0875763 0.0687991 0.0786237 0.0950873 0.0696227 9.875 10.125 3.57136e+06 583959 73790 74525 52208
10.25 0.0539381 0.0752846 0.0424819 0.0587264 0.0858017 0.0468947 0.0737513 0.091117 0.0549684 0.0710743 0.0921497 0.0531223 10.125 10.375 2.60075e+06 559886 76155 72102 48099
