#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0264113 0.0862407 0.0239724 0.0281643 0.0996576 0.0257344 0.038776 0.10584 0.035058 0.0351302 0.101616 0.0314089 7.2 7.4 694762 182455 29258 24258 13092
7.5 0.0272394 0.0871183 0.0228639 0.0283243 0.0985422 0.0241673 0.0379638 0.106764 0.0310967 0.0345446 0.0984435 0.0286679 7.4 7.6 564208 155507 26288 21289 11698
7.7 0.0301715 0.0878188 0.0222821 0.0298058 0.0980344 0.0225582 0.0393675 0.107348 0.0284872 0.0332775 0.10021 0.0233201 7.6 7.8 459276 134474 24128 18654 10159
7.9 0.0305587 0.0902475 0.0173844 0.030176 0.0969856 0.0186399 0.0409498 0.101543 0.0213993 0.0381683 0.0979365 0.0221177 7.8 8 379043 122365 22676 17150 8961
8.1 0.0287615 0.0858048 0.0101107 0.0274439 0.0917933 0.0111259 0.0374999 0.099387 0.0115283 0.0328907 0.0924078 0.00865179 8 8.2 313204 111175 21447 15427 7937
8.3 0.0306772 0.0775584 0.00348685 0.0305178 0.0770937 0.00816396 0.0404561 0.0949223 0.00340974 0.0396102 0.0860818 0.0033195 8.2 8.4 250701 93392 19445 13451 6568
8.5 0.0356682 0.0698875 -0.00345582 0.0329807 0.069167 0 0.0469514 0.0872086 -0.00553092 0.0461289 0.0833897 -0.00302845 8.4 8.6 196988 74257 16496 11226 5506
8.7 0.0442109 0.070574 -0.00729022 0.0395556 0.0664952 -0.00593085 0.0575517 0.0833886 -0.00914329 0.0539121 0.0844925 -0.0077976 8.6 8.8 154224 57995 13777 9290 4477
8.9 0.0586503 0.064358 -0.0103605 0.0498774 0.058825 -0.00485362 0.0744782 0.0749588 -0.0101493 0.0669712 0.0822305 -0.0173281 8.8 9 121760 45419 11497 7650 3729
9.1 0.0778104 0.0649519 -0.00936456 0.0582405 0.0554529 -0.00460029 0.0933822 0.0756216 -0.0117581 0.101515 0.0641971 0 9 9.2 97295 36029 9274 6444 3125
9.3 0.104816 0.060477 -0.00454991 0.0622559 0.0540811 -0.00590532 0.131223 0.0672987 -0.00171706 0.135149 0.0671896 -0.00560771 9.2 9.4 80081 29374 7498 5561 2727
9.5 0.136782 0.0529176 0.00869475 0.0701605 0.0505472 0.0044746 0.16302 0.0595786 0.00783728 0.181261 0.0440697 0.0163219 9.4 9.6 68111 24605 5748 4954 2415
9.7 0.162471 0.0512605 0.0140877 0.0645795 0.0578926 0.0116118 0.202432 0.0522687 0.0159935 0.203234 0.0521792 0.0169903 9.6 9.8 59439 20931 4056 4537 2127
9.9 0.181866 0.0525676 0.0132644 0.0380292 0.0757281 0.00620583 0.222858 0.0566247 0.0114092 0.245449 0.0375276 0.0213485 9.8 10 54237 18611 2898 4245 2155
