#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.135556 0.0650257 0.018132 0.13654 0.0728905 0.0158963 0.166952 0.0757045 0.0196746 0.16783 0.0687444 0.021257 7.2 7.4 733328 183862 24014 24206 19640
7.5 0.137981 0.0619297 0.013829 0.141812 0.0641365 0.0151696 0.169813 0.0721565 0.01726 0.161255 0.0691253 0.0101884 7.4 7.6 622048 165679 22716 22607 18142
7.7 0.148776 0.0563877 0.0127476 0.149771 0.0594858 0.0139179 0.176551 0.0674503 0.0132318 0.172142 0.0606821 0.0123047 7.6 7.8 513993 143834 20421 20544 16217
7.9 0.163833 0.0557761 0.0129045 0.1593 0.0578517 0.0124708 0.195237 0.0602779 0.015197 0.181169 0.0608778 0.0119525 7.8 8 418127 122090 18032 17824 14205
8.1 0.191851 0.0546132 0.0166988 0.185656 0.0543933 0.019143 0.209192 0.0634101 0.0130749 0.204343 0.0589036 0.0136016 8 8.2 334214 103976 15946 15829 12068
8.3 0.209118 0.0560591 0.0146832 0.202409 0.0519454 0.0173509 0.226403 0.0580855 0.01626 0.214985 0.0651341 0.00894636 8.2 8.4 273463 93240 14574 14038 10871
8.5 0.209069 0.0581618 0.0125209 0.198605 0.0493584 0.013991 0.228361 0.06581 0.00889906 0.231317 0.0595498 0.0126154 8.4 8.6 224466 83456 13435 12589 9578
8.7 0.210627 0.053561 0.0100739 0.208747 0.0498017 0.0165728 0.230268 0.0631934 0.00652008 0.235562 0.0538799 0.0166867 8.6 8.8 180826 69615 11954 10748 8062
8.9 0.224546 0.0512716 0.0126095 0.215495 0.0470215 0.0160117 0.246372 0.0580314 0.0140922 0.244086 0.0509812 0.0106587 8.8 9 146348 56147 10345 9101 6651
9.1 0.237661 0.0467635 0.0161773 0.219556 0.0416591 0.0201596 0.255693 0.0518419 0.013704 0.265728 0.0485101 0.0173815 9 9.2 119771 45625 8948 7592 5568
9.3 0.241141 0.0498288 0.0116561 0.20169 0.0483959 0.0159166 0.265826 0.0499772 0.0219813 0.264654 0.055961 0.00994328 9.2 9.4 100165 37563 7334 6388 4899
9.5 0.248006 0.0455155 0.0133387 0.187512 0.0472138 0.0133756 0.253783 0.0562642 0.00633514 0.278822 0.0454431 0.0212166 9.4 9.6 85470 31662 5735 5693 4303
9.7 0.260792 0.045195 0.0139181 0.19069 0.0515801 0.0177686 0.280321 0.0437069 0.0180354 0.280847 0.0565458 0.00665277 9.6 9.8 73283 26541 4296 4965 3775
9.9 0.2633 0.0464824 0.0129421 0.141571 0.064328 0.00798117 0.286258 0.0466328 0.0112104 0.315086 0.0388047 0.0226532 9.8 10 64067 22777 2900 4449 3555
10.1 0.263127 0.0509973 0.0105748 0.0932956 0.082522 0.00288747 0.282672 0.0535446 0.00571784 0.301013 0.0462094 0.0140781 10 10.2 56812 19695 1730 4162 3162
10.3 0.265512 0.0512965 0.011075 0.0949182 0.0794651 0.0227842 0.288587 0.0486953 0.0121827 0.28007 0.0521153 0.00613648 10.2 10.4 50982 16991 846 3928 2874
10.5 0.27227 0.0470293 0.015182 0.0434287 0.116278 0.0163334 0.292853 0.0388712 0.0233102 0.292182 0.0513012 0.0128873 10.4 10.6 44130 14183 330 3580 2607
10.7 0.260471 0.0462278 0.0212799 0.0510115 0.139403 0 0.255448 0.047685 0.0199247 0.298842 0.0465176 0.017487 10.6 10.8 34999 10461 125 2714 2079
10.9 0.231029 0.035868 0.0276536 0.06108 0.138833 0.0207127 0.195515 0.0508393 0.0160791 0.275266 0.0282632 0.0291092 10.8 11 23846 6701 46 1652 1492
11.1 0.186118 0.0391244 0.0177592 0.302747 0.108632 0.229527 0.112461 0.0483174 0.0293186 0.234313 0.0284427 0.02583 11 11.2 12702 3166 8 628 853
11.3 0.119807 0.0440164 0.0166897 -0.718148 0.0313977 0.0443177 0.0415926 0.0616391 0.0587005 0.143348 0.0345267 0.0326195 11.2 11.4 5408 1154 0 154 361
11.5 0.0549318 0.0325829 0.0172468 -0.85514 0.0420433 0.015502 0.14486 0.0188468 0.29311 0.0775521 0.0303553 0.0306357 11.4 11.6 1776 278 0 10 104
11.7 -0.0213351 0.047911 0.0257151 -0.926097 0.034968 0.00878674 -0.926097 1.01064 0.00376725 -0.0372081 0.0610176 0.0494546 11.6 11.8 475 42 0 0 18
11.9 0.00952381 0.0298463 0.00952381 -0.990476 0.0377203 0 -0.990476 0.0377203 0 0.00952381 0.0175032 0.997619 11.8 12 110 5 0 0 1
12.1 -1 1 0 -1 0.047619 0 -1 0.047619 0 -1 0.047619 0 12 12.2 18 0 0 0 0
12.3 -1 1 0 -1 1 0 -1 1 0 -1 1 0 12.2 12.4 1 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
