#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 1 -0.1 1 0.842105 -0.0356537 0.842105 0.875 -0.0328947 0.875 8.625 8.875 26848 134 276 362
9.00 0.678571 0.0357143 0.678571 0.762376 0.000781655 0.762376 0.690647 0.0693525 0.690647 8.875 9.125 46643 366 1041 1186
9.25 0.704167 0.295833 0.0665827 0.751204 0.142129 0.0563734 0.784874 0.180643 0.03324 9.125 9.375 215637 2422 5952 6090
9.50 0.637168 0.232397 0.0625221 0.740013 0.156213 0.0991477 0.766667 0.159755 0.0874214 9.375 9.625 770400 8009 12481 12222
9.75 0.699792 0.181451 0.115574 0.755088 0.159288 0.122636 0.798275 0.125395 0.111729 9.625 9.875 2.12687e+06 26935 31972 27910
10.00 0.887564 0.0536931 0.0811037 0.907908 0.0454312 0.0812228 0.917588 0.0339839 0.079413 9.875 10.125 3.32778e+06 64122 68391 57128
10.25 0.931548 0.0214432 0.0671244 0.941765 0.0171809 0.0642014 0.942155 0.0157046 0.0625849 10.125 10.375 2.49266e+06 67909 68609 54738
10.50 0.940655 0.0151964 0.0605103 0.946844 0.012576 0.0527568 0.950663 0.0104272 0.0542487 10.375 10.625 1.58185e+06 55131 54375 41506
10.75 0.943062 0.00909436 0.0543966 0.945788 0.013684 0.049545 0.947075 0.0126135 0.0530248 10.625 10.875 983401 42894 39933 29425
11.00 0.937386 0.00904214 0.0528007 0.950896 0.00573158 0.0554507 0.949305 0.00759768 0.0568468 10.875 11.125 607437 33085 27869 19946
11.25 0.924423 0.00759274 0.0520321 0.941646 0.00482023 0.0532815 0.941695 0.00835091 0.0553214 11.125 11.375 360695 23831 18133 12957
11.50 0.892539 0.00414473 0.053992 0.91567 0.00312233 0.051809 0.921179 0.00891018 0.0519844 11.375 11.625 212495 14363 11722 7830
11.75 0.837877 0.0023548 0.0476913 0.858754 0.00436974 0.0487995 0.869116 0.000120521 0.0536187 11.625 11.875 124764 4837 7518 5026
12.00 0.717949 0.00932401 0.0388947 0.688223 0.01919 0.0418174 0.704685 0.0164497 0.0463002 11.875 12.125 72748 576 5194 3177
12.25 0.676923 0.00728744 0.0490161 0.49469 0.0202145 0.0401441 0.451064 0.0262089 0.035318 12.125 12.375 42188 82 3315 1895
12.50 0.466667 0.104762 0.133333 0.271429 0.0544357 0.0214286 0.243161 0.0551757 0.0306994 12.375 12.625 24253 17 1983 1195
12.75 0 0 0 0.169463 0.057374 0.0263737 0.177691 0.0350195 0.0299206 12.625 12.875 13859 8 678 870
13.00 0 0 0 0.0923077 0.0988688 0.0129426 0.0782443 0.0142754 0.0114466 12.875 13.125 7814 2 73 552
13.25 0 0 0 0.2 0 0.0333333 0.037037 0.0226221 0.00512214 13.125 13.375 4264 0 6 393
13.50 0 0 0 0 0 0 0.0271493 0.0276452 0 13.375 13.625 2274 0 1 223
13.75 0 0 0 0 0 0 0 0.015625 0 13.625 13.875 1154 0 0 71
14.00 0 0 0 0 0 0 0.142857 0.142857 0 13.875 14.125 536 0 0 7
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 250 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 72 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 26 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
