#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0.0638834 0 0 0.0723164 0 0 0.077551 0 0 0.0913043 0 0 0.0882353 0 8.625 8.875 60455 58685 1770 245 230 34
9.00 1.95292e-05 0.0994229 9.76458e-06 0 0.103407 0 0 0.108392 0 0 0.078473 0 0 0.0704225 0 8.875 9.125 107459 102411 5048 858 943 142
9.25 2.28281e-06 0.0804623 2.28281e-06 0 0.108363 0 0 0.111385 0 0 0.120813 0 0 0.104851 0 9.125 9.375 477562 438056 39506 6886 7284 1278
9.50 8.83771e-06 0.0548854 5.05012e-06 3.52446e-05 0.125853 1.51049e-05 6.09607e-05 0.148165 6.09607e-05 0 0.169196 0 0 0.17574 0 9.375 9.625 1.78273e+06 1.58412e+06 198612 32808 26880 4188
9.75 6.47136e-05 0.0646749 2.62353e-05 7.66946e-05 0.142481 2.61922e-05 6.2237e-05 0.184462 3.73379e-05 0.000153125 0.218903 5.74236e-05 0 0.216073 0 9.625 9.875 3.96509e+06 3.4305e+06 534588 80338 52245 7553
10.00 4.67033e-05 0.0525005 2.44908e-05 4.66559e-05 0.137871 1.80336e-05 6.80232e-05 0.17359 2.90991e-05 1.62009e-05 0.199298 -1.97088e-08 0.000114233 0.198261 -1.17565e-07 9.875 10.125 4.17596e+06 3.51153e+06 664439 102906 61725 8754
10.25 4.93273e-06 0.0394932 1.34529e-06 2.69809e-05 0.136272 6.45982e-06 4.11028e-05 0.167235 1.01692e-05 5.52873e-05 0.185421 -1.07824e-06 0 0.174156 0 10.125 10.375 2.82301e+06 2.23e+06 593011 97317 54262 7498
10.50 1.56247e-06 0.0304189 7.81234e-07 1.87607e-05 0.134407 0 1.14002e-05 0.15928 -1.24817e-07 4.62813e-05 0.174495 -1.22013e-06 0 0.15981 0 10.375 10.625 1.75975e+06 1.28003e+06 479725 87718 43214 5857
10.75 0 0.0252443 -1.35105e-06 5.85592e-05 0.134814 -2.77474e-06 4.17426e-05 0.146015 -1.93759e-06 0.000223385 0.167768 -4.62036e-06 0 0.154412 0 10.625 10.875 1.0817e+06 740166 341535 71869 31336 4172
11.00 2.34136e-06 0.0254576 0 0.000559943 0.135218 -3.78379e-06 0.000377816 0.139628 6.80338e-05 0.0017583 0.170261 -8.7162e-05 0.00111899 0.15482 -0.000425416 10.875 11.125 616408 427103 189305 50289 21043 2681
11.25 6.0792e-05 0.0278954 -1.21584e-05 0.00465717 0.14624 -0.000122176 0.00294654 0.139295 6.90317e-05 0.00858214 0.174654 -0.000382379 0.0132184 0.159584 0.00083449 11.125 11.375 344227 246743 97484 32920 13866 1740
11.50 0.00072573 0.0304032 -0.000197286 0.0348327 0.148504 0.00266927 0.0181052 0.138455 4.16301e-05 0.0555739 0.15386 0.00647387 0.0669331 0.145007 0 11.375 11.625 191391 141926 49465 17564 9087 1001
11.75 0.0102733 0.0388447 0.000298137 0.147755 0.137852 0.021501 0.0776794 0.111755 0.0102681 0.187795 0.143853 0.0307062 0.207194 0.138289 0.027419 11.625 11.875 105643 80500 25143 5085 6358 695
12.00 0.0744697 0.0543301 0.0131588 0.388782 0.100936 0.0608728 0.279612 0.0922371 0.0372452 0.4239 0.104904 0.0587344 0.502155 0.0729521 0.0596389 11.875 12.125 57335 44837 12498 515 4251 464
12.25 0.300776 0.0506237 0.040507 0.679559 0.0342169 0.0299404 0.680851 0.0425532 0.0475177 0.704744 0.0394163 0.0336622 0.782946 0.0246014 0.0338821 12.125 12.375 30327 24613 5714 47 2635 258
12.50 0.64235 0.101444 0.094416 0.858692 0.0402365 0.0478808 1 0 0 0.845333 0.0491559 0.0486643 0.898936 0.0326428 0.0333447 12.375 12.625 15766 13091 2675 4 1500 188
12.75 0.881027 0.0620988 0.10315 0.937729 0.0309923 0.044906 1 0 0 0.905569 0.0480895 0.0609088 0.943548 0.0405786 0.032258 12.625 12.875 7791 6699 1092 2 413 124
13.00 0.95964 0.0133499 0.0502949 0.978155 0.0072816 0.0320769 0 0 0 1 0 0.0833333 0.958904 0.0136986 0.0273972 12.875 13.125 3633 3221 412 0 51 73
13.25 0.969188 0.00140053 0.0154062 0.99359 -0.00632858 0.0258479 0 0 0 1 0 0 1 0 0.0338983 13.125 13.375 1584 1428 156 0 1 59
13.50 0.991319 0 0.00520831 1 0 0 0 0 0 0 0 0 1 0 0 13.375 13.625 619 576 43 0 0 31
