#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -2.58795e-05 0.104826 -1.15814e-05 -1.20723e-05 0.12417 -6.44406e-06 -4.29156e-05 0.137016 -3.17855e-05 -4.29156e-05 0.128407 0 7.2 7.4 665430 176097 32422 21242 5875
7.5 -8.1908e-06 0.106708 -1.55353e-05 -2.1056e-05 0.120955 -3.1283e-05 3.24714e-05 0.134782 0 -2.1056e-05 0.123015 -0.000113931 7.4 7.6 535397 155458 30338 18682 5270
7.7 7.19466e-06 0.104634 -2.60579e-05 -1.3588e-05 0.115265 -4.40146e-05 4.45414e-05 0.129032 7.25225e-06 -1.3588e-05 0.120476 -7.2349e-06 7.6 7.8 438728 144351 29371 17203 4737
7.9 2.19026e-06 0.092331 -0.000122101 -1.30307e-05 0.100914 -0.000117272 -1.30307e-05 0.125271 -0.000206296 0.00045889 0.106572 0.000234604 7.8 8 361624 131398 28490 15630 4238
8.1 0.000207718 0.0876119 -0.000107195 0.000181665 0.0936489 -0.000124041 0.000278346 0.12086 -0.000437749 0.000263117 0.103271 -0.000543747 8 8.2 291442 109727 25951 13824 3648
8.3 0.000414522 0.0881513 -0.000516483 0.000452967 0.0925949 -0.000413626 0.000640122 0.115665 -0.00101046 0.000276323 0.111525 -0.000922827 8.2 8.4 229525 86318 21919 11611 3075
8.5 0.00127238 0.0881139 -0.000925809 0.000691217 0.0894475 -0.000817041 0.00251257 0.115849 -0.00140537 0.0017926 0.100846 -0.000684087 8.4 8.6 179757 67299 18601 9696 2549
8.7 0.00356466 0.083392 -0.00122471 0.00224315 0.0783202 -0.000993381 0.00652675 0.111297 -0.000887788 0.00699753 0.109558 -0.00303018 8.6 8.8 140511 51625 15402 7988 2005
8.9 0.00921537 0.0800055 -0.00026625 0.00478782 0.0665902 -0.00146488 0.0140811 0.105276 -0.000326069 0.0163578 0.105617 0.00332077 8.8 9 108761 39379 12199 6742 1709
9.1 0.0169428 0.0843602 -0.00194641 0.00577736 0.0645842 -0.00219965 0.0232447 0.103157 -0.00415686 0.0288799 0.0973718 0.00170526 9 9.2 84530 30141 9223 5474 1437
9.3 0.0354365 0.0798718 0.000658415 0.0138492 0.0567491 0 0.0524196 0.0953763 0.00682672 0.0492465 0.0973638 0.00481613 9.2 9.4 66807 23445 6731 4643 1181
9.5 0.064072 0.0760218 0.0109046 0.0162512 0.0537858 0.00202624 0.0925831 0.0809404 0.0170522 0.112616 0.078462 0.022303 9.4 9.6 54794 18879 4811 4152 1006
9.7 0.0929059 0.0730458 0.0176509 0.00416978 0.0638748 0.00614526 0.140777 0.0746675 0.0273558 0.133693 0.0853046 0.0153319 9.6 9.8 46802 15707 3092 3767 905
9.9 0.111343 0.0780033 0.0231185 -0.0308929 0.0784276 0.0133535 0.168556 0.0835168 0.0265054 0.151881 0.0807653 0.0173877 9.8 10 41297 13181 1898 3564 840
10.1 0.146168 0.0684811 0.038963 -0.0630865 0.0739141 0.0256441 0.22447 0.0659025 0.0490009 0.228024 0.0406436 0.046192 10 10.2 38190 11561 1107 3402 799
10.3 0.157523 0.066136 0.0397001 -0.121233 0.106517 0.0181518 0.230876 0.0609482 0.0339369 0.269276 0.0434639 0.0372017 10.2 10.4 35409 9935 550 3234 782
10.5 0.161654 0.0661807 0.0417956 -0.173855 0.107456 0.0139524 0.222122 0.0548143 0.0460055 0.268227 0.0440887 0.0432161 10.4 10.6 31461 8065 248 2908 723
10.7 0.158658 0.0641034 0.0275917 -0.130537 0.117815 0.0459673 0.169693 0.0713556 0.0170203 0.278031 0.0434953 0.0342258 10.6 10.8 25211 5799 91 2203 612
10.9 0.163185 0.0428595 0.0365098 -0.0554276 0.100232 0.0647082 0.151295 0.0316507 0.0334211 0.280884 0.0213492 0.0419573 10.8 11 16640 3567 43 1352 518
11.1 0.160482 0.0174656 0.0400448 -0.189287 0.366545 -0.0482606 0.13363 0.00152418 0.0702625 0.27738 0.0146523 0.0615108 11 11.2 8471 1663 6 608 275
11.3 0.0936679 0.021077 0.0446215 0.370861 -0.0478435 0.606203 -0.0766529 0.0765107 0.0395418 0.241829 0.0133607 0.0958778 11.2 11.4 3137 570 4 181 124
11.5 0.019793 0.0523222 0.0306782 0.243197 0.0181268 1.06736 -0.177855 0.145786 0.0765343 0.204736 -0.000190258 0.107175 11.4 11.6 682 94 1 19 26
11.7 0.0729167 0.114263 0.0453466 -0.802083 0.0962009 0.082532 -0.302083 0.484516 0.516098 0.197917 0.0451772 0.104893 11.6 11.8 112 16 0 2 8
11.9 -0.857143 1.02381 0.142857 -0.857143 0.107143 0.142857 -0.857143 0.157143 0.142857 -0.857143 1.02381 0.142857 11.8 12 7 0 0 0 0
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
