#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.00455927 0.0152917 0.00455927 0.00353432 0.0168651 0.00399347 -0.000470014 0.0100821 0.0054874 -0.00092305 0.0468649 -0.00092305 8.625 8.875 29958 2244 240 462 258
9 -0.00101218 0.0110639 -0.000969396 -0.00125799 0.014288 -0.00121521 0.001327 0.0142991 0.00136978 -0.00648548 0.00866633 0.00567912 8.875 9.125 53850 7098 815 1508 937
9.25 0.00355943 0.0431113 0.00355943 0.00596864 0.0468541 0.00597337 0.00306383 0.044536 0.00306383 0.00342484 0.0470896 0.00342484 9.125 9.375 257139 45991 5418 9696 5852
9.5 0.0108864 0.082406 0.0108555 0.0107597 0.0844329 0.0106756 0.0138496 0.109341 0.0137914 0.0143599 0.112482 0.0143699 9.375 9.625 1.04614e+06 150640 20039 24852 13504
9.75 0.0121905 0.0844218 0.0121612 0.0149134 0.108257 0.014794 0.0198817 0.134464 0.0197529 0.0228293 0.146837 0.0226992 9.625 9.875 2.93008e+06 406797 53791 51492 25882
10 0.0107437 0.0927414 0.0107263 0.0130106 0.112934 0.0129771 0.016253 0.132906 0.0162238 0.0183805 0.135621 0.0182371 9.875 10.125 3.86066e+06 632916 87810 78221 37759
10.25 0.00953641 0.0977082 0.00946633 0.010696 0.118037 0.0105967 0.0153588 0.131964 0.0152061 0.0149292 0.126434 0.0148452 10.125 10.375 2.72691e+06 586564 86719 72376 33258
