#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.0168064 0.0180428 0.0147125 0.1026 0.0543535 0.108643 0.0120683 0.0346554 0.0114432 0.0325644 0.0273568 0.0229339 8.625 8.875 54426 1635 77 241 331
9 6.84038e-05 0.00894582 0.00888187 0.00850302 0.00819971 0.0086043 0.00860219 -0.00195769 0.015822 0.00918165 0.0112834 0.0130993 8.875 9.125 75460 4829 286 811 1015
9.25 0.0181125 0.0115981 0.012235 0.0108497 0.00929374 0.0112907 0.0150973 0.0080938 0.011082 0.0266071 0.0115939 0.0171767 9.125 9.375 282058 28213 1834 4669 5570
9.5 0.0709338 0.0325972 0.029549 0.0605567 0.0287706 0.0319272 0.0802634 0.0407075 0.0390027 0.0929265 0.0424733 0.039263 9.375 9.625 785591 62751 5713 9000 10054
9.75 0.0980209 0.0302434 0.0172935 0.10719 0.0362696 0.0217107 0.141922 0.0460655 0.0263324 0.148508 0.0466886 0.0247133 9.625 9.875 1.95354e+06 191617 18834 23533 23342
10 0.140214 0.0441247 0.0172451 0.145558 0.0486492 0.0188805 0.174219 0.0520034 0.0180837 0.17795 0.0529033 0.0168394 9.875 10.125 3.04832e+06 476524 51638 59005 55351
10.25 0.177135 0.0533781 0.0162281 0.183357 0.0572301 0.0174686 0.212925 0.0591954 0.0200244 0.209614 0.0565302 0.0196009 10.125 10.375 2.35393e+06 490977 57037 62920 55886
