#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.124962 0.0658017 0.0159486 0.126208 0.0766208 0.0155779 0.152182 0.0797827 0.0167024 0.151351 0.0726132 0.016746 7.2 7.4 731392 184494 24447 24396 19432
7.5 0.129282 0.0622836 0.0145238 0.127717 0.0700578 0.0119884 0.162427 0.0695572 0.0183761 0.155199 0.0699313 0.0164025 7.4 7.6 619731 166117 22814 22776 17899
7.7 0.137579 0.0590256 0.0113301 0.135969 0.0631616 0.0115505 0.165627 0.0652867 0.0134835 0.1599 0.0664136 0.00945941 7.6 7.8 511059 143272 20731 20149 16075
7.9 0.155778 0.0550056 0.0106484 0.150832 0.0600968 0.0100101 0.178856 0.062447 0.0107988 0.176585 0.0567315 0.0131761 7.8 8 412732 120999 18049 17719 13914
8.1 0.182312 0.0530501 0.0139653 0.173649 0.0530153 0.0137382 0.201108 0.0603548 0.0138144 0.190661 0.0591897 0.00785881 8 8.2 333148 103749 16028 15692 11986
8.3 0.197355 0.0573858 0.0121213 0.190842 0.0539615 0.0171745 0.217345 0.0592954 0.0118761 0.203633 0.0633858 0.00730254 8.2 8.4 271647 93832 14965 14050 10668
8.5 0.198518 0.0546203 0.0110227 0.193935 0.0482382 0.0143658 0.220245 0.060021 0.0072936 0.219746 0.0573135 0.0104166 8.4 8.6 223681 83414 13672 12667 9359
8.7 0.202113 0.0542903 0.00770041 0.19182 0.0494088 0.0106222 0.225624 0.0586072 0.00707643 0.227215 0.0563907 0.00776342 8.6 8.8 179263 68966 11957 10601 7839
8.9 0.217594 0.0499253 0.00967507 0.211415 0.0409942 0.0191259 0.24042 0.0570059 0.0108569 0.238511 0.0517234 0.0108114 8.8 9 145007 55941 10407 8969 6655
9.1 0.227671 0.048711 0.0117858 0.210309 0.0434114 0.0151491 0.245798 0.0523767 0.0110514 0.251581 0.0605785 0.00611782 9 9.2 118458 45021 8945 7467 5459
9.3 0.239934 0.0461234 0.0138443 0.203593 0.0452022 0.0158948 0.261917 0.0489039 0.0166596 0.275196 0.0448153 0.0195024 9.2 9.4 99364 37276 7375 6459 4735
9.5 0.245047 0.0449189 0.0117915 0.196436 0.0408501 0.0183395 0.257557 0.0489971 0.0102054 0.277388 0.0542529 0.0121405 9.4 9.6 84337 31148 5796 5674 4169
9.7 0.254823 0.0434166 0.015607 0.170946 0.0540709 0.00869644 0.272148 0.0434856 0.0151514 0.292698 0.0501239 0.0147558 9.6 9.8 73006 26608 4305 5032 3824
9.9 0.256924 0.0525493 0.010214 0.137178 0.0652629 0.00725484 0.280905 0.0544248 0.00646681 0.300572 0.0438551 0.0183217 9.8 10 63648 22643 2962 4482 3497
10.1 0.268631 0.0469543 0.0120977 0.0964894 0.0670703 0.0141458 0.292601 0.0469199 0.0129319 0.309772 0.0386391 0.0156801 10 10.2 56745 19430 1657 4124 3115
10.3 0.267414 0.0521687 0.0101144 0.0642431 0.110185 0.00113493 0.295234 0.0505596 0.0121349 0.284631 0.0523352 0.00824553 10.2 10.4 50995 16933 840 3906 2871
