#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0.333333 0.272727 0.333333 0.75 0.0192308 0.75 0.75 0.132353 0.75 8.625 8.875 28429 258 497 323
9.00 0.875 -0.0972222 0.875 0.8125 -0.0287162 0.8125 0.928571 -0.0558441 0.928571 8.875 9.125 50128 734 1540 1124
9.25 0.812903 -0.0123492 0.812903 0.825175 -0.0277064 0.825175 0.848361 -0.00773215 0.848361 9.125 9.375 240909 4931 9449 6904
9.50 0.820728 0.112335 0.211201 0.839688 -0.0383053 0.455073 0.870264 -0.0159223 0.870264 9.375 9.625 926299 16525 21940 15023
9.75 0.857908 -0.0321423 0.302352 0.878336 -0.0279913 0.345002 0.887931 0.0127214 0.241641 9.625 9.875 2.63714e+06 45288 46761 28854
10.00 0.936976 -0.00284594 0.171877 0.950806 0.00312942 0.155112 0.949787 -0.00173473 0.15411 9.875 10.125 3.71212e+06 80779 76924 45595
10.25 0.961443 -0.00219953 0.121696 0.964679 -0.00456333 0.109096 0.962634 0.00165147 0.10347 10.125 10.375 2.66514e+06 81708 72558 40637
10.50 0.951191 0.0072245 0.0932738 0.962071 -0.000974774 0.0906335 0.955771 0.00312382 0.0899596 10.375 10.625 1.67296e+06 67601 56445 30813
10.75 0.95813 -0.00229454 0.0987555 0.966537 -0.00527203 0.0943738 0.970149 -0.00845575 0.101637 10.625 10.875 1.03872e+06 54616 41055 21486
11.00 0.957151 -0.00145853 0.0958046 0.955668 0.00464964 0.0905109 0.973244 -0.0131075 0.113029 10.875 11.125 633748 41957 28649 14125
11.25 0.959714 -0.00509578 0.103284 0.964323 -0.00397575 0.0939209 0.9545 0.000460327 0.110043 11.125 11.375 367627 29006 18333 9071
11.50 0.949476 -0.0128981 0.108625 0.950346 -0.00474894 0.0886276 0.940016 -0.00568181 0.103893 11.375 11.625 214028 16916 12096 5573
11.75 0.902883 -0.00837767 0.0809113 0.911241 -0.00905579 0.0911008 0.893125 -0.00314194 0.0908718 11.625 11.875 123655 5311 8085 3582
12.00 0.805243 0 0.0618472 0.755293 0.0142782 0.0633575 0.739532 0.0141796 0.0611553 11.875 12.125 71173 597 5486 2298
12.25 0.681818 0.041586 0.0549525 0.551511 0.0169179 0.0510979 0.511131 0.0306942 0.0475795 12.125 12.375 40650 88 3542 1423
12.50 0.5 0.02 0.0714286 0.307778 0.0559097 0.0466946 0.2781 0.0507594 0.056008 12.375 12.625 22619 30 2011 938
12.75 0.6 0 0.266667 0.194357 0.0593989 0.0401201 0.202552 0.0391148 0.0342017 12.625 12.875 12671 5 694 663
13.00 0 0 0 0.078125 0.0405191 0.0297379 0.0985222 0.0151142 0.0126033 12.875 13.125 6845 3 66 417
13.25 0 0 0 0.25 0 0.25 0.0430108 0.0217374 0.000153609 13.125 13.375 3551 0 4 281
13.50 0 0 0 0.5 0 0.5 0.0301205 0.0115462 0.0119387 13.375 13.625 1783 0 3 168
13.75 0 0 0 0 0 0 0.0576923 0.00353218 0.0206553 13.625 13.875 850 0 0 52
14.00 0 0 0 0 0 0 0.2 0.2 0 13.875 14.125 357 0 0 5
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 129 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 33 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 4 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
