#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0568334 0.0322606 0.0198146 0.198911 0.0963748 0.0299385 0.203919 0.105878 0.0315063 0.227442 0.11002 0.0275463 0.229392 0.100459 0.0315854 7.2 7.4 735401 552369 183032 23784 24204 20053
7.5 0.0574742 0.028075 0.0188706 0.204207 0.0915832 0.0248616 0.207265 0.0960288 0.0260407 0.237268 0.0978758 0.028882 0.22455 0.101879 0.0203856 7.4 7.6 626110 459441 166669 22546 22856 18713
7.7 0.058732 0.0262618 0.0181102 0.214595 0.0843073 0.0284611 0.219709 0.0854409 0.0334752 0.241665 0.0933645 0.0280904 0.242441 0.0866821 0.0319353 7.6 7.8 518144 373919 144225 20468 20305 16536
7.9 0.0606767 0.0255178 0.0166769 0.232737 0.076697 0.0241031 0.227672 0.0793947 0.0244129 0.258955 0.0857775 0.0226834 0.250372 0.0819817 0.0214512 7.8 8 419787 297099 122688 17780 17895 14794
8.1 0.0655466 0.0235013 0.0155102 0.261392 0.0720884 0.0244005 0.255414 0.0754808 0.0245017 0.286428 0.075868 0.0288523 0.272662 0.0778004 0.0174529 8 8.2 337546 233025 104521 15747 15812 12466
8.3 0.071334 0.0233532 0.0146207 0.291945 0.0699153 0.024137 0.287784 0.0640605 0.0307663 0.301964 0.0766355 0.0164151 0.298064 0.0785982 0.0164728 8.2 8.4 273724 181330 92394 14219 14101 11001
8.5 0.0812118 0.0209121 0.0169208 0.301473 0.0619144 0.0205525 0.287048 0.0701289 0.0206613 0.325145 0.0665886 0.023964 0.324607 0.0668955 0.0264514 8.4 8.6 226001 142073 83928 13496 12619 9855
8.7 0.0905913 0.0190289 0.0162418 0.311417 0.0627985 0.0220563 0.308317 0.0560023 0.0256764 0.329292 0.0707652 0.0164618 0.334488 0.0659273 0.0217982 8.6 8.8 183248 112693 70555 11819 10887 8371
8.9 0.104943 0.0158448 0.0193047 0.338197 0.0549273 0.0211559 0.328796 0.0535063 0.0207337 0.358586 0.0601242 0.0242211 0.358644 0.0534556 0.0210821 8.8 9 147408 90592 56816 10286 9055 6993
9.1 0.119512 0.0156198 0.0191933 0.356837 0.0488194 0.0207051 0.339018 0.0427255 0.0267712 0.381188 0.0496491 0.0209863 0.379938 0.049801 0.0173128 9 9.2 121057 74980 46077 8796 7676 5822
