#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0.0233918 0.0229172 0.0129003 0.0814341 -0.00253601 0.0765957 0.0426477 0.010125 0.0340239 0.0289114 0.0664606 0.0210808 8.625 8.875 45915 1166 62 168 234
9 -0.00458638 0.0114007 0.00629146 -0.00190751 0.0256411 0.0115903 -0.00177534 0.0101521 0.00730205 0.0153774 0.0183636 0.0157637 8.875 9.125 69287 3943 231 655 834
9.25 0.0178869 0.00849682 0.0113628 0.00412352 0.0067921 0.00465072 0.0129498 0.00883378 0.00653688 0.0267904 0.00546619 0.014247 9.125 9.375 271441 24610 1597 4041 4983
9.5 0.0690051 0.0304459 0.0263786 0.063919 0.0291561 0.0314688 0.0784939 0.039762 0.0335726 0.0875141 0.0348729 0.0340965 9.375 9.625 776361 58660 5351 8395 9628
9.75 0.0984612 0.0309985 0.0158332 0.105092 0.0383731 0.0184925 0.142227 0.0459609 0.0233431 0.146544 0.0480163 0.0241559 9.625 9.875 1.94406e+06 186963 18290 22990 23377
10 0.143041 0.0455691 0.0167599 0.147642 0.0500088 0.0190037 0.177457 0.0514501 0.0149563 0.17998 0.0513022 0.0145224 9.875 10.125 3.03344e+06 471247 50779 58235 55923
10.25 0.181035 0.0523549 0.0168275 0.186811 0.0572577 0.0184669 0.218594 0.060005 0.0185206 0.213598 0.0596359 0.0178837 10.125 10.375 2.34455e+06 487342 56455 62352 57124
