#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0.00249681 0 0 0 0.00858231 0 0.0243577 6.61328e-06 0 0 0.0645191 8.625 8.875 153245 2034 131 41 0
9 0 0 0.00273517 0 0.000194132 0.00249138 0 0 0.0106161 0 0 0.102184 8.875 9.125 250699 3497 496 170 0
9.25 -1.10851e-06 0.0123021 0 -1.10851e-06 0.0196425 2.77127e-05 -1.10851e-06 0.0350828 2.21701e-06 -1.10851e-06 0 0.0883602 9.125 9.375 928837 26723 4797 1754 0
9.5 2.74331e-06 0.0340889 -1.15299e-06 2.73173e-05 0.0674531 1.15299e-06 -1.92165e-06 0.0932752 1.92165e-06 -1.92165e-06 1.15299e-06 0.0607488 9.375 9.625 2.81629e+06 214364 34201 10359 0
9.75 4.08043e-05 0.0468398 3.57416e-05 9.04818e-05 0.103101 7.14282e-05 0.000146052 0.123419 0.00014886 -1.19339e-05 6.08396e-06 0.0685994 9.625 9.875 4.82342e+06 549886 78113 18989 0
10 0.000178334 0.0680801 0.000172344 0.000409814 0.124398 0.000391535 0.000384964 0.141357 0.000389154 -2.78324e-05 1.88542e-05 0.0504266 9.875 10.125 3.93318e+06 591754 86828 19380 0
10.25 0.000585913 0.0889984 0.000537327 0.000895279 0.136534 0.000800332 0.00198312 0.153764 0.00168901 -3.85977e-05 3.55901e-05 0.0412614 10.125 10.375 2.50254e+06 507597 82452 17312 0
